STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
ML190001,MYBML1900018,MGS 1/2019 3.906% 15.07.2026,01-SEP-2020,2.27,2.256,2.242,108.939,109.02,109.1,5.248,31.957,-.024,-.024,-.024,.119,.12,.119,5
MX060002,MYBMX0600028,MGS 2/2006 4.709% 15.09.2026,01-SEP-2020,2.34,2.316,2.292,113.265,113.41,113.555,5.216,32.358,-.019,-.019,-.019,.09,.09,.09,2.7
MO160003,MYBMO1600034,MGS 3/2016 3.900% 30.11.2026,01-SEP-2020,2.341,2.327,2.313,109.006,109.091,109.176,5.522,35.506,-.012,-.012,-.012,.061,.061,.061,4.7
MS120002,MYBMS1200026,MGS 2/2012 3.892% 15.03.2027,01-SEP-2020,2.364,2.345,2.326,109.205,109.325,109.446,5.711,38.256,-.005,-.005,-.005,.018,.017,.018,3.3
MX070003,MYBMX0700034,MGS 3/2007 3.502% 31.05.2027,01-SEP-2020,2.309,2.295,2.281,107.41,107.5,107.591,5.973,41.271,0,0,0,-.009,-.01,-.01,5
MO170004,MYBMO1700040,MGS 4/2017 3.899% 16.11.2027,01-SEP-2020,2.423,2.409,2.395,109.703,109.8,109.897,6.259,45.697,.007,.007,.007,-.06,-.06,-.06,4.7
MS130005,MYBMS1300057,MGS 5/2013 3.733% 15.06.2028,01-SEP-2020,2.53,2.516,2.502,108.45,108.553,108.656,6.742,52.798,.011,.011,.011,-.096,-.097,-.097,4.7
MX080003,MYBMX0800032,MGS 3/2008 5.248% 15.09.2028,01-SEP-2020,2.618,2.599,2.58,118.955,119.107,119.259,6.576,52.147,.013,.013,.013,-.126,-.126,-.127,3
MO190002,MYBMO1900020,MGS 2/2019 3.885% 15.08.2029,01-SEP-2020,2.603,2.589,2.575,110.182,110.3,110.417,7.592,67.115,.029,.029,.029,-.25,-.25,-.251,5
MX100003,MYBMX1000038,MGS 3/2010 4.498% 15.04.2030,01-SEP-2020,2.675,2.661,2.647,115.371,115.5,115.628,7.834,73.358,.051,.051,.051,-.487,-.488,-.489,4.7
MX110004,MYBMX1100044,MGS 4/2011 4.232% 30.06.2031,01-SEP-2020,2.874,2.86,2.846,112.561,112.7,112.839,8.756,91.194,.083,.083,.083,-.84,-.841,-.843,4.3
MX120004,MYBMX1200042,MGS 4/2012 4.127% 15.04.2032,01-SEP-2020,3.064,3.045,3.026,110.322,110.518,110.714,9.206,102.053,.025,.025,.025,-.272,-.273,-.274,3
MX130004,MYBMX1300040,MGS 4/2013 3.844% 15.04.2033,01-SEP-2020,3.097,3.083,3.069,107.757,107.909,108.061,9.939,118.978,.027,.027,.027,-.289,-.29,-.291,4
MT180003,MYBMT1800039,MGS 3/2018 4.642% 07.11.2033,01-SEP-2020,3.155,3.141,3.127,115.93,116.094,116.259,9.986,122.568,.025,.025,.025,-.305,-.306,-.306,4.3
MS190004,MYBMS1900047,MGS 4/2019 3.828% 05.07.2034,01-SEP-2020,3.092,3.078,3.064,108.235,108.4,108.564,10.691,138.208,.025,.025,.025,-.3,-.3,-.301,5
MY150004,MYBMY1500043,MGS 4/2015 4.254% 31.05.2035,01-SEP-2020,3.397,3.378,3.359,109.869,110.101,110.334,11.007,149.486,.027,.027,.027,-.341,-.342,-.343,3.3
MX170003,MYBMX1700033,MGS 3/2017 4.762% 07.04.2037,01-SEP-2020,3.462,3.443,3.424,116.311,116.573,116.837,11.673,173.742,.032,.032,.032,-.449,-.451,-.451,3.3
MX180004,MYBMX1800049,MGS 4/2018 4.893% 08.06.2038,01-SEP-2020,3.492,3.478,3.464,118.432,118.638,118.843,12.258,192.678,.035,.035,.035,-.519,-.519,-.521,4
MY190005,MYBMY1900052,MGS 5/2019 3.757% 22.05.2040,01-SEP-2020,3.489,3.475,3.461,103.796,104,104.203,13.568,235.798,.041,.041,.041,-.599,-.6,-.602,4.7
MZ130007,MYBMZ1300078,MGS 7/2013 4.935% 30.09.2043,01-SEP-2020,3.915,3.896,3.877,115.399,115.716,116.034,14.169,273.746,.04,.04,.04,-.684,-.686,-.689,3.3
MZ160002,MYBMZ1600022,MGS 2/2016 4.736% 15.03.2046,01-SEP-2020,3.893,3.874,3.855,113.56,113.894,114.229,15.178,319.329,.041,.041,.041,-.731,-.734,-.737,3.7
MZ180005,MYBMZ1800051,MGS 5/2018 4.921% 06.07.2048,01-SEP-2020,3.967,3.953,3.939,115.988,116.249,116.511,15.944,356.276,.041,.041,.041,-.774,-.776,-.778,4
MZ200001,MYBMZ2000016,MGS 1/2020 4.065% 15.06.2050,01-SEP-2020,3.762,3.748,3.734,105.396,105.655,105.915,16.669,393.157,.041,.041,.041,-.759,-.761,-.764,4.3
PZ00197S,MYBPZ00197S6,BPIMB RM500 Million 7.500% 30.10.2025,01-SEP-2020,2.427,2.346,2.265,112.832,113.059,113.287,2.428,9.843,-.001,-.001,-.001,-.049,-.05,-.051,0
DZ012851,MYBDZ0128511,TENAGA IBONDS 0.00000% 13.12.2021,01-SEP-2020,2.263,2.174,2.085,106.068,106.184,106.301,1.219,2.125,-.002,-.002,-.002,-.048,-.05,-.051,0
DZ021250,MYBDZ0212505,GDC PUTRA 0.00000% 02.12.2022,01-SEP-2020,2.508,2.419,2.33,110.312,110.518,110.725,2.068,5.506,-.009,-.009,-.009,-.028,-.029,-.03,0
GN100060,MYBGN1000601,PROFIT-BASED GII 6/2010 30.11.2020,01-SEP-2020,1.758,1.731,1.704,100.541,100.548,100.554,.244,.119,.002,.002,.002,-.025,-.025,-.026,2.7
GN11025A,MYBGN11025A9,PROFIT-BASED GII 3/2011 30.04.2021,01-SEP-2020,1.692,1.665,1.638,101.628,101.646,101.664,.646,.742,.017,.017,.017,-.038,-.038,-.039,2.7
GN110025,MYBGN1100252,PROFIT-BASED GII 3/2011 30.04.2021,01-SEP-2020,1.682,1.665,1.648,101.635,101.646,101.657,.646,.742,.017,.017,.017,-.038,-.038,-.039,4.3
GO120037,MYBGO1200373,PROFIT-BASED GII 4/2012 15.11.2022,01-SEP-2020,1.793,1.766,1.739,104.099,104.159,104.218,2.099,5.565,.003,.003,.003,-.026,-.026,-.027,2.3
GO12037A,MYBGO12037A2,PROFIT-BASED GII 4/2012 15.11.2022,01-SEP-2020,1.798,1.766,1.734,104.088,104.159,104.23,2.099,5.565,.003,.003,.003,-.026,-.026,-.026,1.3
GO130033,MYBGO1300330,PROFIT-BASED GII 2/2013 31.10.2023,01-SEP-2020,1.94,1.918,1.896,104.74,104.81,104.879,2.965,10.593,.001,.001,.001,-.02,-.019,-.019,3.7
GS120059,MYBGS1200598,PROFIT-BASED GII 5/2012 15.06.2027,01-SEP-2020,2.416,2.394,2.372,109.227,109.371,109.516,5.953,41.205,-.009,-.009,-.009,.045,.045,.045,3.3
GS12059A,MYBGS12059A2,PROFIT-BASED GII 5/2012 15.06.2027,01-SEP-2020,2.421,2.394,2.367,109.194,109.371,109.549,5.953,41.205,-.009,-.009,-.009,.045,.045,.045,2.7
GT130001,MYBGT1300016,PROFIT-BASED GII 1/2013 08.08.2028,01-SEP-2020,2.589,2.567,2.545,109.138,109.303,109.469,6.858,54.524,-.008,-.008,-.008,.042,.042,.042,3
VR061774,MYBVR0617744,JEV IMTN 0% 12.11.2020,01-SEP-2020,2.604,2.51,2.416,101.27,101.289,101.308,.195,.076,-.004,-.004,-.004,-.07,-.071,-.072,0
VS060699,MYBVS0606992,JEV IMTN 0% 12.11.2020,01-SEP-2020,2.594,2.51,2.426,101.243,101.26,101.277,.195,.076,-.004,-.004,-.004,-.068,-.069,-.07,2.3
VQ070898,MYBVQ0708982,JEV IMTN 0% 12.11.2020,01-SEP-2020,2.604,2.51,2.416,101.308,101.327,101.347,.195,.076,-.004,-.004,-.004,-.072,-.074,-.074,0
VQ080767,MYBVQ0807677,JEV IMTN 0% 12.11.2020,01-SEP-2020,2.604,2.51,2.416,101.318,101.337,101.356,.195,.076,-.004,-.004,-.004,-.073,-.074,-.075,0
VR070345,MYBVR0703452,JEV IMTN 0% 12.11.2020,01-SEP-2020,2.604,2.51,2.416,101.299,101.318,101.337,.195,.076,-.004,-.004,-.004,-.071,-.072,-.073,0
VR070346,MYBVR0703460,JEV IMTN 0% 12.05.2021,01-SEP-2020,2.655,2.561,2.467,104.577,104.644,104.712,.665,.782,-.002,-.002,-.002,-.07,-.071,-.071,0
VR070899,MYBVR0708998,JEV IMTN 0% 12.05.2021,01-SEP-2020,2.65,2.561,2.472,104.615,104.679,104.742,.665,.781,-.002,-.002,-.002,-.07,-.071,-.072,1.7
VS061776,MYBVS0617767,JEV IMTN 0% 12.05.2021,01-SEP-2020,2.655,2.561,2.467,104.509,104.576,104.643,.666,.782,-.002,-.002,-.002,-.068,-.069,-.071,0
VQ080768,MYBVQ0807685,JEV IMTN 0% 12.05.2021,01-SEP-2020,2.655,2.561,2.467,104.68,104.747,104.814,.665,.781,-.002,-.002,-.002,-.071,-.072,-.074,0
VR080769,MYBVR0807691,JEV IMTN 0% 12.11.2021,01-SEP-2020,2.797,2.703,2.609,107.879,107.995,108.112,1.117,1.846,-.002,-.002,-.002,-.068,-.069,-.07,0
VS070347,MYBVS0703476,JEV IMTN 0% 12.11.2021,01-SEP-2020,2.797,2.703,2.609,107.704,107.82,107.936,1.117,1.847,-.002,-.002,-.002,-.066,-.067,-.069,0
VR070900,MYBVR0709004,JEV IMTN 0% 12.11.2021,01-SEP-2020,2.797,2.703,2.609,107.762,107.878,107.995,1.117,1.847,-.002,-.002,-.002,-.067,-.068,-.069,0
VS061777,MYBVS0617775,JEV IMTN 0% 12.11.2021,01-SEP-2020,2.787,2.703,2.619,107.599,107.703,107.807,1.118,1.849,-.002,-.002,-.002,-.066,-.066,-.067,2
VS070901,MYBVS0709010,JEV IMTN 0% 12.05.2022,01-SEP-2020,2.886,2.792,2.698,110.861,111.027,111.193,1.551,3.295,-.001,-.001,-.001,-.066,-.067,-.068,0
VR080770,MYBVR0807709,JEV IMTN 0% 12.05.2022,01-SEP-2020,2.886,2.792,2.698,111.025,111.191,111.357,1.55,3.292,-.001,-.001,-.001,-.067,-.068,-.07,0
VS070348,MYBVS0703484,JEV IMTN 0% 12.05.2022,01-SEP-2020,2.886,2.792,2.698,110.778,110.944,111.11,1.551,3.296,-.001,-.001,-.001,-.066,-.067,-.068,0
VS080771,MYBVS0807715,JEV IMTN 0% 11.11.2022,01-SEP-2020,2.972,2.878,2.784,114.068,114.284,114.501,1.963,5.077,-.001,-.001,-.001,-.065,-.066,-.067,0
VS070902,MYBVS0709028,JEV IMTN 0% 11.11.2022,01-SEP-2020,2.972,2.878,2.784,113.857,114.073,114.289,1.965,5.082,-.001,-.001,-.001,-.064,-.065,-.067,0
VT070349,MYBVT0703490,JEV IMTN 0% 11.11.2022,01-SEP-2020,2.972,2.878,2.784,113.752,113.968,114.184,1.965,5.085,-.001,-.001,-.001,-.063,-.064,-.066,0
VT070903,MYBVT0709034,JEV IMTN 0% 12.05.2023,01-SEP-2020,3.061,2.967,2.873,116.788,117.054,117.322,2.368,7.215,-.001,-.001,-.001,-.062,-.063,-.064,0
VS080772,MYBVS0807723,JEV IMTN 0% 12.05.2023,01-SEP-2020,3.051,2.967,2.883,117.073,117.311,117.551,2.366,7.206,-.001,-.001,-.001,-.063,-.064,-.065,2
VT070904,MYBVT0709042,JEV IMTN 0% 10.11.2023,01-SEP-2020,3.145,3.051,2.957,119.59,119.907,120.225,2.749,9.6,-.002,-.002,-.002,-.057,-.058,-.059,0
VT080773,MYBVT0807739,JEV IMTN 0% 10.11.2023,01-SEP-2020,3.145,3.051,2.957,119.891,120.209,120.528,2.746,9.586,-.001,-.001,-.001,-.061,-.062,-.063,0
VT080774,MYBVT0807747,JEV IMTN 0% 10.05.2024,01-SEP-2020,3.199,3.105,3.011,122.796,123.165,123.535,3.118,12.271,-.001,-.001,-.001,-.059,-.06,-.062,0
VU080775,MYBVU0807752,JEV IMTN 0% 12.11.2024,01-SEP-2020,3.259,3.165,3.071,125.642,126.064,126.487,3.482,15.246,-.001,-.001,-.001,-.058,-.058,-.06,0
VT050520,MYBVT0505200,S POWER IMTN 5663D 19.11.2020 ClassA(T1),01-SEP-2020,3.486,3.371,3.256,103.94,103.967,103.994,.211,.148,-.008,-.008,-.008,-.198,-.199,-.2,1.7
VS060854,MYBVS0608543,S POWER IMTN 0% 19.05.2021,01-SEP-2020,3.688,3.568,3.448,111.673,111.766,111.859,.66,.778,-.005,-.005,-.005,-.171,-.173,-.174,0
VU050519,MYBVU0505190,S POWER IMTN 6028D 19.11.2021 ClassA(T1),01-SEP-2020,3.884,3.779,3.674,121.478,121.621,121.765,1.066,1.748,-.002,-.002,-.002,-.185,-.187,-.187,3
PT050030,MYBPT0500302,CMBS 2005-2 5.650% 11.12.2020,01-SEP-2020,2.381,2.297,2.213,100.894,100.917,100.941,.27,.141,-.014,-.014,-.014,-.031,-.033,-.033,1.3
PY050031,MYBPY0500310,CMBS 2005-2 5.920% 12.12.2025,01-SEP-2020,2.865,2.781,2.697,114.915,115.359,115.806,4.547,23.824,-.002,-.002,-.002,-.018,-.019,-.02,1.3
DS052767,MYBDS0527675,SPRINT 0% 29.12.2020,01-SEP-2020,3.419,3.299,3.179,100.918,100.957,100.996,.32,.26,-.004,-.004,-.004,-.029,-.031,-.032,0
VI150273,MYBVI1502738,RANTAU IMTN 0% 03.12.2020 - Tranche No 9,01-SEP-2020,2.149,2.07,1.991,100.538,100.558,100.578,.253,.128,-.015,-.015,-.015,-.019,-.02,-.021,2.3
VK150210,MYBVK1502106,RANTAU IMTN 0% 19.10.2022 - Tranche No 8,01-SEP-2020,2.336,2.252,2.168,104.616,104.795,104.974,2.003,5.146,-.01,-.01,-.01,-.001,-.002,-.003,1.3
VS140056,MYBVS1400569,RANTAU IMTN 0% 26.03.2029 - MTN 6,01-SEP-2020,2.945,2.866,2.787,116.964,117.618,118.277,6.931,58.05,.056,.056,.056,-.483,-.487,-.49,2.3
VX110056,MYBVX1100565,RANTAU IMTN 0% 12.05.2031 - MTN 5,01-SEP-2020,3.143,3.064,2.985,117.204,117.991,118.785,8.369,85.168,.062,.062,.062,-.633,-.638,-.644,2
VS170003,MYBVS1700034,RANTAU IMTN 0% 16.01.2032 - Tranche No 10,01-SEP-2020,3.22,3.141,3.062,116.834,117.659,118.49,8.856,95.081,.067,.067,.067,-.713,-.719,-.726,2
VI170040,MYBVI1700407,BPMB IMTN 4.28% 02.03.2022 - Issue No 10,01-SEP-2020,2.414,2.33,2.246,102.738,102.863,102.989,1.425,2.802,-.012,-.012,-.012,-.001,-.002,-.003,1.7
VN160330,MYBVN1603304,BPMB IMTN 4.50% 04.11.2026 - Issue No 7,01-SEP-2020,2.779,2.705,2.631,109.699,110.14,110.583,5.356,33.853,-.003,-.003,-.003,.003,.002,.001,3.7
VN170041,MYBVN1700415,BPMB IMTN 4.62% 02.03.2027 - Issue No 11,01-SEP-2020,2.809,2.735,2.661,110.695,111.16,111.627,5.549,36.678,-.002,-.002,-.002,-.004,-.004,-.005,3
VS160331,MYBVS1603311,BPMB IMTN 4.75% 04.11.2031 - Issue No 8,01-SEP-2020,3.32,3.231,3.142,113.255,114.148,115.05,8.717,92.388,.035,.035,.035,-.361,-.365,-.369,0
VS170042,MYBVS1700422,BPMB IMTN 4.98% 02.03.2032 - Issue No 12,01-SEP-2020,3.341,3.262,3.183,115.547,116.368,117.196,8.782,95.156,.037,.037,.037,-.395,-.399,-.403,2
VW160332,MYBVW1603321,BPMB IMTN 4.95% 02.11.2035 - Issue No 9,01-SEP-2020,3.617,3.538,3.459,115.453,116.46,117.478,10.856,148.977,.048,.048,.048,-.619,-.627,-.634,2.7
VK140222,MYBVK1402224,BPMB GG IMTN 4.19% 10.09.2021 - ISSUE NO 3,01-SEP-2020,1.968,1.897,1.826,102.242,102.315,102.388,.985,1.482,-.041,-.041,-.041,.019,.018,.018,2.3
VN140223,MYBVN1402236,BPMB GG IMTN 4.38% 12.09.2024 -  ISSUE NO 4,01-SEP-2020,2.306,2.225,2.144,107.937,108.262,108.588,3.641,15.913,-.002,-.002,-.002,-.012,-.013,-.014,0
VS140224,MYBVS1402243,BPMB GG IMTN 4.75% 12.09.2029 - ISSUE NO 5,01-SEP-2020,2.886,2.815,2.744,114.724,115.333,115.947,7.329,64.634,.022,.022,.022,-.204,-.206,-.208,2
VX140225,MYBVX1402250,BPMB GG IMTN 4.85% 12.09.2034 - ISSUE NO 6,01-SEP-2020,3.351,3.27,3.189,116.668,117.664,118.669,10.298,132.805,.044,.044,.044,-.55,-.556,-.563,0
US060068,MYBUS0600682,BPMB MTN 5477D 23.4.2021-MTN 2,01-SEP-2020,2.305,2.221,2.137,102.524,102.579,102.633,.619,.697,-.011,-.011,-.011,-.036,-.036,-.038,1.7
UK160011,MYBUK1600118,BPMB GG MTN 2555D 20.1.2023 - ISSUE NO 5,01-SEP-2020,2.151,2.07,1.989,105.47,105.664,105.858,2.254,6.341,-.005,-.005,-.005,-.013,-.014,-.015,0
US160012,MYBUS1600129,BPMB GG MTN 5479D 22.1.2031 - ISSUE NO 6,01-SEP-2020,3.027,2.951,2.875,118.178,118.925,119.677,8.25,81.882,.029,.029,.029,-.301,-.304,-.307,1.7
DK140001,MYBDK1400010,KHAZANAH 0% 24.02.2021,01-SEP-2020,1.911,1.799,1.687,99.095,99.147,99.2,.474,.449,-.041,-.041,-.041,.043,.041,.04,2
DL130003,MYBDL1300036,KHAZANAH 0% 08.03.2021,01-SEP-2020,1.916,1.804,1.692,99.023,99.079,99.136,.51,.514,-.041,-.041,-.041,.042,.04,.04,2.7
DS070572,MYBDS0705727,KHAZANAH 0% 15.06.2022,01-SEP-2020,2.121,2.009,1.897,96.301,96.492,96.684,1.769,4.003,-.018,-.018,-.018,.053,.052,.051,2.7
DN120017,MYBDN1200174,KHAZANAH 0% 02.09.2022,01-SEP-2020,2.152,2.04,1.928,95.812,96.025,96.238,1.978,4.894,-.011,-.011,-.011,.043,.043,.042,2.7
DS081080,MYBDS0810808,KHAZANAH 0% 14.08.2023,01-SEP-2020,2.265,2.158,2.051,93.57,93.863,94.157,2.919,9.966,-.001,-.001,-.001,.028,.028,.027,3
DS090052,MYBDS0900526,KHAZANAH 0% 20.03.2024,01-SEP-2020,2.331,2.219,2.107,92.107,92.469,92.833,3.509,14.048,-.001,-.001,-.001,.027,.025,.024,2.3
DS090198,MYBDS0901987,KHAZANAH 0% 27.08.2024,01-SEP-2020,2.372,2.26,2.148,91.028,91.431,91.836,3.942,17.486,-.001,-.001,-.001,.03,.029,.028,2.7
DS120018,MYBDS1200181,KHAZANAH 0% 12.10.2027,01-SEP-2020,2.693,2.581,2.469,82.678,83.33,83.988,7.02,52.751,.011,.011,.011,-.039,-.041,-.043,2.7
DX120016,MYBDX1200165,KHAZANAH 0% 03.09.2032,01-SEP-2020,3.229,3.107,2.985,68.084,69.072,70.076,11.818,145.478,.043,.043,.043,-.323,-.329,-.334,0
VR062355,MYBVR0623551,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,01-SEP-2020,2.419,2.345,2.271,101.837,101.861,101.885,.309,.191,-.012,-.012,-.012,-.061,-.061,-.062,0
VS062356,MYBVS0623567,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.5% 25.06.2021,01-SEP-2020,2.488,2.414,2.34,104.81,104.872,104.934,.785,1.013,-.012,-.012,-.012,-.054,-.055,-.055,0
VS062357,MYBVS0623575,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.6% 27.12.2021,01-SEP-2020,2.593,2.519,2.445,107.738,107.838,107.939,1.246,2.211,-.012,-.012,-.012,-.046,-.048,-.049,0
VS062350,MYBVS0623500,SWAKPOWER SUKUK MUSYARAKAH 8.0% 25.06.2021,01-SEP-2020,2.44,2.366,2.292,104.45,104.511,104.573,.786,1.015,-.012,-.012,-.012,-.049,-.05,-.051,0
VS062351,MYBVS0623518,SWAKPOWER SUKUK MUSYARAKAH 8.10% 24.12.2021,01-SEP-2020,2.541,2.467,2.393,107.12,107.22,107.32,1.241,2.195,-.012,-.012,-.012,-.042,-.043,-.044,0
PS070014,MYBPS0700144,CAGAMASMBS 4.170% 27.05.2022 - Tranche 2007-1-i/6,01-SEP-2020,2.551,2.462,2.373,102.741,102.894,103.048,1.674,3.271,-.012,-.012,-.012,.004,.003,.002,0
PX070015,MYBPX0700151,CAGAMASMBS 4.340% 28.05.2027 - Tranche 2007-1-i/7,01-SEP-2020,3.01,2.931,2.852,108.085,108.588,109.093,5.876,38.951,-.002,-.002,-.002,.001,0,-.001,2.3
DT070576,MYBDT0705766,LEKAS 0% 12.06.2023,01-SEP-2020,20.39,19.97,19.55,58.303,58.924,59.553,2.526,7.531,-.012,-.012,-.012,.141,.14,.139,0
DU070575,MYBDU0705756,LEKAS 0% 12.06.2024,01-SEP-2020,20.855,20.435,20.015,47.255,47.94,48.636,3.428,13.309,-.003,-.003,-.003,.107,.107,.107,0
DV070574,MYBDV0705747,LEKAS 0% 12.06.2025,01-SEP-2020,21.336,20.916,20.496,37.955,38.65,39.359,4.326,20.675,-.005,-.005,-.005,.093,.092,.092,0
VN100276,MYBVN1002762,CAGAMAS IMTN 4.360% 03.09.2020,01-SEP-2020,1.814,1.78,1.746,100.003,100.003,100.004,.001,0,-.01,-.01,-.01,-.028,-.028,-.028,0
VP081320,MYBVP0813206,CAGAMAS IMTN 5.900% 09.10.2020,01-SEP-2020,1.859,1.83,1.801,100.41,100.413,100.416,.103,.021,0,0,0,-.044,-.044,-.044,1.7
VE190225,MYBVE1902259,CAGAMAS IMTN 3.300% 19.10.2020,01-SEP-2020,1.854,1.83,1.806,100.185,100.188,100.191,.13,.034,0,0,0,-.015,-.016,-.016,2.3
VK130260,MYBVK1302606,CAGAMAS IMTN 4.150% 28.10.2020,01-SEP-2020,1.854,1.83,1.806,100.35,100.354,100.358,.154,.048,0,0,0,-.025,-.025,-.025,2
VG170371,MYBVG1703710,CAGAMAS IMTN 4.020% 03.11.2020,01-SEP-2020,1.884,1.85,1.816,100.355,100.36,100.366,.168,.056,0,0,0,-.023,-.024,-.024,0
VI150271,MYBVI1502712,CAGAMAS IMTN 4.450% 25.11.2020,01-SEP-2020,1.874,1.85,1.826,100.582,100.587,100.593,.228,.104,0,0,0,-.028,-.028,-.028,2
VE190279,MYBVE1902796,CAGAMAS IMTN 3.300% 30.11.2020,01-SEP-2020,1.884,1.85,1.816,100.338,100.346,100.355,.241,.117,0,0,0,-.015,-.016,-.016,0
VK130347,MYBVK1303471,CAGAMAS IMTN 4.350% 18.12.2020,01-SEP-2020,1.894,1.86,1.826,100.714,100.724,100.735,.293,.172,0,0,0,-.027,-.028,-.027,0
VE190291,MYBVE1902911,CAGAMAS IMTN 3.290% 23.12.2020,01-SEP-2020,1.894,1.86,1.826,100.424,100.435,100.445,.306,.188,0,0,0,-.015,-.015,-.016,0
