STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
ML120006,MYBML1200062,MGS 6/2012 3.492% 31.03.2020,02-JAN-2020,2.688,2.682,2.676,100.189,100.19,100.191,.242,.117,-.103,-.103,-.103,.022,.021,.021,5
MK130006,MYBMK1300062,MGS 6/2013 3.889% 31.07.2020,02-JAN-2020,2.892,2.886,2.88,100.567,100.57,100.573,.561,.596,-.024,-.024,-.024,.009,.009,.008,4.7
MJ150003,MYBMJ1500036,MGS 3/2015 3.659% 15.10.2020,02-JAN-2020,2.895,2.889,2.883,100.585,100.59,100.594,.764,.965,.008,.008,.008,-.01,-.01,-.011,5
MH170005,MYBMH1700051,MGS 5/2017 3.441% 15.02.2021,02-JAN-2020,3.002,2.996,2.99,100.477,100.484,100.49,1.078,1.714,-.004,-.004,-.004,.001,.002,.001,4.3
MO110001,MYBMO1100019,MGS 1/2011 4.16% 15.07.2021,02-JAN-2020,3.004,2.998,2.992,101.721,101.73,101.739,1.454,2.895,.003,.003,.003,-.01,-.01,-.01,5
ML140003,MYBML1400035,MGS 3/2014 4.048% 30.09.2021,02-JAN-2020,3.032,3.026,3.02,101.714,101.724,101.734,1.659,3.631,.007,.007,.007,-.016,-.016,-.016,4.3
MJ160004,MYBMJ1600042,MGS 4/2016 3.620% 30.11.2021,02-JAN-2020,3.008,3.002,2.996,101.128,101.139,101.15,1.83,4.305,.009,.009,.009,-.019,-.019,-.019,4.3
MI170001,MYBMI1700018,MGS 1/2017 3.882% 10.03.2022,02-JAN-2020,3.007,3.001,2.995,101.836,101.849,101.862,2.064,5.402,.012,.012,.012,-.029,-.029,-.028,5
MO120001,MYBMO1200017,MGS 1/2012 3.418% 15.08.2022,02-JAN-2020,3.051,3.045,3.039,100.916,100.931,100.946,2.46,7.466,.013,.013,.013,-.033,-.033,-.033,4.3
ML150002,MYBML1500024,MGS 2/2015 3.795% 30.09.2022,02-JAN-2020,3.081,3.075,3.069,101.862,101.878,101.894,2.569,8.089,.013,.013,.013,-.036,-.036,-.036,4
MN130003,MYBMN1300033,MGS 3/2013 3.480% 15.03.2023,02-JAN-2020,3.133,3.127,3.121,101.045,101.063,101.081,2.981,10.689,.012,.012,.012,-.04,-.04,-.04,4
MI180002,MYBMI1800024,MGS 2/2018 3.757% 20.04.2023,02-JAN-2020,3.147,3.141,3.135,101.892,101.911,101.93,3.064,11.257,.012,.012,.012,-.043,-.043,-.043,4.3
ML160001,MYBML1600014,MGS 1/2016 3.800% 17.08.2023,02-JAN-2020,3.167,3.161,3.155,102.149,102.17,102.191,3.325,13.235,.013,.013,.013,-.048,-.048,-.048,4.3
MI190003,MYBMI1900030,MGS 3/2019 3.478% 14.06.2024,02-JAN-2020,3.186,3.18,3.174,101.2,101.225,101.25,4.089,19.463,.012,.012,.012,-.051,-.051,-.051,5
MO140001,MYBMO1400013,MGS 1/2014 4.181% 15.07.2024,02-JAN-2020,3.214,3.208,3.202,104.05,104.075,104.101,4.045,19.501,.012,.012,.012,-.054,-.055,-.054,4.3
ML170002,MYBML1700020,MGS 2/2017 4.059% 30.09.2024,02-JAN-2020,3.218,3.212,3.206,103.668,103.694,103.721,4.26,21.364,-.001,-.001,-.001,0,0,0,4.3
MK180001,MYBMK1800012,MGS 1/2018 3.882% 14.03.2025,02-JAN-2020,3.255,3.249,3.243,102.971,103,103.029,4.637,25.223,.009,.009,.009,-.05,-.05,-.05,4
MY050003,MYBMY0500036,MGS 3/2005 4.837% 15.07.2025,02-JAN-2020,3.322,3.306,3.29,107.6,107.684,107.768,4.769,27.223,.017,.017,.017,-.098,-.098,-.098,2
MO150001,MYBMO1500010,MGS 1/2015 3.955% 15.09.2025,02-JAN-2020,3.249,3.243,3.237,103.642,103.674,103.705,5.032,29.677,.019,.019,.019,-.103,-.103,-.104,4.3
MS110003,MYBMS1100036,MGS 3/2011 4.392% 15.04.2026,02-JAN-2020,3.319,3.308,3.297,106.039,106.103,106.167,5.447,34.87,.016,.016,.016,-.096,-.097,-.097,3
ML190001,MYBML1900018,MGS 1/2019 3.906% 15.07.2026,02-JAN-2020,3.307,3.301,3.295,103.494,103.53,103.566,5.649,37.59,.011,.011,.011,-.07,-.07,-.07,5
MX060002,MYBMX0600028,MGS 2/2006 4.709% 15.09.2026,02-JAN-2020,3.326,3.305,3.284,108.244,108.375,108.506,5.697,38.492,.009,.009,.009,-.058,-.059,-.059,1.7
MO160003,MYBMO1600034,MGS 3/2016 3.900% 30.11.2026,02-JAN-2020,3.356,3.35,3.344,103.328,103.366,103.403,6.018,42.073,.005,.005,.005,-.034,-.034,-.034,4.7
MS120002,MYBMS1200026,MGS 2/2012 3.892% 15.03.2027,02-JAN-2020,3.389,3.378,3.367,103.187,103.258,103.329,6.191,44.891,-.002,.003,.008,.01,-.022,-.055,3
MX070003,MYBMX0700034,MGS 3/2007 3.502% 31.05.2027,02-JAN-2020,3.337,3.321,3.305,101.076,101.181,101.287,6.469,48.332,.003,.003,.003,-.021,-.021,-.02,2.7
MO170004,MYBMO1700040,MGS 4/2017 3.899% 16.11.2027,02-JAN-2020,3.359,3.353,3.347,103.708,103.75,103.792,6.731,52.833,.005,.005,.005,-.033,-.033,-.033,4.7
MS130005,MYBMS1300057,MGS 5/2013 3.733% 15.06.2028,02-JAN-2020,3.39,3.384,3.378,102.5,102.544,102.589,7.208,60.374,0,0,0,-.005,-.006,-.005,4.7
MX080003,MYBMX0800032,MGS 3/2008 5.248% 15.09.2028,02-JAN-2020,3.465,3.449,3.433,113.29,113.419,113.547,6.993,59.074,-.002,-.002,-.002,.012,.013,.012,2.3
MO190002,MYBMO1900020,MGS 2/2019 3.885% 15.08.2029,02-JAN-2020,3.31,3.304,3.298,104.7,104.75,104.8,7.91,74.237,-.018,-.018,-.018,.15,.15,.15,5
MX100003,MYBMX1000038,MGS 3/2010 4.498% 15.04.2030,02-JAN-2020,3.491,3.485,3.479,108.63,108.684,108.738,8.223,81.127,-.021,-.021,-.021,.184,.184,.184,4
MX110004,MYBMX1100044,MGS 4/2011 4.232% 30.06.2031,02-JAN-2020,3.565,3.559,3.553,106.242,106.3,106.358,9.133,99.657,-.042,-.042,-.042,.4,.4,.4,4
MX120004,MYBMX1200042,MGS 4/2012 4.127% 15.04.2032,02-JAN-2020,3.607,3.591,3.575,105.116,105.279,105.442,9.581,110.97,-.018,-.018,-.018,.179,.179,.18,2.7
MX130004,MYBMX1300040,MGS 4/2013 3.844% 15.04.2033,02-JAN-2020,3.651,3.64,3.629,102.009,102.125,102.242,10.289,128.159,-.018,-.018,-.018,.188,.187,.188,3.7
MT180003,MYBMT1800039,MGS 3/2018 4.642% 07.11.2033,02-JAN-2020,3.656,3.65,3.644,110.631,110.699,110.768,10.311,131.355,-.007,-.007,-.007,.073,.072,.072,4.7
MS190004,MYBMS1900047,MGS 4/2019 3.828% 05.07.2034,02-JAN-2020,3.593,3.587,3.581,102.635,102.704,102.772,10.871,146.018,-.018,-.018,-.018,.203,.204,.203,4.7
MY150004,MYBMY1500043,MGS 4/2015 4.254% 31.05.2035,02-JAN-2020,3.683,3.672,3.661,106.666,106.8,106.934,11.357,159.666,-.017,-.017,-.017,.2,.2,.2,3.3
MX170003,MYBMX1700033,MGS 3/2017 4.762% 07.04.2037,02-JAN-2020,3.641,3.63,3.619,114.264,114.416,114.569,12.01,184.293,-.018,-.018,-.018,.239,.239,.24,3
MX180004,MYBMX1800049,MGS 4/2018 4.893% 08.06.2038,02-JAN-2020,3.77,3.764,3.758,114.828,114.914,115.001,12.53,202.204,-.017,-.017,-.017,.248,.247,.248,4.7
MY190005,MYBMY1900052,MGS 5/2019 3.757% 22.05.2040,02-JAN-2020,3.715,3.699,3.683,100.594,100.823,101.051,14.014,251.284,-.018,-.018,-.018,.262,.263,.263,2
MZ130007,MYBMZ1300078,MGS 7/2013 4.935% 30.09.2043,02-JAN-2020,4.019,4.008,3.997,113.931,114.114,114.298,14.43,284.409,-.018,-.018,-.018,.291,.292,.293,3.7
MZ160002,MYBMZ1600022,MGS 2/2016 4.736% 15.03.2046,02-JAN-2020,4.099,4.088,4.077,110.176,110.364,110.552,15.313,326.855,-.013,-.018,-.023,.223,.308,.394,3.7
MZ180005,MYBMZ1800051,MGS 5/2018 4.921% 06.07.2048,02-JAN-2020,4.102,4.096,4.09,113.69,113.8,113.91,15.23,336.253,-.018,-.018,-.018,.328,.329,.329,4.7
PZ00197S,MYBPZ00197S6,BPIMB RM500 Million 7.500% 30.10.2025,02-JAN-2020,3.501,3.467,3.433,112.274,112.388,112.502,2.949,13.004,-.001,-.001,-.001,-.017,-.017,-.017,1.3
DZ012851,MYBDZ0128511,TENAGA IBONDS 0.00000% 13.12.2021,02-JAN-2020,3.383,3.343,3.303,106.938,107.016,107.094,1.818,4.3,0,0,0,-.019,-.019,-.02,0
DZ021250,MYBDZ0212505,GDC PUTRA 0.00000% 02.12.2022,02-JAN-2020,3.572,3.532,3.492,110.093,110.21,110.327,2.633,8.591,0,0,0,-.018,-.018,-.018,0
GO090061,MYBGO0900619,PROFIT-BASED GII 6/2009 30.04.2020,02-JAN-2020,3.03,3.013,2.996,100.463,100.469,100.474,.322,.207,-.005,-.005,-.005,-.006,-.006,-.007,2.3
GL12098B,MYBGL12098B5,PROFIT-BASED GII 7/2012 15.05.2020,02-JAN-2020,2.99,2.973,2.956,100.208,100.215,100.221,.364,.265,-.005,-.005,-.005,-.002,-.001,-.001,2.3
GL12098A,MYBGL12098A7,PROFIT-BASED GII 7/2012 15.05.2020,02-JAN-2020,2.995,2.973,2.951,100.206,100.215,100.223,.364,.265,-.005,-.005,-.005,-.002,-.001,-.001,1.7
GL120098,MYBGL1200981,PROFIT-BASED GII 7/2012 15.05.2020,02-JAN-2020,2.98,2.973,2.966,100.212,100.215,100.217,.364,.265,-.005,-.005,-.005,-.001,-.001,-.002,4.3
GN100021,MYBGN1000213,PROFIT-BASED GII 3/2010 15.06.2020,02-JAN-2020,3.046,3.029,3.012,100.548,100.555,100.563,.445,.396,-.005,-.005,-.005,-.004,-.005,-.005,2.3
GN100060,MYBGN1000601,PROFIT-BASED GII 6/2010 30.11.2020,02-JAN-2020,3.02,2.998,2.976,100.871,100.89,100.91,.886,1.227,0,-.005,-.01,-.005,-.001,.004,1.7
GN110025,MYBGN1100252,PROFIT-BASED GII 3/2011 30.04.2021,02-JAN-2020,3.051,3.039,3.027,101.439,101.455,101.47,1.276,2.279,-.006,-.006,-.006,.002,.003,.002,3
GN11025A,MYBGN11025A9,PROFIT-BASED GII 3/2011 30.04.2021,02-JAN-2020,3.061,3.039,3.017,101.426,101.455,101.483,1.276,2.279,-.006,-.006,-.006,.003,.003,.002,1.7
GO120037,MYBGO1200373,PROFIT-BASED GII 4/2012 15.11.2022,02-JAN-2020,3.129,3.117,3.105,101.55,101.583,101.616,2.695,8.806,-.009,-.009,-.009,.023,.023,.023,3.3
GO12037A,MYBGO12037A2,PROFIT-BASED GII 4/2012 15.11.2022,02-JAN-2020,3.134,3.117,3.1,101.537,101.583,101.63,2.695,8.806,-.009,-.009,-.009,.024,.023,.024,2
GO130033,MYBGO1300330,PROFIT-BASED GII 2/2013 31.10.2023,02-JAN-2020,3.146,3.134,3.122,101.238,101.281,101.325,3.541,14.794,-.028,-.028,-.028,.097,.096,.097,3
GS120059,MYBGS1200598,PROFIT-BASED GII 5/2012 15.06.2027,02-JAN-2020,3.411,3.394,3.377,103.187,103.3,103.413,6.435,48.095,-.008,-.008,-.008,.05,.05,.049,2.3
GS12059A,MYBGS12059A2,PROFIT-BASED GII 5/2012 15.06.2027,02-JAN-2020,3.416,3.394,3.372,103.154,103.3,103.447,6.435,48.095,-.008,-.008,-.008,.05,.05,.05,1.3
GT130001,MYBGT1300016,PROFIT-BASED GII 1/2013 08.08.2028,02-JAN-2020,3.435,3.418,3.401,103.222,103.35,103.478,7.189,61.057,-.009,-.009,-.009,.066,.066,.066,2.3
VR061775,MYBVR0617751,JEV IMTN 0% 12.05.2020,02-JAN-2020,3.365,3.304,3.243,102.042,102.064,102.087,.356,.253,-.045,-.045,-.045,-.014,-.015,-.015,2
VQ070344,MYBVQ0703447,JEV IMTN 0% 12.05.2020,02-JAN-2020,3.37,3.304,3.238,102.093,102.117,102.142,.356,.253,-.045,-.045,-.045,-.015,-.016,-.016,1.3
VQ070897,MYBVQ0708974,JEV IMTN 0% 12.05.2020,02-JAN-2020,3.37,3.304,3.238,102.111,102.135,102.159,.356,.253,-.045,-.045,-.045,-.015,-.016,-.017,1.7
VR060697,MYBVR0606978,JEV IMTN 0% 12.05.2020,02-JAN-2020,3.37,3.304,3.238,101.987,102.011,102.035,.356,.253,-.045,-.045,-.045,-.014,-.014,-.015,1.3
VP080766,MYBVP0807661,JEV IMTN 0% 12.05.2020,02-JAN-2020,3.365,3.304,3.243,102.13,102.153,102.175,.356,.253,-.045,-.045,-.045,-.016,-.016,-.017,2.7
VR070345,MYBVR0703452,JEV IMTN 0% 12.11.2020,02-JAN-2020,3.465,3.394,3.323,104.936,104.998,105.06,.824,1.095,-.022,-.022,-.022,-.012,-.012,-.013,0
VQ070898,MYBVQ0708982,JEV IMTN 0% 12.11.2020,02-JAN-2020,3.465,3.394,3.323,104.978,105.04,105.102,.824,1.094,-.022,-.022,-.022,-.012,-.012,-.013,0
VQ080767,MYBVQ0807677,JEV IMTN 0% 12.11.2020,02-JAN-2020,3.465,3.394,3.323,105.02,105.082,105.144,.824,1.094,-.022,-.022,-.022,-.012,-.013,-.013,0
VS060699,MYBVS0606992,JEV IMTN 0% 12.11.2020,02-JAN-2020,3.46,3.394,3.328,104.688,104.746,104.804,.825,1.096,-.022,-.022,-.022,-.011,-.011,-.011,1.3
VR061774,MYBVR0617744,JEV IMTN 0% 12.11.2020,02-JAN-2020,3.465,3.394,3.323,104.81,104.872,104.934,.824,1.095,-.022,-.022,-.022,-.011,-.011,-.012,0
VS061776,MYBVS0617767,JEV IMTN 0% 12.05.2021,02-JAN-2020,3.546,3.485,3.424,107.5,107.584,107.669,1.275,2.299,-.013,-.013,-.013,-.012,-.012,-.013,2
VR070899,MYBVR0708998,JEV IMTN 0% 12.05.2021,02-JAN-2020,3.556,3.485,3.414,107.683,107.782,107.881,1.274,2.297,-.013,-.013,-.013,-.013,-.013,-.013,0
VQ080768,MYBVQ0807685,JEV IMTN 0% 12.05.2021,02-JAN-2020,3.556,3.485,3.414,107.815,107.913,108.012,1.274,2.296,-.013,-.013,-.013,-.013,-.014,-.014,0
VR070346,MYBVR0703460,JEV IMTN 0% 12.05.2021,02-JAN-2020,3.556,3.485,3.414,107.617,107.716,107.815,1.275,2.298,-.013,-.013,-.013,-.013,-.013,-.013,0
VR070900,MYBVR0709004,JEV IMTN 0% 12.11.2021,02-JAN-2020,3.634,3.563,3.492,110.36,110.496,110.631,1.706,3.873,-.002,-.002,-.002,-.026,-.026,-.027,0
VR080769,MYBVR0807691,JEV IMTN 0% 12.11.2021,02-JAN-2020,3.634,3.563,3.492,110.539,110.674,110.81,1.705,3.87,-.002,-.002,-.002,-.026,-.027,-.027,0
VS070347,MYBVS0703476,JEV IMTN 0% 12.11.2021,02-JAN-2020,3.634,3.563,3.492,110.271,110.406,110.542,1.706,3.874,-.002,-.002,-.002,-.026,-.027,-.026,0
VS061777,MYBVS0617775,JEV IMTN 0% 12.11.2021,02-JAN-2020,3.634,3.563,3.492,110.093,110.228,110.363,1.707,3.878,-.002,-.002,-.002,-.025,-.026,-.026,0
VR080770,MYBVR0807709,JEV IMTN 0% 12.05.2022,02-JAN-2020,3.708,3.637,3.566,113.188,113.36,113.533,2.118,5.784,.001,.001,.001,-.032,-.033,-.033,0
VS070901,MYBVS0709010,JEV IMTN 0% 12.05.2022,02-JAN-2020,3.708,3.637,3.566,112.964,113.136,113.309,2.12,5.79,0,0,0,-.029,-.03,-.03,0
VS070348,MYBVS0703484,JEV IMTN 0% 12.05.2022,02-JAN-2020,3.708,3.637,3.566,112.852,113.024,113.196,2.121,5.793,0,0,0,-.029,-.029,-.03,0
VS080771,MYBVS0807715,JEV IMTN 0% 11.11.2022,02-JAN-2020,3.79,3.719,3.648,115.718,115.927,116.137,2.513,7.994,0,0,0,-.029,-.03,-.03,0
VS070902,MYBVS0709028,JEV IMTN 0% 11.11.2022,02-JAN-2020,3.79,3.719,3.648,115.45,115.659,115.868,2.516,8.004,0,0,0,-.028,-.029,-.029,0
VT070349,MYBVT0703490,JEV IMTN 0% 11.11.2022,02-JAN-2020,3.789,3.718,3.647,115.319,115.527,115.737,2.517,8.009,0,0,0,-.028,-.029,-.028,0
VS080772,MYBVS0807723,JEV IMTN 0% 12.05.2023,02-JAN-2020,3.858,3.792,3.726,118.236,118.465,118.694,2.898,10.52,-.001,-.001,-.001,-.025,-.025,-.026,1.7
VT070903,MYBVT0709034,JEV IMTN 0% 12.05.2023,02-JAN-2020,3.863,3.792,3.721,117.906,118.152,118.399,2.901,10.535,-.002,-.002,-.002,-.021,-.021,-.021,0
VT080773,MYBVT0807739,JEV IMTN 0% 10.11.2023,02-JAN-2020,3.93,3.859,3.788,120.619,120.902,121.186,3.261,13.256,-.002,-.002,-.002,-.02,-.02,-.02,0
VT070904,MYBVT0709042,JEV IMTN 0% 10.11.2023,02-JAN-2020,3.93,3.859,3.788,120.265,120.547,120.83,3.265,13.277,-.002,-.002,-.002,-.019,-.02,-.02,0
VT080774,MYBVT0807747,JEV IMTN 0% 10.05.2024,02-JAN-2020,3.978,3.907,3.836,123.058,123.378,123.699,3.617,16.27,-.001,-.001,-.001,-.022,-.023,-.023,0
VU080775,MYBVU0807752,JEV IMTN 0% 12.11.2024,02-JAN-2020,4.029,3.958,3.887,125.451,125.808,126.167,3.965,19.55,0,0,0,-.026,-.027,-.027,0
VR060855,MYBVR0608552,S POWER IMTN 0% 19.05.2020,02-JAN-2020,3.757,3.637,3.517,106.197,106.246,106.294,.372,.321,-.001,-.001,-.001,-.09,-.09,-.091,0
VT050520,MYBVT0505200,S POWER IMTN 5663D 19.11.2020 ClassA(T1),02-JAN-2020,3.852,3.742,3.632,115.675,115.782,115.888,.818,1.09,-.002,-.002,-.002,-.095,-.096,-.097,2.7
VS060854,MYBVS0608543,S POWER IMTN 0% 19.05.2021,02-JAN-2020,3.985,3.865,3.745,121.825,122.009,122.194,1.235,2.213,-.001,-.001,-.001,-.084,-.085,-.085,0
VU050519,MYBVU0505190,S POWER IMTN 6028D 19.11.2021 ClassA(T1),02-JAN-2020,4.074,3.969,3.864,132.416,132.645,132.873,1.608,3.589,-.001,-.001,-.001,-.09,-.09,-.092,3.3
PT050003,MYBPT0500039,CAGAMAS MBS 5.27%  MORT-BACKED SUKUKMUSYK 2005-A 6,02-JAN-2020,3.383,3.343,3.303,101.108,101.132,101.156,.582,.487,-.011,-.011,-.011,-.004,-.004,-.004,0
PT050030,MYBPT0500302,CMBS 2005-2 5.650% 11.12.2020,02-JAN-2020,3.417,3.387,3.357,102.055,102.083,102.111,.912,1.068,-.011,-.011,-.011,-.002,-.002,-.002,2
PY050031,MYBPY0500310,CMBS 2005-2 5.920% 12.12.2025,02-JAN-2020,3.876,3.841,3.806,110.801,110.998,111.194,5.044,29.308,0,0,0,-.009,-.009,-.01,1.3
DS052767,MYBDS0527675,SPRINT 0% 29.12.2020,02-JAN-2020,3.809,3.689,3.569,102.382,102.499,102.616,.951,1.379,-.002,-.002,-.002,-.011,-.012,-.013,0
VI150273,MYBVI1502738,RANTAU IMTN 0% 03.12.2020 - Tranche No 9,02-JAN-2020,3.254,3.219,3.184,100.936,100.968,101,.893,1.242,-.011,-.011,-.011,.004,.004,.004,1.3
VK150210,MYBVK1502106,RANTAU IMTN 0% 19.10.2022 - Tranche No 8,02-JAN-2020,3.461,3.421,3.381,102.926,103.033,103.141,2.591,8.248,0,0,0,-.005,-.006,-.006,0
VS140056,MYBVS1400569,RANTAU IMTN 0% 26.03.2029 - MTN 6,02-JAN-2020,3.805,3.77,3.735,110.767,111.055,111.344,7.324,65.022,0,0,0,-.006,-.006,-.005,1.7
VX110056,MYBVX1100565,RANTAU IMTN 0% 12.05.2031 - MTN 5,02-JAN-2020,3.906,3.876,3.846,110.41,110.701,110.992,8.706,92.688,-.003,-.003,-.003,.025,.025,.025,2
VS170003,MYBVS1700034,RANTAU IMTN 0% 16.01.2032 - Tranche No 10,02-JAN-2020,3.938,3.908,3.878,110.102,110.405,110.709,8.981,100.577,-.003,-.003,-.003,.027,.027,.027,2
VI170040,MYBVI1700407,BPMB IMTN 4.28% 02.03.2022 - Issue No 10,02-JAN-2020,3.572,3.532,3.492,101.458,101.542,101.625,2.028,5.245,0,0,0,-.004,-.003,-.004,0
VN160330,MYBVN1603304,BPMB IMTN 4.50% 04.11.2026 - Issue No 7,02-JAN-2020,3.764,3.729,3.694,104.396,104.611,104.827,5.836,40.108,.001,.001,.001,-.01,-.01,-.009,1.3
VN170041,MYBVN1700415,BPMB IMTN 4.62% 02.03.2027 - Issue No 11,02-JAN-2020,3.764,3.739,3.714,105.327,105.488,105.649,6.011,42.995,0,0,0,-.004,-.004,-.004,3
VS160331,MYBVS1603311,BPMB IMTN 4.75% 04.11.2031 - Issue No 8,02-JAN-2020,4.015,3.975,3.935,106.866,107.257,107.649,9.051,100.193,-.003,-.003,-.003,.026,.027,.027,0
VS170042,MYBVS1700422,BPMB IMTN 4.98% 02.03.2032 - Issue No 12,02-JAN-2020,4.022,3.992,3.962,109.14,109.442,109.746,9.095,102.712,-.004,-.004,-.004,.038,.037,.037,2.3
VW160332,MYBVW1603321,BPMB IMTN 4.95% 02.11.2035 - Issue No 9,02-JAN-2020,4.208,4.178,4.148,108.507,108.871,109.236,11.062,156.107,-.011,-.011,-.011,.13,.131,.132,2.3
VK140222,MYBVK1402224,BPMB GG IMTN 4.19% 10.09.2021 - ISSUE NO 3,02-JAN-2020,3.237,3.198,3.159,101.548,101.613,101.677,1.601,3.416,0,0,0,-.005,-.005,-.005,0
VN140223,MYBVN1402236,BPMB GG IMTN 4.38% 12.09.2024 -  ISSUE NO 4,02-JAN-2020,3.43,3.391,3.352,104.081,104.253,104.425,4.178,20.694,0,0,0,-.004,-.004,-.005,0
VS140224,MYBVS1402243,BPMB GG IMTN 4.75% 12.09.2029 - ISSUE NO 5,02-JAN-2020,3.738,3.709,3.68,108.16,108.405,108.652,7.717,71.91,0,0,0,-.004,-.004,-.004,2.3
VX140225,MYBVX1402250,BPMB GG IMTN 4.85% 12.09.2034 - ISSUE NO 6,02-JAN-2020,3.929,3.895,3.861,110.201,110.602,111.005,10.552,140.533,-.009,-.009,-.009,.103,.103,.104,1.3
US060068,MYBUS0600682,BPMB MTN 5477D 23.4.2021-MTN 2,02-JAN-2020,3.517,3.482,3.447,103.514,103.56,103.605,1.24,2.18,-.008,-.008,-.008,-.004,-.004,-.005,1.7
UK160011,MYBUK1600118,BPMB GG MTN 2555D 20.1.2023 - ISSUE NO 5,02-JAN-2020,3.316,3.277,3.238,103.459,103.573,103.688,2.781,9.519,-.001,-.001,-.001,-.002,-.003,-.003,0
US160012,MYBUS1600129,BPMB GG MTN 5479D 22.1.2031 - ISSUE NO 6,02-JAN-2020,3.81,3.771,3.732,111.365,111.739,112.114,8.412,87.494,-.002,-.002,-.002,.014,.015,.015,0
DN100001,MYBDN1000012,KHAZANAH 0% 24.03.2020,02-JAN-2020,3.063,3.045,3.027,99.312,99.316,99.32,.224,.101,0,0,0,.016,.016,.016,2
DK140001,MYBDK1400010,KHAZANAH 0% 24.02.2021,02-JAN-2020,3.157,3.134,3.111,96.489,96.514,96.539,1.123,1.815,0,0,0,.017,.017,.017,1.7
DL130003,MYBDL1300036,KHAZANAH 0% 08.03.2021,02-JAN-2020,3.16,3.137,3.114,96.361,96.387,96.413,1.164,1.928,-.001,-.001,-.001,.017,.017,.018,1.7
DS070572,MYBDS0705727,KHAZANAH 0% 15.06.2022,02-JAN-2020,3.239,3.216,3.193,92.428,92.479,92.53,2.412,7.004,0,0,0,.012,.012,.012,1.7
DN120017,MYBDN1200174,KHAZANAH 0% 02.09.2022,02-JAN-2020,3.255,3.232,3.209,91.753,91.808,91.864,2.623,8.173,-.001,-.001,-.001,.019,.018,.019,1.7
DS081080,MYBDS0810808,KHAZANAH 0% 14.08.2023,02-JAN-2020,3.318,3.3,3.282,88.788,88.845,88.902,3.555,14.387,-.001,-.001,-.001,.019,.019,.019,2.7
DS090052,MYBDS0900526,KHAZANAH 0% 20.03.2024,02-JAN-2020,3.348,3.325,3.302,86.94,87.023,87.106,4.146,19.23,-.001,-.001,-.001,.019,.019,.019,1.3
DS090198,MYBDS0901987,KHAZANAH 0% 27.08.2024,02-JAN-2020,3.37,3.347,3.324,85.609,85.699,85.79,4.573,23.159,-.001,-.001,-.001,.019,.019,.02,1.7
DS120018,MYBDS1200181,KHAZANAH 0% 12.10.2027,02-JAN-2020,3.594,3.571,3.548,75.808,75.941,76.075,7.639,62.106,0,0,0,.015,.014,.015,1.3
DX120016,MYBDX1200165,KHAZANAH 0% 03.09.2032,02-JAN-2020,3.854,3.826,3.798,61.656,61.871,62.087,12.431,160.621,-.007,-.007,-.007,.066,.067,.067,0
VR062354,MYBVR0623544,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.3% 26.06.2020,02-JAN-2020,3.348,3.303,3.258,102.341,102.363,102.385,.473,.448,-.01,-.01,-.01,-.022,-.022,-.022,0
VR062355,MYBVR0623551,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,02-JAN-2020,3.431,3.386,3.341,104.725,104.77,104.814,.94,1.354,-.011,-.011,-.011,-.016,-.015,-.016,0
VS062356,MYBVS0623567,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.5% 25.06.2021,02-JAN-2020,3.508,3.463,3.418,107.129,107.196,107.263,1.396,2.678,-.007,-.007,-.007,-.015,-.016,-.016,0
VS062357,MYBVS0623575,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.6% 27.12.2021,02-JAN-2020,3.572,3.527,3.482,109.545,109.636,109.727,1.837,4.394,-.001,-.001,-.001,-.024,-.024,-.024,0
VR062348,MYBVR0623486,SWAKPOWER SUKUK MUSYARAKAH 7.80% 26.06.2020,02-JAN-2020,3.306,3.261,3.216,102.125,102.147,102.168,.473,.448,-.01,-.01,-.01,-.019,-.019,-.021,0
VS062350,MYBVS0623500,SWAKPOWER SUKUK MUSYARAKAH 8.0% 25.06.2021,02-JAN-2020,3.461,3.416,3.371,106.485,106.552,106.619,1.399,2.687,-.006,-.006,-.006,-.014,-.015,-.015,0
VS062351,MYBVS0623518,SWAKPOWER SUKUK MUSYARAKAH 8.10% 24.12.2021,02-JAN-2020,3.521,3.476,3.431,108.663,108.753,108.843,1.835,4.381,-.001,-.001,-.001,-.021,-.022,-.022,0
PS070014,MYBPS0700144,CAGAMASMBS 4.170% 27.05.2022 - Tranche 2007-1-i/6,02-JAN-2020,3.66,3.625,3.59,101.166,101.247,101.328,2.269,5.873,.001,.001,.001,-.005,-.005,-.005,1.7
