STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
MS130005,MYBMS1300057,MGS 5/2013 3.733% 15.06.2028,01-JUL-2020,2.899,2.884,2.869,105.891,106,106.11,6.882,54.812,-.055,-.055,-.055,.404,.404,.405,4.7
MX080003,MYBMX0800032,MGS 3/2008 5.248% 15.09.2028,01-JUL-2020,2.964,2.944,2.924,116.528,116.687,116.845,6.711,54.057,-.045,-.045,-.045,.356,.357,.357,3
MO190002,MYBMO1900020,MGS 2/2019 3.885% 15.08.2029,01-JUL-2020,2.872,2.857,2.842,108.075,108.2,108.326,7.602,68.223,-.02,-.02,-.02,.161,.16,.161,5
MX100003,MYBMX1000038,MGS 3/2010 4.498% 15.04.2030,01-JUL-2020,3.018,3.003,2.988,112.464,112.6,112.735,7.96,75.491,-.014,-.014,-.014,.125,.126,.125,4.3
MX110004,MYBMX1100044,MGS 4/2011 4.232% 30.06.2031,01-JUL-2020,3.193,3.178,3.163,109.576,109.722,109.868,8.876,93.484,-.02,-.02,-.02,.196,.197,.197,4
MX120004,MYBMX1200042,MGS 4/2012 4.127% 15.04.2032,01-JUL-2020,3.28,3.26,3.24,108.228,108.431,108.636,9.336,104.615,-.019,-.019,-.019,.201,.201,.202,3
MX130004,MYBMX1300040,MGS 4/2013 3.844% 15.04.2033,01-JUL-2020,3.374,3.359,3.344,104.851,105.01,105.17,10.05,121.407,.038,.038,.038,-.405,-.406,-.407,4.3
MT180003,MYBMT1800039,MGS 3/2018 4.642% 07.11.2033,01-JUL-2020,3.376,3.361,3.346,113.512,113.685,113.859,10.101,125.073,-.02,-.02,-.02,.227,.227,.228,5
MS190004,MYBMS1900047,MGS 4/2019 3.828% 05.07.2034,01-JUL-2020,3.321,3.306,3.291,105.649,105.821,105.995,10.619,138.497,-.019,-.019,-.019,.221,.221,.222,5
MY150004,MYBMY1500043,MGS 4/2015 4.254% 31.05.2035,01-JUL-2020,3.539,3.519,3.499,108.227,108.469,108.712,11.134,152.465,-.02,-.02,-.02,.233,.233,.234,3.3
MX170003,MYBMX1700033,MGS 3/2017 4.762% 07.04.2037,01-JUL-2020,3.569,3.549,3.529,114.955,115.229,115.504,11.8,176.882,-.019,-.019,-.019,.265,.266,.266,3.7
MX180004,MYBMX1800049,MGS 4/2018 4.893% 08.06.2038,01-JUL-2020,3.579,3.564,3.549,117.281,117.499,117.719,12.388,196.03,-.014,-.014,-.014,.195,.194,.196,4
MY190005,MYBMY1900052,MGS 5/2019 3.757% 22.05.2040,01-JUL-2020,3.614,3.599,3.584,102.011,102.226,102.44,13.713,240.06,-.018,-.018,-.018,.253,.254,.253,4.3
MZ130007,MYBMZ1300078,MGS 7/2013 4.935% 30.09.2043,01-JUL-2020,3.895,3.875,3.855,115.801,116.137,116.475,14.349,278.964,-.019,-.019,-.019,.316,.317,.318,3.3
MZ160002,MYBMZ1600022,MGS 2/2016 4.736% 15.03.2046,01-JUL-2020,4.088,4.073,4.058,110.246,110.5,110.755,15.166,319.115,.041,.041,.041,-.699,-.701,-.704,4
MZ180005,MYBMZ1800051,MGS 5/2018 4.921% 06.07.2048,01-JUL-2020,4.049,4.034,4.019,114.524,114.799,115.076,15.691,351.419,-.023,-.023,-.023,.409,.41,.412,4.7
MZ200001,MYBMZ2000016,MGS 1/2020 4.065% 15.06.2050,01-JUL-2020,4.032,4.007,3.982,100.564,101,101.438,16.469,385.359,-.018,-.018,-.018,.298,.3,.302,2.7
PZ00197S,MYBPZ00197S6,BPIMB RM500 Million 7.500% 30.10.2025,01-JUL-2020,2.873,2.807,2.741,112.318,112.511,112.705,2.577,10.646,-.001,-.001,-.001,-.009,-.009,-.009,0
DZ012851,MYBDZ0128511,TENAGA IBONDS 0.00000% 13.12.2021,01-JUL-2020,2.743,2.658,2.573,106.153,106.278,106.404,1.383,2.633,0,0,0,-.012,-.012,-.012,0
DZ021250,MYBDZ0212505,GDC PUTRA 0.00000% 02.12.2022,01-JUL-2020,3.007,2.922,2.837,109.832,110.041,110.251,2.229,6.274,-.001,-.001,-.001,-.008,-.009,-.009,0
GN100060,MYBGN1000601,PROFIT-BASED GII 6/2010 30.11.2020,01-JUL-2020,2.048,2.028,2.008,100.796,100.804,100.812,.41,.336,.008,.008,.008,-.008,-.009,-.009,3
GN11025A,MYBGN11025A9,PROFIT-BASED GII 3/2011 30.04.2021,01-JUL-2020,2.059,2.034,2.009,101.731,101.752,101.773,.812,1.067,-.023,-.023,-.023,.013,.014,.014,2.3
GN110025,MYBGN1100252,PROFIT-BASED GII 3/2011 30.04.2021,01-JUL-2020,2.049,2.034,2.019,101.74,101.752,101.764,.812,1.067,-.023,-.023,-.023,.014,.014,.013,4.3
GO12037A,MYBGO12037A2,PROFIT-BASED GII 4/2012 15.11.2022,01-JUL-2020,2.261,2.231,2.201,103.301,103.371,103.441,2.26,6.345,-.02,-.02,-.02,.043,.043,.042,1.3
GO120037,MYBGO1200373,PROFIT-BASED GII 4/2012 15.11.2022,01-JUL-2020,2.256,2.231,2.206,103.312,103.371,103.43,2.26,6.345,-.02,-.02,-.02,.043,.043,.043,2.7
GO130033,MYBGO1300330,PROFIT-BASED GII 2/2013 31.10.2023,01-JUL-2020,2.395,2.375,2.355,103.493,103.558,103.623,3.123,11.633,-.022,-.022,-.022,.068,.068,.068,3.7
GS120059,MYBGS1200598,PROFIT-BASED GII 5/2012 15.06.2027,01-JUL-2020,2.787,2.762,2.737,106.987,107.15,107.314,6.099,43.057,-.015,-.02,-.025,.098,.131,.164,2.7
GS12059A,MYBGS12059A2,PROFIT-BASED GII 5/2012 15.06.2027,01-JUL-2020,2.792,2.762,2.732,106.954,107.15,107.347,6.099,43.057,-.02,-.02,-.02,.131,.131,.131,1.7
GT130001,MYBGT1300016,PROFIT-BASED GII 1/2013 08.08.2028,01-JUL-2020,2.968,2.948,2.928,106.463,106.611,106.76,6.874,55.545,-.017,-.017,-.017,.129,.129,.129,3
VR061774,MYBVR0617744,JEV IMTN 0% 12.11.2020,01-JUL-2020,2.852,2.761,2.67,102.275,102.309,102.343,.361,.26,.01,.01,.01,-.021,-.021,-.021,0
VR070345,MYBVR0703452,JEV IMTN 0% 12.11.2020,01-JUL-2020,2.852,2.761,2.67,102.329,102.363,102.397,.361,.26,.01,.01,.01,-.021,-.021,-.021,0
VQ070898,MYBVQ0708982,JEV IMTN 0% 12.11.2020,01-JUL-2020,2.852,2.761,2.67,102.347,102.381,102.415,.361,.26,.01,.01,.01,-.021,-.021,-.022,0
VQ080767,MYBVQ0807677,JEV IMTN 0% 12.11.2020,01-JUL-2020,2.852,2.761,2.67,102.365,102.399,102.433,.361,.26,.01,.01,.01,-.021,-.021,-.022,0
VS060699,MYBVS0606992,JEV IMTN 0% 12.11.2020,01-JUL-2020,2.842,2.761,2.68,102.225,102.255,102.285,.361,.26,.01,.01,.01,-.02,-.021,-.021,2.7
VQ080768,MYBVQ0807685,JEV IMTN 0% 12.05.2021,01-JUL-2020,2.908,2.817,2.726,105.579,105.659,105.74,.83,1.109,.009,.009,.009,-.025,-.026,-.026,0
VR070899,MYBVR0708998,JEV IMTN 0% 12.05.2021,01-JUL-2020,2.898,2.817,2.736,105.503,105.575,105.647,.831,1.11,.009,.009,.009,-.025,-.025,-.025,2
VS061776,MYBVS0617767,JEV IMTN 0% 12.05.2021,01-JUL-2020,2.908,2.817,2.726,105.367,105.448,105.528,.831,1.11,.009,.009,.009,-.025,-.025,-.026,0
VR070346,MYBVR0703460,JEV IMTN 0% 12.05.2021,01-JUL-2020,2.908,2.817,2.726,105.452,105.532,105.613,.831,1.11,.009,.009,.009,-.025,-.026,-.026,0
VR070900,MYBVR0709004,JEV IMTN 0% 12.11.2021,01-JUL-2020,3.073,2.982,2.891,108.449,108.577,108.705,1.282,2.321,.007,.007,.007,-.026,-.026,-.027,0
VS061777,MYBVS0617775,JEV IMTN 0% 12.11.2021,01-JUL-2020,3.073,2.982,2.891,108.25,108.378,108.506,1.282,2.323,.007,.007,.007,-.026,-.026,-.026,0
VS070347,MYBVS0703476,JEV IMTN 0% 12.11.2021,01-JUL-2020,3.073,2.982,2.891,108.382,108.51,108.639,1.282,2.322,.007,.007,.007,-.027,-.027,-.026,0
VR080769,MYBVR0807691,JEV IMTN 0% 12.11.2021,01-JUL-2020,3.073,2.982,2.891,108.581,108.709,108.838,1.281,2.32,.007,.007,.007,-.027,-.027,-.027,0
VR080770,MYBVR0807709,JEV IMTN 0% 12.05.2022,01-JUL-2020,3.185,3.094,3.003,111.514,111.69,111.866,1.713,3.904,.002,.002,.002,-.02,-.02,-.021,0
VS070901,MYBVS0709010,JEV IMTN 0% 12.05.2022,01-JUL-2020,3.185,3.094,3.003,111.334,111.51,111.686,1.714,3.907,.002,.002,.002,-.02,-.021,-.021,0
VS070348,MYBVS0703484,JEV IMTN 0% 12.05.2022,01-JUL-2020,3.185,3.094,3.003,111.245,111.42,111.596,1.714,3.909,.002,.002,.002,-.02,-.021,-.021,0
VS070902,MYBVS0709028,JEV IMTN 0% 11.11.2022,01-JUL-2020,3.288,3.197,3.106,114.109,114.332,114.556,2.127,5.823,-.004,-.004,-.004,-.005,-.006,-.007,0
VT070349,MYBVT0703490,JEV IMTN 0% 11.11.2022,01-JUL-2020,3.288,3.197,3.106,113.996,114.219,114.443,2.127,5.826,-.004,-.004,-.004,-.006,-.006,-.007,0
VS080771,MYBVS0807715,JEV IMTN 0% 11.11.2022,01-JUL-2020,3.287,3.196,3.105,114.336,114.56,114.785,2.125,5.817,-.005,-.005,-.005,-.004,-.004,-.004,0
VT070903,MYBVT0709034,JEV IMTN 0% 12.05.2023,01-JUL-2020,3.385,3.294,3.203,116.822,117.094,117.367,2.528,8.078,-.009,-.009,-.009,.012,.012,.012,0
VS080772,MYBVS0807723,JEV IMTN 0% 12.05.2023,01-JUL-2020,3.375,3.294,3.213,117.122,117.365,117.608,2.526,8.068,-.009,-.009,-.009,.011,.011,.011,2
VT080773,MYBVT0807739,JEV IMTN 0% 10.11.2023,01-JUL-2020,3.463,3.377,3.291,119.765,120.068,120.372,2.905,10.562,-.011,-.011,-.011,.024,.024,.024,1.7
VT070904,MYBVT0709042,JEV IMTN 0% 10.11.2023,01-JUL-2020,3.468,3.377,3.286,119.433,119.753,120.074,2.908,10.577,-.011,-.011,-.011,.024,.024,.024,0
VT080774,MYBVT0807747,JEV IMTN 0% 10.05.2024,01-JUL-2020,3.529,3.438,3.347,122.43,122.799,123.17,3.275,13.353,-.011,-.011,-.011,.03,.03,.03,0
VU080775,MYBVU0807752,JEV IMTN 0% 12.11.2024,01-JUL-2020,3.59,3.499,3.408,125.071,125.49,125.911,3.637,16.429,-.011,-.011,-.011,.036,.036,.036,0
VT050520,MYBVT0505200,S POWER IMTN 5663D 19.11.2020 ClassA(T1),01-JUL-2020,3.515,3.405,3.295,107.025,107.07,107.116,.377,.327,0,0,0,-.05,-.051,-.05,2.3
VS060854,MYBVS0608543,S POWER IMTN 0% 19.05.2021,01-JUL-2020,3.68,3.56,3.44,114.4,114.515,114.631,.825,1.106,-.001,-.001,-.001,-.043,-.044,-.044,0
VU050519,MYBVU0505190,S POWER IMTN 6028D 19.11.2021 ClassA(T1),01-JUL-2020,3.844,3.739,3.634,124.452,124.616,124.781,1.232,2.21,-.001,-.001,-.001,-.046,-.046,-.046,3
PT050003,MYBPT0500039,CAGAMAS MBS 5.27%  MORT-BACKED SUKUKMUSYK 2005-A 6,01-JUL-2020,2.654,2.569,2.484,100.257,100.266,100.274,.099,.02,-.007,-.007,-.007,-.006,-.006,-.007,0
PT050030,MYBPT0500302,CMBS 2005-2 5.650% 11.12.2020,01-JUL-2020,2.756,2.681,2.606,101.275,101.309,101.342,.439,.302,-.009,-.009,-.009,-.004,-.004,-.004,2
PY050031,MYBPY0500310,CMBS 2005-2 5.920% 12.12.2025,01-JUL-2020,3.227,3.147,3.067,113.404,113.832,114.263,4.704,25.331,-.009,-.009,-.009,.042,.042,.042,1.3
DS052767,MYBDS0527675,SPRINT 0% 29.12.2020,01-JUL-2020,3.408,3.288,3.168,101.406,101.465,101.525,.487,.476,-.001,-.001,-.001,-.007,-.008,-.008,0
VI150273,MYBVI1502738,RANTAU IMTN 0% 03.12.2020 - Tranche No 9,01-JUL-2020,2.594,2.519,2.444,100.711,100.743,100.775,.419,.351,-.018,-.018,-.018,.003,.003,.003,2.3
VK150210,MYBVK1502106,RANTAU IMTN 0% 19.10.2022 - Tranche No 8,01-JUL-2020,2.877,2.797,2.717,103.739,103.92,104.102,2.164,5.894,-.018,-.018,-.018,.037,.036,.036,1.7
VS140056,MYBVS1400569,RANTAU IMTN 0% 26.03.2029 - MTN 6,01-JUL-2020,3.424,3.349,3.274,113.307,113.915,114.526,7.048,59.826,0,0,0,-.004,-.003,-.004,2.7
VX110056,MYBVX1100565,RANTAU IMTN 0% 12.05.2031 - MTN 5,01-JUL-2020,3.561,3.486,3.411,113.314,114.04,114.771,8.471,87.062,0,0,0,-.002,-.003,-.004,2.3
VS170003,MYBVS1700034,RANTAU IMTN 0% 16.01.2032 - Tranche No 10,01-JUL-2020,3.597,3.522,3.447,113.155,113.916,114.683,8.767,95.007,0,0,0,-.002,-.003,-.003,2
VI170040,MYBVI1700407,BPMB IMTN 4.28% 02.03.2022 - Issue No 10,01-JUL-2020,2.916,2.841,2.766,102.206,102.329,102.453,1.588,3.369,-.005,-.005,-.005,.005,.004,.005,2
VN160330,MYBVN1603304,BPMB IMTN 4.50% 04.11.2026 - Issue No 7,01-JUL-2020,3.299,3.229,3.159,106.819,107.233,107.649,5.495,35.449,-.022,-.022,-.022,.128,.128,.128,3
VN170041,MYBVN1700415,BPMB IMTN 4.62% 02.03.2027 - Issue No 11,01-JUL-2020,3.323,3.248,3.173,107.699,108.166,108.635,5.684,38.299,-.016,-.021,-.026,.096,.128,.16,2.7
VS160331,MYBVS1603311,BPMB IMTN 4.75% 04.11.2031 - Issue No 8,01-JUL-2020,3.657,3.572,3.487,110.069,110.903,111.744,8.826,94.488,-.006,-.006,-.006,.057,.057,.057,0
VS170042,MYBVS1700422,BPMB IMTN 4.98% 02.03.2032 - Issue No 12,01-JUL-2020,3.667,3.592,3.517,112.371,113.133,113.901,8.888,97.214,-.006,-.006,-.006,.058,.059,.059,2
VW160332,MYBVW1603321,BPMB IMTN 4.95% 02.11.2035 - Issue No 9,01-JUL-2020,3.863,3.788,3.713,112.486,113.418,114.361,10.944,151.118,-.001,-.001,-.001,.011,.01,.011,2.7
VK140222,MYBVK1402224,BPMB GG IMTN 4.19% 10.09.2021 - ISSUE NO 3,01-JUL-2020,2.375,2.319,2.263,102.119,102.186,102.253,1.149,1.913,.001,.001,.001,-.006,-.006,-.006,2.3
VN140223,MYBVN1402236,BPMB GG IMTN 4.38% 12.09.2024 -  ISSUE NO 4,01-JUL-2020,2.754,2.693,2.632,106.402,106.651,106.902,3.795,17.135,-.002,-.002,-.002,.005,.004,.005,1.3
VS140224,MYBVS1402243,BPMB GG IMTN 4.75% 12.09.2029 - ISSUE NO 5,01-JUL-2020,3.279,3.223,3.167,111.595,112.067,112.542,7.451,66.567,-.005,-.005,-.005,.039,.039,.039,2.3
VX140225,MYBVX1402250,BPMB GG IMTN 4.85% 12.09.2034 - ISSUE NO 6,01-JUL-2020,3.637,3.576,3.515,113.354,114.083,114.817,10.381,134.781,.004,.004,.004,-.05,-.05,-.051,1.3
US060068,MYBUS0600682,BPMB MTN 5477D 23.4.2021-MTN 2,01-JUL-2020,2.784,2.704,2.624,102.795,102.86,102.926,.785,1.011,-.009,-.009,-.009,-.002,-.003,-.002,1.7
UK160011,MYBUK1600118,BPMB GG MTN 2555D 20.1.2023 - ISSUE NO 5,01-JUL-2020,2.594,2.528,2.462,104.728,104.894,105.062,2.368,7.032,.005,.005,.005,-.017,-.018,-.018,0
US160012,MYBUS1600129,BPMB GG MTN 5479D 22.1.2031 - ISSUE NO 6,01-JUL-2020,3.375,3.309,3.243,115.037,115.672,116.312,8.19,82.208,.002,.002,.002,-.022,-.023,-.023,0
DK140001,MYBDK1400010,KHAZANAH 0% 24.02.2021,01-JUL-2020,2.274,2.193,2.112,98.543,98.594,98.645,.642,.73,0,0,0,.007,.006,.006,2.7
DL130003,MYBDL1300036,KHAZANAH 0% 08.03.2021,01-JUL-2020,2.28,2.199,2.118,98.459,98.513,98.567,.677,.794,-.001,-.001,-.001,.007,.006,.006,2.7
DS070572,MYBDS0705727,KHAZANAH 0% 15.06.2022,01-JUL-2020,2.492,2.416,2.34,95.271,95.411,95.551,1.933,4.691,0,0,0,.003,.003,.003,3
DN120017,MYBDN1200174,KHAZANAH 0% 02.09.2022,01-JUL-2020,2.524,2.448,2.372,94.706,94.861,95.015,2.142,5.648,0,0,0,.006,.007,.006,3.3
DS081080,MYBDS0810808,KHAZANAH 0% 14.08.2023,01-JUL-2020,2.65,2.569,2.488,92.11,92.34,92.571,3.082,11.022,.003,-.002,-.007,-.002,.012,.026,2.7
DS090052,MYBDS0900526,KHAZANAH 0% 20.03.2024,01-JUL-2020,2.715,2.634,2.553,90.46,90.729,91,3.669,15.276,-.004,-.004,-.004,.02,.019,.02,2.3
DS090198,MYBDS0901987,KHAZANAH 0% 27.08.2024,01-JUL-2020,2.756,2.68,2.604,89.244,89.522,89.802,4.103,18.855,-.002,-.002,-.002,.014,.014,.014,3
DS120018,MYBDS1200181,KHAZANAH 0% 12.10.2027,01-JUL-2020,3.171,3.09,3.009,79.528,79.991,80.457,7.17,54.94,-.012,-.012,-.012,.075,.076,.076,2.7
DX120016,MYBDX1200165,KHAZANAH 0% 03.09.2032,01-JUL-2020,3.544,3.453,3.362,65.209,65.923,66.645,11.965,149.034,.009,.009,.009,-.064,-.065,-.065,0
VR062355,MYBVR0623551,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,01-JUL-2020,2.788,2.707,2.626,102.661,102.7,102.74,.475,.451,0,-.001,-.002,-.015,-.015,-.015,0
VS062356,MYBVS0623567,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.5% 25.06.2021,01-JUL-2020,2.898,2.817,2.736,105.393,105.474,105.556,.95,1.381,.001,0,-.001,-.016,-.015,-.014,0
VS062357,MYBVS0623575,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.6% 27.12.2021,01-JUL-2020,3.01,2.929,2.848,108.08,108.204,108.327,1.41,2.727,.001,0,-.001,-.016,-.015,-.014,0
VS062350,MYBVS0623500,SWAKPOWER SUKUK MUSYARAKAH 8.0% 25.06.2021,01-JUL-2020,2.85,2.769,2.688,104.96,105.041,105.122,.952,1.384,.001,0,-.001,-.014,-.014,-.013,0
VS062351,MYBVS0623518,SWAKPOWER SUKUK MUSYARAKAH 8.10% 24.12.2021,01-JUL-2020,2.958,2.877,2.796,107.396,107.518,107.641,1.405,2.709,.001,0,-.001,-.015,-.014,-.012,0
PS070014,MYBPS0700144,CAGAMASMBS 4.170% 27.05.2022 - Tranche 2007-1-i/6,01-JUL-2020,2.991,2.906,2.821,102.173,102.332,102.491,1.821,3.85,0,0,0,-.003,-.004,-.004,0
PX070015,MYBPX0700151,CAGAMASMBS 4.340% 28.05.2027 - Tranche 2007-1-i/7,01-JUL-2020,3.335,3.25,3.165,106.176,106.718,107.263,5.969,40.418,-.009,-.009,-.009,.055,.055,.055,0
DT070576,MYBDT0705766,LEKAS 0% 12.06.2023,01-JUL-2020,20.563,20.143,19.723,56.156,56.791,57.434,2.678,8.39,-.003,-.003,-.003,.034,.035,.034,0
DU070575,MYBDU0705756,LEKAS 0% 12.06.2024,01-JUL-2020,20.911,20.491,20.071,45.602,46.293,46.995,3.581,14.449,0,0,0,.025,.025,.025,0
DV070574,MYBDV0705747,LEKAS 0% 12.06.2025,01-JUL-2020,21.425,21.005,20.585,36.528,37.22,37.928,4.478,22.077,-.001,-.001,-.001,.022,.021,.022,0
VP081154,MYBVP0811549,CAGAMAS IMTN 6% 07.08.2020,01-JUL-2020,2.344,2.264,2.184,100.369,100.377,100.386,.103,.021,0,0,0,-.01,-.01,-.01,0
VE190164,MYBVE1901640,CAGAMAS IMTN 3.400% 10.08.2020,01-JUL-2020,2.334,2.264,2.194,100.115,100.122,100.13,.111,.025,0,0,0,-.002,-.003,-.004,2.3
VN100276,MYBVN1002762,CAGAMAS IMTN 4.360% 03.09.2020,01-JUL-2020,2.364,2.284,2.204,100.335,100.349,100.362,.171,.058,-.001,-.001,-.001,-.005,-.005,-.006,0
VP081320,MYBVP0813206,CAGAMAS IMTN 5.900% 09.10.2020,01-JUL-2020,2.414,2.344,2.274,100.935,100.955,100.974,.271,.147,-.001,-.001,-.001,-.009,-.009,-.01,2
VE190225,MYBVE1902259,CAGAMAS IMTN 3.300% 19.10.2020,01-JUL-2020,2.424,2.344,2.264,100.256,100.28,100.304,.298,.177,-.001,-.001,-.001,-.002,-.002,-.003,0
VK130260,MYBVK1302606,CAGAMAS IMTN 4.150% 28.10.2020,01-JUL-2020,2.414,2.344,2.274,100.554,100.576,100.599,.322,.208,-.001,-.001,-.001,-.004,-.005,-.005,2.3
VG170371,MYBVG1703710,CAGAMAS IMTN 4.020% 03.11.2020,01-JUL-2020,2.443,2.363,2.283,100.524,100.551,100.578,.336,.225,0,0,0,-.004,-.005,-.005,0
VI150271,MYBVI1502712,CAGAMAS IMTN 4.450% 25.11.2020,01-JUL-2020,2.428,2.363,2.298,100.794,100.82,100.846,.395,.312,0,0,0,-.006,-.006,-.006,3
VE190279,MYBVE1902796,CAGAMAS IMTN 3.300% 30.11.2020,01-JUL-2020,2.443,2.363,2.283,100.347,100.38,100.413,.408,.334,0,0,0,-.002,-.002,-.003,0
