STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
MX130004,MYBMX1300040,MGS 4/2013 3.844% 15.04.2033,03-FEB-2020,3.34,3.331,3.322,105.345,105.444,105.542,10.272,127.594,.029,.029,.029,-.32,-.32,-.321,4
MT180003,MYBMT1800039,MGS 3/2018 4.642% 07.11.2033,03-FEB-2020,3.328,3.319,3.31,114.407,114.514,114.622,10.308,131.059,.011,.011,.011,-.136,-.136,-.136,5
MS190004,MYBMS1900047,MGS 4/2019 3.828% 05.07.2034,03-FEB-2020,3.268,3.259,3.25,106.394,106.5,106.608,11.09,148.839,.033,.033,.033,-.399,-.4,-.4,5
MY150004,MYBMY1500043,MGS 4/2015 4.254% 31.05.2035,03-FEB-2020,3.387,3.373,3.359,110.293,110.47,110.647,11.362,159.526,0,0,0,0,.001,0,3.3
MX170003,MYBMX1700033,MGS 3/2017 4.762% 07.04.2037,03-FEB-2020,3.435,3.421,3.407,117.1,117.299,117.499,12.007,184.016,.004,.004,.004,-.063,-.063,-.064,3
MX180004,MYBMX1800049,MGS 4/2018 4.893% 08.06.2038,03-FEB-2020,3.496,3.487,3.478,118.802,118.937,119.072,12.568,202.901,.037,.037,.037,-.554,-.556,-.557,4.7
MY190005,MYBMY1900052,MGS 5/2019 3.757% 22.05.2040,03-FEB-2020,3.434,3.42,3.406,104.69,104.9,105.11,14.096,253.123,.04,.04,.04,-.599,-.6,-.602,3.3
MZ130007,MYBMZ1300078,MGS 7/2013 4.935% 30.09.2043,03-FEB-2020,3.734,3.72,3.706,118.755,119,119.247,14.562,288.036,.067,.067,.067,-1.197,-1.201,-1.203,3.3
MZ160002,MYBMZ1600022,MGS 2/2016 4.736% 15.03.2046,03-FEB-2020,3.766,3.757,3.748,116.036,116.201,116.366,15.532,333.494,-.011,-.011,-.011,.2,.201,.201,4
MZ180005,MYBMZ1800051,MGS 5/2018 4.921% 06.07.2048,03-FEB-2020,3.772,3.763,3.754,119.923,120.1,120.279,15.904,355.262,.015,.015,.015,-.298,-.3,-.298,4.7
PZ00197S,MYBPZ00197S6,BPIMB RM500 Million 7.500% 30.10.2025,03-FEB-2020,3.318,3.265,3.212,112.562,112.737,112.911,2.872,12.523,.002,0,-.002,-.037,-.031,-.025,1.3
DZ012851,MYBDZ0128511,TENAGA IBONDS 0.00000% 13.12.2021,03-FEB-2020,3.232,3.181,3.13,106.914,107.009,107.105,1.733,3.959,-.009,-.01,-.011,-.013,-.012,-.01,0
DZ021250,MYBDZ0212505,GDC PUTRA 0.00000% 02.12.2022,03-FEB-2020,3.422,3.371,3.32,110.228,110.373,110.518,2.549,8.119,-.009,-.01,-.011,-.003,0,.002,0
GO090061,MYBGO0900619,PROFIT-BASED GII 6/2009 30.04.2020,03-FEB-2020,2.825,2.812,2.799,100.386,100.389,100.392,.236,.112,-.026,-.026,-.026,-.007,-.007,-.007,3
GL120098,MYBGL1200981,PROFIT-BASED GII 7/2012 15.05.2020,03-FEB-2020,2.814,2.806,2.798,100.206,100.208,100.21,.278,.155,-.015,-.015,-.015,-.002,-.002,-.002,4.3
GL12098A,MYBGL12098A7,PROFIT-BASED GII 7/2012 15.05.2020,03-FEB-2020,2.829,2.806,2.783,100.202,100.208,100.214,.278,.155,-.015,-.015,-.015,-.001,-.002,-.003,1.3
GL12098B,MYBGL12098B5,PROFIT-BASED GII 7/2012 15.05.2020,03-FEB-2020,2.824,2.806,2.788,100.203,100.208,100.213,.278,.155,-.015,-.015,-.015,-.002,-.002,-.002,2
GN100021,MYBGN1000213,PROFIT-BASED GII 3/2010 15.06.2020,03-FEB-2020,2.689,2.671,2.653,100.568,100.575,100.582,.36,.259,-.001,-.001,-.001,-.013,-.013,-.012,2.3
GN100060,MYBGN1000601,PROFIT-BASED GII 6/2010 30.11.2020,03-FEB-2020,2.823,2.805,2.787,100.948,100.963,100.978,.8,1.04,-.002,-.002,-.002,-.008,-.008,-.008,2
GN11025A,MYBGN11025A9,PROFIT-BASED GII 3/2011 30.04.2021,03-FEB-2020,2.877,2.854,2.831,101.558,101.586,101.614,1.191,2.028,-.001,-.001,-.001,-.008,-.008,-.009,1.7
GN110025,MYBGN1100252,PROFIT-BASED GII 3/2011 30.04.2021,03-FEB-2020,2.867,2.854,2.841,101.57,101.586,101.602,1.191,2.028,-.001,-.001,-.001,-.008,-.008,-.008,3
GO120037,MYBGO1200373,PROFIT-BASED GII 4/2012 15.11.2022,03-FEB-2020,2.939,2.926,2.913,102.01,102.045,102.08,2.611,8.321,-.002,-.002,-.002,-.002,-.002,-.002,3.3
GO12037A,MYBGO12037A2,PROFIT-BASED GII 4/2012 15.11.2022,03-FEB-2020,2.944,2.926,2.908,101.997,102.045,102.094,2.611,8.321,-.002,-.002,-.002,-.002,-.002,-.002,2
GO130033,MYBGO1300330,PROFIT-BASED GII 2/2013 31.10.2023,03-FEB-2020,2.979,2.966,2.953,101.804,101.85,101.897,3.458,14.174,.002,.002,.002,-.009,-.01,-.009,3.7
GS12059A,MYBGS12059A2,PROFIT-BASED GII 5/2012 15.06.2027,03-FEB-2020,3.191,3.168,3.145,104.612,104.766,104.921,6.364,47.133,.012,.012,.012,-.084,-.084,-.083,1.3
GS120059,MYBGS1200598,PROFIT-BASED GII 5/2012 15.06.2027,03-FEB-2020,3.186,3.168,3.15,104.646,104.766,104.887,6.364,47.133,.012,.012,.012,-.083,-.084,-.084,2.3
GT130001,MYBGT1300016,PROFIT-BASED GII 1/2013 08.08.2028,03-FEB-2020,3.303,3.29,3.277,104.182,104.28,104.378,7.116,59.946,.006,.006,.006,-.055,-.055,-.055,3
VQ070344,MYBVQ0703447,JEV IMTN 0% 12.05.2020,03-FEB-2020,3.3,3.223,3.146,101.598,101.62,101.642,.27,.145,0,-.003,-.006,-.049,-.048,-.048,1.3
VR061775,MYBVR0617751,JEV IMTN 0% 12.05.2020,03-FEB-2020,3.3,3.223,3.146,101.558,101.58,101.601,.27,.145,0,-.003,-.006,-.048,-.047,-.047,1.3
VP080766,MYBVP0807661,JEV IMTN 0% 12.05.2020,03-FEB-2020,3.295,3.223,3.151,101.627,101.647,101.667,.27,.145,0,-.003,-.006,-.049,-.049,-.049,2.7
VQ070897,MYBVQ0708974,JEV IMTN 0% 12.05.2020,03-FEB-2020,3.295,3.223,3.151,101.613,101.633,101.654,.27,.145,0,-.003,-.006,-.049,-.049,-.048,2.7
VR060697,MYBVR0606978,JEV IMTN 0% 12.05.2020,03-FEB-2020,3.3,3.223,3.146,101.518,101.54,101.561,.27,.145,0,-.003,-.006,-.046,-.046,-.046,1.3
VR070345,MYBVR0703452,JEV IMTN 0% 12.11.2020,03-FEB-2020,3.376,3.294,3.212,104.505,104.57,104.634,.738,.918,.001,-.002,-.005,-.048,-.046,-.045,0
VS060699,MYBVS0606992,JEV IMTN 0% 12.11.2020,03-FEB-2020,3.371,3.294,3.217,104.283,104.343,104.404,.739,.919,.001,-.002,-.005,-.046,-.044,-.042,1.3
VQ070898,MYBVQ0708982,JEV IMTN 0% 12.11.2020,03-FEB-2020,3.376,3.294,3.212,104.543,104.607,104.672,.738,.918,.001,-.002,-.005,-.049,-.047,-.045,0
VQ080767,MYBVQ0807677,JEV IMTN 0% 12.11.2020,03-FEB-2020,3.376,3.294,3.212,104.58,104.645,104.71,.738,.918,.001,-.002,-.005,-.05,-.048,-.046,0
VR061774,MYBVR0617744,JEV IMTN 0% 12.11.2020,03-FEB-2020,3.376,3.294,3.212,104.392,104.456,104.521,.738,.918,.001,-.002,-.005,-.047,-.046,-.044,0
VR070346,MYBVR0703460,JEV IMTN 0% 12.05.2021,03-FEB-2020,3.474,3.392,3.31,107.24,107.347,107.453,1.189,2.045,0,-.003,-.006,-.046,-.042,-.04,0
VQ080768,MYBVQ0807685,JEV IMTN 0% 12.05.2021,03-FEB-2020,3.474,3.392,3.31,107.425,107.532,107.639,1.188,2.043,0,-.003,-.006,-.047,-.044,-.04,0
VR070899,MYBVR0708998,JEV IMTN 0% 12.05.2021,03-FEB-2020,3.474,3.392,3.31,107.302,107.408,107.515,1.188,2.044,0,-.003,-.006,-.046,-.044,-.04,0
VS061776,MYBVS0617767,JEV IMTN 0% 12.05.2021,03-FEB-2020,3.464,3.392,3.32,107.13,107.223,107.317,1.189,2.046,0,-.003,-.006,-.045,-.042,-.039,2
VS061777,MYBVS0617775,JEV IMTN 0% 12.11.2021,03-FEB-2020,3.543,3.461,3.379,109.794,109.943,110.092,1.622,3.552,-.005,-.008,-.011,-.035,-.03,-.025,0
VR070900,MYBVR0709004,JEV IMTN 0% 12.11.2021,03-FEB-2020,3.544,3.462,3.38,110.047,110.196,110.346,1.62,3.547,-.005,-.008,-.011,-.036,-.032,-.026,0
VR080769,MYBVR0807691,JEV IMTN 0% 12.11.2021,03-FEB-2020,3.544,3.462,3.38,110.217,110.367,110.516,1.619,3.544,-.005,-.008,-.011,-.037,-.032,-.028,0
VS070347,MYBVS0703476,JEV IMTN 0% 12.11.2021,03-FEB-2020,3.544,3.462,3.38,109.962,110.111,110.26,1.621,3.549,-.005,-.008,-.011,-.036,-.031,-.027,0
VS070348,MYBVS0703484,JEV IMTN 0% 12.05.2022,03-FEB-2020,3.602,3.52,3.438,112.638,112.83,113.022,2.036,5.399,-.009,-.012,-.015,-.023,-.016,-.01,0
VS070901,MYBVS0709010,JEV IMTN 0% 12.05.2022,03-FEB-2020,3.602,3.52,3.438,112.746,112.938,113.13,2.035,5.396,-.009,-.012,-.015,-.023,-.017,-.011,0
VR080770,MYBVR0807709,JEV IMTN 0% 12.05.2022,03-FEB-2020,3.602,3.52,3.438,112.962,113.154,113.347,2.034,5.39,-.009,-.012,-.015,-.024,-.018,-.011,0
VT070349,MYBVT0703490,JEV IMTN 0% 11.11.2022,03-FEB-2020,3.671,3.589,3.507,115.205,115.44,115.675,2.433,7.552,-.008,-.011,-.014,-.021,-.012,-.004,0
VS080771,MYBVS0807715,JEV IMTN 0% 11.11.2022,03-FEB-2020,3.67,3.588,3.506,115.6,115.835,116.07,2.429,7.537,-.009,-.012,-.015,-.018,-.01,-.002,0
VS070902,MYBVS0709028,JEV IMTN 0% 11.11.2022,03-FEB-2020,3.671,3.589,3.507,115.336,115.57,115.806,2.431,7.547,-.008,-.011,-.014,-.021,-.013,-.004,0
VS080772,MYBVS0807723,JEV IMTN 0% 12.05.2023,03-FEB-2020,3.724,3.647,3.57,118.239,118.5,118.762,2.815,10.004,-.007,-.01,-.013,-.019,-.01,0,1.7
VT070903,MYBVT0709034,JEV IMTN 0% 12.05.2023,03-FEB-2020,3.729,3.647,3.565,117.916,118.194,118.473,2.818,10.018,-.007,-.01,-.013,-.019,-.01,.001,0
VT070904,MYBVT0709042,JEV IMTN 0% 10.11.2023,03-FEB-2020,3.779,3.697,3.615,120.421,120.742,121.063,3.183,12.707,-.007,-.01,-.013,-.014,-.003,.008,0
VT080773,MYBVT0807739,JEV IMTN 0% 10.11.2023,03-FEB-2020,3.779,3.697,3.615,120.769,121.09,121.412,3.179,12.687,-.007,-.01,-.013,-.015,-.004,.007,0
VT080774,MYBVT0807747,JEV IMTN 0% 10.05.2024,03-FEB-2020,3.808,3.726,3.644,123.38,123.745,124.111,3.536,15.653,-.007,-.01,-.013,-.011,.002,.015,0
VU080775,MYBVU0807752,JEV IMTN 0% 12.11.2024,03-FEB-2020,3.841,3.759,3.677,125.962,126.371,126.782,3.887,18.891,-.007,-.01,-.013,-.006,.008,.023,0
VR060855,MYBVR0608552,S POWER IMTN 0% 19.05.2020,03-FEB-2020,3.634,3.514,3.394,104.797,104.834,104.872,.286,.223,-.02,-.02,-.02,-.129,-.131,-.131,0
VT050520,MYBVT0505200,S POWER IMTN 5663D 19.11.2020 ClassA(T1),03-FEB-2020,3.708,3.598,3.488,114.248,114.344,114.44,.732,.915,-.02,-.02,-.02,-.129,-.13,-.131,2.7
VS060854,MYBVS0608543,S POWER IMTN 0% 19.05.2021,03-FEB-2020,3.845,3.725,3.605,120.662,120.835,121.007,1.149,1.968,-.014,-.014,-.014,-.109,-.11,-.111,0
VU050519,MYBVU0505190,S POWER IMTN 6028D 19.11.2021 ClassA(T1),03-FEB-2020,3.925,3.82,3.715,131.254,131.471,131.689,1.523,3.283,-.011,-.011,-.011,-.116,-.118,-.119,3.3
PT050003,MYBPT0500039,CAGAMAS MBS 5.27%  MORT-BACKED SUKUKMUSYK 2005-A 6,03-FEB-2020,3.33,3.279,3.228,100.975,101.001,101.026,.495,.372,0,-.001,-.002,-.015,-.015,-.016,0
PT050030,MYBPT0500302,CMBS 2005-2 5.650% 11.12.2020,03-FEB-2020,3.351,3.31,3.269,101.922,101.957,101.991,.825,.896,0,-.001,-.002,-.018,-.017,-.018,2.3
PY050031,MYBPY0500310,CMBS 2005-2 5.920% 12.12.2025,03-FEB-2020,3.665,3.619,3.573,111.832,112.09,112.348,4.966,28.492,-.009,-.01,-.011,.036,.041,.046,1.3
DS052767,MYBDS0527675,SPRINT 0% 29.12.2020,03-FEB-2020,3.684,3.564,3.444,102.284,102.391,102.498,.867,1.184,-.002,-.002,-.002,-.018,-.02,-.021,0
VI150273,MYBVI1502738,RANTAU IMTN 0% 03.12.2020 - Tranche No 9,03-FEB-2020,3.15,3.104,3.058,100.932,100.97,101.007,.808,1.055,-.009,-.01,-.011,-.002,-.001,-.001,1.3
VK150210,MYBVK1502106,RANTAU IMTN 0% 19.10.2022 - Tranche No 8,03-FEB-2020,3.277,3.226,3.175,103.32,103.454,103.588,2.508,7.785,-.009,-.01,-.011,.014,.017,.019,0
VS140056,MYBVS1400569,RANTAU IMTN 0% 26.03.2029 - MTN 6,03-FEB-2020,3.503,3.462,3.421,113.174,113.517,113.862,7.273,64.185,-.009,-.01,-.011,.065,.073,.082,2
VX110056,MYBVX1100565,RANTAU IMTN 0% 12.05.2031 - MTN 5,03-FEB-2020,3.544,3.503,3.462,113.889,114.299,114.711,8.683,92.133,-.009,-.01,-.011,.081,.091,.102,2.3
VS170003,MYBVS1700034,RANTAU IMTN 0% 16.01.2032 - Tranche No 10,03-FEB-2020,3.571,3.525,3.479,113.8,114.282,114.766,9.168,102.411,-.009,-.01,-.011,.086,.097,.107,1.7
VI170040,MYBVI1700407,BPMB IMTN 4.28% 02.03.2022 - Issue No 10,03-FEB-2020,3.409,3.368,3.327,101.73,101.812,101.895,1.943,4.868,.001,0,-.001,-.008,-.007,-.005,2.7
VN160330,MYBVN1603304,BPMB IMTN 4.50% 04.11.2026 - Issue No 7,03-FEB-2020,3.583,3.542,3.501,105.45,105.702,105.955,5.761,39.188,.001,0,-.001,-.012,-.006,0,2.7
VN170041,MYBVN1700415,BPMB IMTN 4.62% 02.03.2027 - Issue No 11,03-FEB-2020,3.597,3.556,3.515,106.339,106.603,106.868,5.937,42.061,-.002,-.003,-.004,.007,.013,.019,2.7
VS160331,MYBVS1603311,BPMB IMTN 4.75% 04.11.2031 - Issue No 8,03-FEB-2020,3.784,3.733,3.682,109.089,109.597,110.107,9.009,99.31,-.009,-.01,-.011,.084,.095,.104,0
VS170042,MYBVS1700422,BPMB IMTN 4.98% 02.03.2032 - Issue No 12,03-FEB-2020,3.787,3.746,3.705,111.474,111.897,112.321,9.058,101.907,-.009,-.01,-.011,.086,.097,.108,2.3
VW160332,MYBVW1603321,BPMB IMTN 4.95% 02.11.2035 - Issue No 9,03-FEB-2020,3.957,3.916,3.875,111.548,112.06,112.576,11.064,155.945,-.009,-.01,-.011,.108,.121,.134,2.7
VK140222,MYBVK1402224,BPMB GG IMTN 4.19% 10.09.2021 - ISSUE NO 3,03-FEB-2020,3.13,3.072,3.014,101.638,101.729,101.82,1.516,3.108,.001,-.001,-.003,-.01,-.007,-.004,0
VN140223,MYBVN1402236,BPMB GG IMTN 4.38% 12.09.2024 -  ISSUE NO 4,03-FEB-2020,3.267,3.219,3.171,104.719,104.929,105.139,4.097,19.983,.002,0,-.002,-.017,-.008,.001,2.3
VS140224,MYBVS1402243,BPMB GG IMTN 4.75% 12.09.2029 - ISSUE NO 5,03-FEB-2020,3.446,3.398,3.35,110.582,110.997,111.413,7.668,71.073,.01,.008,.006,-.094,-.077,-.061,2
VX140225,MYBVX1402250,BPMB GG IMTN 4.85% 12.09.2034 - ISSUE NO 6,03-FEB-2020,3.579,3.531,3.483,114.355,114.946,115.541,10.571,140.689,.003,.001,-.001,-.043,-.019,.006,2.3
US060068,MYBUS0600682,BPMB MTN 5477D 23.4.2021-MTN 2,03-FEB-2020,3.37,3.324,3.278,103.461,103.517,103.573,1.154,1.934,.001,0,-.001,-.024,-.023,-.022,1.3
UK160011,MYBUK1600118,BPMB GG MTN 2555D 20.1.2023 - ISSUE NO 5,03-FEB-2020,3.201,3.143,3.085,103.698,103.864,104.031,2.761,9.239,.001,-.001,-.003,-.012,-.008,-.002,0
US160012,MYBUS1600129,BPMB GG MTN 5479D 22.1.2031 - ISSUE NO 6,03-FEB-2020,3.494,3.436,3.378,114.345,114.916,115.49,8.572,88.841,.012,.01,.008,-.127,-.108,-.089,0
DN100001,MYBDN1000012,KHAZANAH 0% 24.03.2020,03-FEB-2020,2.983,2.92,2.857,99.589,99.598,99.606,.138,.038,-.001,-.001,-.001,.024,.024,.023,1.3
DK140001,MYBDK1400010,KHAZANAH 0% 24.02.2021,03-FEB-2020,3.068,3.005,2.942,96.844,96.907,96.97,1.038,1.588,-.001,-.001,-.001,.026,.025,.024,1.3
DL130003,MYBDL1300036,KHAZANAH 0% 08.03.2021,03-FEB-2020,3.072,3.009,2.946,96.718,96.784,96.85,1.078,1.694,0,0,0,.024,.024,.024,1.7
DS070572,MYBDS0705727,KHAZANAH 0% 15.06.2022,03-FEB-2020,3.125,3.062,2.999,92.935,93.071,93.208,2.327,6.563,0,0,0,.024,.023,.023,1.7
DN120017,MYBDN1200174,KHAZANAH 0% 02.09.2022,03-FEB-2020,3.14,3.072,3.004,92.282,92.441,92.601,2.539,7.697,0,0,0,.024,.023,.023,0
DS081080,MYBDS0810808,KHAZANAH 0% 14.08.2023,03-FEB-2020,3.171,3.113,3.055,89.5,89.68,89.861,3.472,13.764,-.001,-.001,-.001,.026,.026,.025,2.3
DS090052,MYBDS0900526,KHAZANAH 0% 20.03.2024,03-FEB-2020,3.196,3.138,3.08,87.733,87.94,88.148,4.064,18.514,0,0,0,.023,.022,.022,2
DS090198,MYBDS0901987,KHAZANAH 0% 27.08.2024,03-FEB-2020,3.215,3.157,3.099,86.46,86.685,86.911,4.491,22.377,.005,0,-.005,.003,.022,.041,2.7
DS120018,MYBDS1200181,KHAZANAH 0% 12.10.2027,03-FEB-2020,3.374,3.316,3.258,77.32,77.66,78.001,7.562,60.908,-.005,0,.005,.051,.021,-.009,2.3
DX120016,MYBDX1200165,KHAZANAH 0% 03.09.2032,03-FEB-2020,3.522,3.454,3.386,64.453,64.997,65.546,12.367,159.027,.007,.007,.007,-.037,-.038,-.039,0
VR062354,MYBVR0623544,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.3% 26.06.2020,03-FEB-2020,3.29,3.232,3.174,101.935,101.958,101.981,.389,.302,.004,0,-.004,-.042,-.041,-.04,0
VR062355,MYBVR0623551,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,03-FEB-2020,3.357,3.299,3.241,104.37,104.422,104.474,.854,1.159,.003,-.001,-.005,-.043,-.04,-.037,0
VS062356,MYBVS0623567,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.5% 25.06.2021,03-FEB-2020,3.431,3.373,3.315,106.821,106.903,106.985,1.311,2.406,0,-.004,-.008,-.039,-.034,-.029,0
VS062357,MYBVS0623575,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.6% 27.12.2021,03-FEB-2020,3.474,3.416,3.358,109.322,109.434,109.547,1.752,4.048,-.005,-.009,-.013,-.03,-.023,-.015,0
VR062348,MYBVR0623486,SWAKPOWER SUKUK MUSYARAKAH 7.80% 26.06.2020,03-FEB-2020,3.248,3.19,3.132,101.758,101.781,101.804,.389,.302,.004,0,-.004,-.038,-.037,-.036,0
