STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
MI190003,MYBMI1900030,MGS 3/2019 3.478% 14.06.2024,01-OCT-2019,3.231,3.226,3.221,101.068,101.09,101.112,4.268,21.319,.008,.007,.006,-.035,-.03,-.025,5
MO140001,MYBMO1400013,MGS 1/2014 4.181% 15.07.2024,01-OCT-2019,3.272,3.267,3.262,103.995,104.018,104.04,4.292,21.681,.008,.007,.006,-.037,-.032,-.028,4.7
ML170002,MYBML1700020,MGS 2/2017 4.059% 30.09.2024,01-OCT-2019,3.309,3.304,3.299,103.426,103.45,103.473,4.507,23.652,.022,.021,.02,-.105,-.1,-.096,4.7
MK180001,MYBMK1800012,MGS 1/2018 3.882% 14.03.2025,01-OCT-2019,3.367,3.362,3.357,102.546,102.571,102.597,4.884,27.699,.007,.006,.005,-.034,-.029,-.023,4.7
MY050003,MYBMY0500036,MGS 3/2005 4.837% 15.07.2025,01-OCT-2019,3.419,3.404,3.389,107.383,107.465,107.546,5.013,29.734,-.008,-.004,0,.036,.015,-.008,2.3
MO150001,MYBMO1500010,MGS 1/2015 3.955% 15.09.2025,01-OCT-2019,3.359,3.354,3.349,103.194,103.221,103.249,5.279,32.343,.005,.004,.003,-.024,-.019,-.013,4.7
MS110003,MYBMS1100036,MGS 3/2011 4.392% 15.04.2026,01-OCT-2019,3.389,3.379,3.369,105.837,105.898,105.958,5.578,36.97,.002,.001,0,-.012,-.005,0,3.3
ML190001,MYBML1900018,MGS 1/2019 3.906% 15.07.2026,01-OCT-2019,3.33,3.325,3.32,103.47,103.5,103.531,5.896,40.571,.001,0,-.001,-.005,0,.006,5
MX060002,MYBMX0600028,MGS 2/2006 4.709% 15.09.2026,01-OCT-2019,3.407,3.392,3.377,108.004,108.1,108.197,5.943,41.482,.001,0,-.001,-.006,0,.007,2.3
MO160003,MYBMO1600034,MGS 3/2016 3.900% 30.11.2026,01-OCT-2019,3.428,3.423,3.418,102.972,103.004,103.036,6.15,44.382,0,-.001,-.002,-.002,.004,.01,4.7
MS120002,MYBMS1200026,MGS 2/2012 3.892% 15.03.2027,01-OCT-2019,3.503,3.493,3.483,102.534,102.6,102.666,6.434,48.096,-.026,-.027,-.028,.174,.18,.187,3
MX070003,MYBMX0700034,MGS 3/2007 3.502% 31.05.2027,01-OCT-2019,3.512,3.502,3.492,99.933,100,100.067,6.594,50.713,-.021,-.022,-.023,.143,.15,.157,3.7
MO170004,MYBMO1700040,MGS 4/2017 3.899% 16.11.2027,01-OCT-2019,3.484,3.479,3.474,102.914,102.95,102.986,6.844,55.212,-.048,-.049,-.05,.342,.35,.358,4.7
MS130005,MYBMS1300057,MGS 5/2013 3.733% 15.06.2028,01-OCT-2019,3.469,3.464,3.459,101.962,102,102.038,7.32,62.917,.001,0,-.001,-.008,0,.007,4.7
MX080003,MYBMX0800032,MGS 3/2008 5.248% 15.09.2028,01-OCT-2019,3.445,3.43,3.415,113.794,113.918,114.042,7.247,62.8,.001,0,-.001,-.01,-.002,.006,2.7
MO190002,MYBMO1900020,MGS 2/2019 3.885% 15.08.2029,01-OCT-2019,3.36,3.355,3.35,104.38,104.424,104.466,8.153,78.258,.001,0,-.001,-.006,.004,.012,5
MX100003,MYBMX1000038,MGS 3/2010 4.498% 15.04.2030,01-OCT-2019,3.568,3.563,3.558,108.104,108.15,108.196,8.29,83.519,-.054,-.055,-.056,.482,.491,.501,4
MX110004,MYBMX1100044,MGS 4/2011 4.232% 30.06.2031,01-OCT-2019,3.578,3.573,3.568,106.225,106.275,106.324,9.202,102.327,-.027,-.028,-.029,.265,.275,.285,4.3
MX120004,MYBMX1200042,MGS 4/2012 4.127% 15.04.2032,01-OCT-2019,3.595,3.58,3.565,105.335,105.49,105.645,9.645,113.753,-.033,-.039,-.045,.348,.411,.473,2.7
MX130004,MYBMX1300040,MGS 4/2013 3.844% 15.04.2033,01-OCT-2019,3.614,3.609,3.604,102.446,102.5,102.554,10.352,131.152,-.064,-.065,-.066,.689,.7,.712,4.3
MT180003,MYBMT1800039,MGS 3/2018 4.642% 07.11.2033,01-OCT-2019,3.66,3.655,3.65,110.742,110.8,110.858,10.345,133.867,.018,.017,.016,-.211,-.2,-.189,5
MS190004,MYBMS1900047,MGS 4/2019 3.828% 05.07.2034,01-OCT-2019,3.54,3.535,3.53,103.284,103.342,103.4,11.144,152.127,-.074,-.075,-.076,.854,.866,.878,4.7
MY150004,MYBMY1500043,MGS 4/2015 4.254% 31.05.2035,01-OCT-2019,3.659,3.654,3.649,107.038,107.1,107.162,11.389,162.407,-.035,-.036,-.037,.425,.438,.451,4
MX170003,MYBMX1700033,MGS 3/2017 4.762% 07.04.2037,01-OCT-2019,3.65,3.64,3.63,114.293,114.433,114.573,12.006,186.501,-.114,-.115,-.116,1.569,1.585,1.601,3.7
MX180004,MYBMX1800049,MGS 4/2018 4.893% 08.06.2038,01-OCT-2019,3.577,3.572,3.567,117.825,117.9,117.976,12.541,204.688,-.132,-.133,-.134,1.966,1.983,1.999,5
MZ130007,MYBMZ1300078,MGS 7/2013 4.935% 30.09.2043,01-OCT-2019,3.791,3.786,3.781,117.93,118.017,118.105,14.85,296.701,-.078,-.079,-.08,1.359,1.377,1.396,4
MZ160002,MYBMZ1600022,MGS 2/2016 4.736% 15.03.2046,01-OCT-2019,3.889,3.884,3.879,113.911,114.001,114.091,15.751,340.559,-.008,-.009,-.01,.141,.159,.177,4.3
MZ180005,MYBMZ1800051,MGS 5/2018 4.921% 06.07.2048,01-OCT-2019,3.89,3.885,3.88,117.753,117.85,117.946,15.868,357.986,-.027,-.028,-.029,.53,.55,.57,5
PZ00197S,MYBPZ00197S6,BPIMB RM500 Million 7.500% 30.10.2025,01-OCT-2019,3.51,3.481,3.452,111.309,111.399,111.489,2.709,12.366,-.001,-.001,-.001,-.007,-.007,-.007,2.3
DZ012851,MYBDZ0128511,TENAGA IBONDS 0.00000% 13.12.2021,01-OCT-2019,3.351,3.315,3.279,107.876,107.955,108.035,2.008,5.225,-.001,0,.001,-.007,-.01,-.012,1.3
DZ021250,MYBDZ0212505,GDC PUTRA 0.00000% 02.12.2022,01-OCT-2019,3.56,3.519,3.478,110.96,111.09,111.221,2.796,9.775,-.001,0,.001,-.006,-.009,-.012,0
GO090061,MYBGO0900619,PROFIT-BASED GII 6/2009 30.04.2020,01-OCT-2019,3.144,3.133,3.122,100.766,100.772,100.778,.56,.594,-.002,-.002,-.002,-.002,-.002,-.003,3
GL12098B,MYBGL12098B5,PROFIT-BASED GII 7/2012 15.05.2020,01-OCT-2019,3.135,3.114,3.093,100.267,100.28,100.293,.604,.667,.001,.001,.001,-.002,-.002,-.002,1.7
GL120098,MYBGL1200981,PROFIT-BASED GII 7/2012 15.05.2020,01-OCT-2019,3.12,3.114,3.108,100.276,100.28,100.284,.604,.667,.001,.001,.001,-.002,-.002,-.002,4.3
GL12098A,MYBGL12098A7,PROFIT-BASED GII 7/2012 15.05.2020,01-OCT-2019,3.13,3.114,3.098,100.27,100.28,100.29,.604,.667,.001,.001,.001,-.002,-.002,-.002,2.3
GN100021,MYBGN1000213,PROFIT-BASED GII 3/2010 15.06.2020,01-OCT-2019,3.121,3.11,3.099,100.8,100.808,100.816,.684,.809,-.006,-.006,-.006,.001,.001,.001,3
GN100060,MYBGN1000601,PROFIT-BASED GII 6/2010 30.11.2020,01-OCT-2019,3.116,3.1,3.084,100.997,101.015,101.033,1.117,1.82,-.018,-.018,-.018,.019,.018,.018,2
GN11025A,MYBGN11025A9,PROFIT-BASED GII 3/2011 30.04.2021,01-OCT-2019,3.123,3.102,3.081,101.609,101.642,101.674,1.496,3.04,-.011,-.011,-.011,.015,.015,.015,1.7
GN110025,MYBGN1100252,PROFIT-BASED GII 3/2011 30.04.2021,01-OCT-2019,3.113,3.102,3.091,101.625,101.642,101.659,1.496,3.04,-.011,-.011,-.011,.015,.015,.015,3.7
GO120037,MYBGO1200373,PROFIT-BASED GII 4/2012 15.11.2022,01-OCT-2019,3.167,3.156,3.145,101.567,101.6,101.633,2.894,10.152,0,0,0,0,0,0,3.7
GO12037A,MYBGO12037A2,PROFIT-BASED GII 4/2012 15.11.2022,01-OCT-2019,3.172,3.156,3.14,101.552,101.6,101.648,2.894,10.152,0,0,0,0,0,0,2
GO130033,MYBGO1300330,PROFIT-BASED GII 2/2013 31.10.2023,01-OCT-2019,3.214,3.203,3.192,101.058,101.1,101.142,3.727,16.459,.01,.01,.01,-.039,-.039,-.04,3
GS12059A,MYBGS12059A2,PROFIT-BASED GII 5/2012 15.06.2027,01-OCT-2019,3.484,3.463,3.442,102.781,102.924,103.067,6.559,50.482,.007,.007,.007,-.05,-.051,-.051,1.7
GS120059,MYBGS1200598,PROFIT-BASED GII 5/2012 15.06.2027,01-OCT-2019,3.479,3.463,3.447,102.815,102.924,103.033,6.559,50.482,.007,.007,.007,-.05,-.051,-.051,2
GT130001,MYBGT1300016,PROFIT-BASED GII 1/2013 08.08.2028,01-OCT-2019,3.464,3.448,3.432,103.077,103.2,103.324,7.435,64.774,-.024,-.024,-.024,.18,.18,.181,2.7
VQ061773,MYBVQ0617738,JEV IMTN 0% 12.11.2019,01-OCT-2019,3.434,3.358,3.282,100.625,100.634,100.643,.114,.026,-.011,-.011,-.011,-.013,-.014,-.014,0
VP070896,MYBVP0708968,JEV IMTN 0% 12.11.2019,01-OCT-2019,3.434,3.358,3.282,100.647,100.656,100.665,.114,.026,-.011,-.011,-.011,-.014,-.015,-.015,0
VR060698,MYBVR0606986,JEV IMTN 0% 12.11.2019,01-OCT-2019,3.434,3.358,3.282,100.608,100.617,100.626,.114,.026,-.011,-.011,-.011,-.013,-.013,-.014,0
VQ070343,MYBVQ0703439,JEV IMTN 0% 12.11.2019,01-OCT-2019,3.434,3.358,3.282,100.642,100.651,100.66,.114,.026,-.011,-.011,-.011,-.014,-.014,-.014,0
VR060697,MYBVR0606978,JEV IMTN 0% 12.05.2020,01-OCT-2019,3.483,3.412,3.341,103.317,103.361,103.405,.583,.637,-.01,-.01,-.01,-.008,-.008,-.009,1.7
VP080766,MYBVP0807661,JEV IMTN 0% 12.05.2020,01-OCT-2019,3.488,3.412,3.336,103.554,103.602,103.649,.582,.636,-.01,-.01,-.01,-.01,-.009,-.01,0
VR061775,MYBVR0617751,JEV IMTN 0% 12.05.2020,01-OCT-2019,3.478,3.412,3.346,103.41,103.451,103.492,.583,.636,-.01,-.01,-.01,-.009,-.009,-.009,2.7
VQ070344,MYBVQ0703447,JEV IMTN 0% 12.05.2020,01-OCT-2019,3.478,3.412,3.346,103.5,103.542,103.583,.583,.636,-.01,-.01,-.01,-.009,-.009,-.009,2.3
VQ070897,MYBVQ0708974,JEV IMTN 0% 12.05.2020,01-OCT-2019,3.478,3.412,3.346,103.53,103.572,103.613,.582,.636,-.01,-.01,-.01,-.01,-.009,-.009,2.3
VQ070898,MYBVQ0708982,JEV IMTN 0% 12.11.2020,01-OCT-2019,3.595,3.519,3.443,106.277,106.363,106.45,1.032,1.621,-.01,-.01,-.01,-.004,-.004,-.004,0
VR061774,MYBVR0617744,JEV IMTN 0% 12.11.2020,01-OCT-2019,3.595,3.519,3.443,106.061,106.147,106.233,1.034,1.623,-.01,-.01,-.01,-.003,-.003,-.004,0
VQ080767,MYBVQ0807677,JEV IMTN 0% 12.11.2020,01-OCT-2019,3.595,3.519,3.443,106.331,106.418,106.504,1.032,1.62,-.01,-.01,-.01,-.004,-.003,-.004,0
VS060699,MYBVS0606992,JEV IMTN 0% 12.11.2020,01-OCT-2019,3.59,3.519,3.448,105.904,105.985,106.065,1.035,1.624,-.01,-.01,-.01,-.003,-.002,-.003,1.7
VR070345,MYBVR0703452,JEV IMTN 0% 12.11.2020,01-OCT-2019,3.59,3.519,3.448,106.229,106.309,106.39,1.033,1.621,-.01,-.01,-.01,-.003,-.004,-.004,1.7
VR070346,MYBVR0703460,JEV IMTN 0% 12.05.2021,01-OCT-2019,3.673,3.597,3.521,108.811,108.936,109.062,1.465,2.99,-.004,-.004,-.004,-.008,-.008,-.008,0
VR070899,MYBVR0708998,JEV IMTN 0% 12.05.2021,01-OCT-2019,3.673,3.597,3.521,108.889,109.014,109.14,1.465,2.989,-.004,-.004,-.004,-.008,-.008,-.008,0
VQ080768,MYBVQ0807685,JEV IMTN 0% 12.05.2021,01-OCT-2019,3.673,3.597,3.521,109.044,109.17,109.295,1.464,2.986,-.004,-.004,-.004,-.008,-.008,-.009,0
VS061776,MYBVS0617767,JEV IMTN 0% 12.05.2021,01-OCT-2019,3.673,3.597,3.521,108.656,108.781,108.906,1.466,2.993,-.004,-.004,-.004,-.007,-.008,-.008,0
VR070900,MYBVR0709004,JEV IMTN 0% 12.11.2021,01-OCT-2019,3.744,3.668,3.592,111.487,111.652,111.817,1.879,4.707,0,0,0,-.014,-.014,-.014,0
VR080769,MYBVR0807691,JEV IMTN 0% 12.11.2021,01-OCT-2019,3.744,3.668,3.592,111.689,111.853,112.018,1.878,4.702,0,0,0,-.014,-.015,-.015,0
VS070347,MYBVS0703476,JEV IMTN 0% 12.11.2021,01-OCT-2019,3.744,3.668,3.592,111.387,111.551,111.716,1.88,4.71,0,0,0,-.014,-.014,-.014,0
VS061777,MYBVS0617775,JEV IMTN 0% 12.11.2021,01-OCT-2019,3.739,3.668,3.597,111.196,111.35,111.503,1.882,4.715,0,0,0,-.014,-.013,-.014,1.7
VR080770,MYBVR0807709,JEV IMTN 0% 12.05.2022,01-OCT-2019,3.822,3.746,3.67,114.237,114.441,114.646,2.275,6.737,0,0,0,-.014,-.015,-.014,0
VS070348,MYBVS0703484,JEV IMTN 0% 12.05.2022,01-OCT-2019,3.822,3.746,3.67,113.868,114.071,114.275,2.279,6.75,0,0,0,-.013,-.014,-.014,0
VS070901,MYBVS0709010,JEV IMTN 0% 12.05.2022,01-OCT-2019,3.822,3.746,3.67,113.991,114.195,114.399,2.278,6.746,0,0,0,-.014,-.014,-.014,0
VT070349,MYBVT0703490,JEV IMTN 0% 11.11.2022,01-OCT-2019,3.901,3.825,3.749,116.248,116.491,116.734,2.66,9.07,0,0,0,-.014,-.014,-.014,0
VS080771,MYBVS0807715,JEV IMTN 0% 11.11.2022,01-OCT-2019,3.901,3.825,3.749,116.684,116.927,117.171,2.655,9.049,0,0,0,-.013,-.014,-.014,0
VS070902,MYBVS0709028,JEV IMTN 0% 11.11.2022,01-OCT-2019,3.901,3.825,3.749,116.394,116.636,116.88,2.658,9.063,0,0,0,-.013,-.014,-.014,0
VT070903,MYBVT0709034,JEV IMTN 0% 12.05.2023,01-OCT-2019,3.958,3.882,3.806,118.819,119.101,119.384,3.031,11.684,-.001,-.001,-.001,-.009,-.01,-.01,0
VS080772,MYBVS0807723,JEV IMTN 0% 12.05.2023,01-OCT-2019,3.948,3.882,3.816,119.189,119.435,119.682,3.027,11.664,0,0,0,-.014,-.014,-.013,2
VT080773,MYBVT0807739,JEV IMTN 0% 10.11.2023,01-OCT-2019,4.002,3.931,3.86,121.571,121.872,122.174,3.377,14.474,0,0,0,-.013,-.013,-.013,1.3
VT070904,MYBVT0709042,JEV IMTN 0% 10.11.2023,01-OCT-2019,4.007,3.931,3.855,121.175,121.496,121.819,3.382,14.5,.001,.001,.001,-.017,-.017,-.017,0
VT080774,MYBVT0807747,JEV IMTN 0% 10.05.2024,01-OCT-2019,4.04,3.964,3.888,123.993,124.355,124.718,3.721,17.551,.001,.001,.001,-.018,-.018,-.018,0
VU080775,MYBVU0807752,JEV IMTN 0% 12.11.2024,01-OCT-2019,4.076,4,3.924,126.404,126.807,127.21,4.059,20.885,-.001,-.001,-.001,-.008,-.007,-.008,0
VS050521,MYBVS0505210,S POWER IMTN 5297D 19.11.2019 ClassA(T1),01-OCT-2019,3.674,3.554,3.434,102.443,102.46,102.478,.132,.082,-.011,-.011,-.011,-.048,-.049,-.049,0
VR060855,MYBVR0608552,S POWER IMTN 0% 19.05.2020,01-OCT-2019,3.791,3.676,3.561,110.265,110.344,110.422,.578,.637,-.008,-.008,-.008,-.038,-.038,-.038,1.3
VT050520,MYBVT0505200,S POWER IMTN 5663D 19.11.2020 ClassA(T1),01-OCT-2019,3.915,3.81,3.705,120.057,120.19,120.324,.988,1.547,-.008,-.008,-.008,-.038,-.038,-.037,3
VS060854,MYBVS0608543,S POWER IMTN 0% 19.05.2021,01-OCT-2019,4.044,3.929,3.814,125.589,125.8,126.012,1.379,2.783,-.005,-.005,-.005,-.031,-.032,-.032,1.3
VU050519,MYBVU0505190,S POWER IMTN 6028D 19.11.2021 ClassA(T1),01-OCT-2019,4.137,4.032,3.927,136.481,136.743,137.006,1.726,4.235,0,0,0,-.045,-.045,-.046,3
PT050003,MYBPT0500039,CAGAMAS MBS 5.27%  MORT-BACKED SUKUKMUSYK 2005-A 6,01-OCT-2019,3.365,3.324,3.283,101.587,101.622,101.656,.823,.893,-.012,-.011,-.01,.005,.004,.003,0
PT050030,MYBPT0500302,CMBS 2005-2 5.650% 11.12.2020,01-OCT-2019,3.405,3.374,3.343,102.617,102.654,102.691,1.152,1.636,-.01,-.009,-.008,.006,.004,.003,2
PY050031,MYBPY0500310,CMBS 2005-2 5.920% 12.12.2025,01-OCT-2019,3.853,3.822,3.791,111.347,111.528,111.71,5.231,31.576,-.007,-.006,-.005,.037,.031,.025,2
DR052766,MYBDR0527669,SPRINT 0% 27.12.2019,01-OCT-2019,3.72,3.6,3.48,100.601,100.63,100.659,.235,.17,-.011,-.011,-.011,-.004,-.004,-.005,0
DS052767,MYBDS0527675,SPRINT 0% 29.12.2020,01-OCT-2019,3.891,3.771,3.651,102.879,103.026,103.174,1.172,1.984,-.009,-.009,-.009,.005,.004,.005,0
VI150273,MYBVI1502738,RANTAU IMTN 0% 03.12.2020 - Tranche No 9,01-OCT-2019,3.284,3.248,3.212,101.155,101.196,101.238,1.123,1.837,.009,.01,.011,-.013,-.015,-.015,1.7
VK150210,MYBVK1502106,RANTAU IMTN 0% 19.10.2022 - Tranche No 8,01-OCT-2019,3.46,3.419,3.378,103.184,103.304,103.425,2.781,9.518,.014,.015,.016,-.044,-.047,-.049,0
VS140056,MYBVS1400569,RANTAU IMTN 0% 26.03.2029 - MTN 6,01-OCT-2019,3.68,3.644,3.608,112.078,112.385,112.693,7.589,69.083,-.001,0,.001,.005,-.003,-.011,1.7
VX110056,MYBVX1100565,RANTAU IMTN 0% 12.05.2031 - MTN 5,01-OCT-2019,3.768,3.732,3.696,111.965,112.326,112.688,8.785,95.469,-.001,0,.001,.008,-.002,-.012,1.7
VS170003,MYBVS1700034,RANTAU IMTN 0% 16.01.2032 - Tranche No 10,01-OCT-2019,3.803,3.767,3.731,111.66,112.036,112.413,9.257,105.684,-.001,0,.001,.009,-.002,-.013,1.3
VI170040,MYBVI1700407,BPMB IMTN 4.28% 02.03.2022 - Issue No 10,01-OCT-2019,3.6,3.559,3.518,101.56,101.655,101.751,2.278,6.447,-.001,0,.001,0,-.002,-.004,0
VN160330,MYBVN1603304,BPMB IMTN 4.50% 04.11.2026 - Issue No 7,01-OCT-2019,3.719,3.688,3.657,104.827,105.024,105.222,5.963,42.332,-.011,-.01,-.009,.069,.062,.056,2.3
VN170041,MYBVN1700415,BPMB IMTN 4.62% 02.03.2027 - Issue No 11,01-OCT-2019,3.73,3.699,3.668,105.72,105.926,106.133,6.265,46.229,-.012,-.011,-.01,.078,.071,.065,2.3
VS160331,MYBVS1603311,BPMB IMTN 4.75% 04.11.2031 - Issue No 8,01-OCT-2019,3.899,3.858,3.817,108.14,108.552,108.966,9.125,103.004,-.013,-.012,-.011,.129,.12,.11,0
VS170042,MYBVS1700422,BPMB IMTN 4.98% 02.03.2032 - Issue No 12,01-OCT-2019,3.902,3.876,3.85,110.528,110.799,111.07,9.369,107.85,-.013,-.012,-.011,.133,.123,.113,3
VW160332,MYBVW1603321,BPMB IMTN 4.95% 02.11.2035 - Issue No 9,01-OCT-2019,4.111,4.075,4.039,109.8,110.248,110.697,11.099,158.965,-.024,-.023,-.022,.296,.286,.274,1.3
VK140222,MYBVK1402224,BPMB GG IMTN 4.19% 10.09.2021 - ISSUE NO 3,01-OCT-2019,3.291,3.252,3.213,101.676,101.75,101.824,1.852,4.406,0,0,0,-.003,-.003,-.002,0
VN140223,MYBVN1402236,BPMB GG IMTN 4.38% 12.09.2024 -  ISSUE NO 4,01-OCT-2019,3.461,3.427,3.393,104.144,104.302,104.459,4.428,22.969,0,0,0,-.003,-.002,-.003,1.3
VS140224,MYBVS1402243,BPMB GG IMTN 4.75% 12.09.2029 - ISSUE NO 5,01-OCT-2019,3.681,3.657,3.633,108.835,109.044,109.254,7.974,76.062,-.02,-.02,-.02,.171,.172,.173,3
VX140225,MYBVX1402250,BPMB GG IMTN 4.85% 12.09.2034 - ISSUE NO 6,01-OCT-2019,3.843,3.814,3.785,111.368,111.719,112.071,10.826,146.474,-.029,-.029,-.029,.348,.35,.351,2
US060068,MYBUS0600682,BPMB MTN 5477D 23.4.2021-MTN 2,01-OCT-2019,3.553,3.517,3.481,104.127,104.183,104.239,1.446,2.894,-.006,-.005,-.004,.002,.001,-.001,1.7
UK160011,MYBUK1600118,BPMB GG MTN 2555D 20.1.2023 - ISSUE NO 5,01-OCT-2019,3.36,3.321,3.282,103.59,103.714,103.838,3.031,11.094,0,0,0,-.003,-.003,-.003,0
US160012,MYBUS1600129,BPMB GG MTN 5479D 22.1.2031 - ISSUE NO 6,01-OCT-2019,3.714,3.675,3.636,112.512,112.897,113.283,8.679,92.141,-.022,-.022,-.022,.214,.215,.215,0
DN100001,MYBDN1000012,KHAZANAH 0% 24.03.2020,01-OCT-2019,3.154,3.114,3.074,98.506,98.525,98.543,.474,.449,0,0,0,-.004,-.004,-.005,2.7
DK140001,MYBDK1400010,KHAZANAH 0% 24.02.2021,01-OCT-2019,3.245,3.2,3.155,95.606,95.665,95.724,1.374,2.564,0,0,0,.008,.008,.008,1.7
DL130003,MYBDL1300036,KHAZANAH 0% 08.03.2021,01-OCT-2019,3.247,3.202,3.157,95.477,95.538,95.599,1.414,2.696,0,0,0,-.004,-.004,-.004,1.7
DS070572,MYBDS0705727,KHAZANAH 0% 15.06.2022,01-OCT-2019,3.311,3.266,3.221,91.503,91.612,91.722,2.661,8.388,0,0,0,.008,.008,.008,1.3
DN120017,MYBDN1200174,KHAZANAH 0% 02.09.2022,01-OCT-2019,3.317,3.277,3.237,90.839,90.944,91.048,2.873,9.67,0,0,0,-.004,-.004,-.004,2.3
DS081080,MYBDS0810808,KHAZANAH 0% 14.08.2023,01-OCT-2019,3.36,3.32,3.28,87.906,88.04,88.174,3.805,16.352,.001,.001,.001,.005,.005,.004,2.7
DS090052,MYBDS0900526,KHAZANAH 0% 20.03.2024,01-OCT-2019,3.392,3.347,3.302,86.041,86.211,86.382,4.396,21.489,.001,.001,.001,-.008,-.008,-.008,1.7
DS090198,MYBDS0901987,KHAZANAH 0% 27.08.2024,01-OCT-2019,3.411,3.371,3.331,84.716,84.879,85.043,4.823,25.631,0,0,0,.008,.007,.007,2.3
DS120018,MYBDS1200181,KHAZANAH 0% 12.10.2027,01-OCT-2019,3.618,3.573,3.528,74.985,75.251,75.519,7.888,66.093,-.016,-.016,-.016,.102,.102,.103,1.7
DX120016,MYBDX1200165,KHAZANAH 0% 03.09.2032,01-OCT-2019,3.752,3.702,3.652,61.854,62.248,62.644,12.688,167.225,-.027,-.027,-.027,.208,.21,.211,0
