STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
MS110003,MYBMS1100036,MGS 3/2011 4.392% 15.04.2026,01-OCT-2020,2.416,2.397,2.378,110.186,110.29,110.394,4.86,27.993,.003,.003,.003,-.019,-.019,-.019,3.3
ML190001,MYBML1900018,MGS 1/2019 3.906% 15.07.2026,01-OCT-2020,2.421,2.407,2.393,107.971,108.05,108.129,5.161,31.01,-.01,-.01,-.01,.05,.05,.05,4.7
MX060002,MYBMX0600028,MGS 2/2006 4.709% 15.09.2026,01-OCT-2020,2.474,2.45,2.426,112.305,112.446,112.588,5.236,32.066,-.044,-.044,-.044,.25,.25,.251,2.7
MO160003,MYBMO1600034,MGS 3/2016 3.900% 30.11.2026,01-OCT-2020,2.405,2.391,2.377,108.515,108.599,108.683,5.438,34.55,-.034,-.034,-.034,.199,.199,.2,4.3
MS120002,MYBMS1200026,MGS 2/2012 3.892% 15.03.2027,01-OCT-2020,2.545,2.526,2.507,107.97,108.087,108.205,5.721,37.855,-.024,-.024,-.024,.146,.146,.146,3
MX070003,MYBMX0700034,MGS 3/2007 3.502% 31.05.2027,01-OCT-2020,2.437,2.423,2.409,106.511,106.6,106.688,5.885,40.197,-.02,-.02,-.02,.12,.12,.12,5
MO170004,MYBMO1700040,MGS 4/2017 3.899% 16.11.2027,01-OCT-2020,2.489,2.475,2.461,109.154,109.25,109.346,6.174,44.606,-.033,-.033,-.033,.223,.224,.224,4.7
MS130005,MYBMS1300057,MGS 5/2013 3.733% 15.06.2028,01-OCT-2020,2.53,2.516,2.502,108.374,108.476,108.578,6.661,51.673,-.031,-.031,-.031,.226,.226,.226,4.7
MX080003,MYBMX0800032,MGS 3/2008 5.248% 15.09.2028,01-OCT-2020,2.685,2.666,2.647,118.251,118.4,118.55,6.633,52.104,.04,.04,.04,-.322,-.323,-.323,3.7
MO190002,MYBMO1900020,MGS 2/2019 3.885% 15.08.2029,01-OCT-2020,2.665,2.651,2.637,109.583,109.7,109.815,7.509,65.831,-.051,-.051,-.051,.419,.42,.419,5
MX100003,MYBMX1000038,MGS 3/2010 4.498% 15.04.2030,01-OCT-2020,2.75,2.736,2.722,114.573,114.7,114.827,7.744,71.931,-.079,-.079,-.079,.699,.7,.702,4.3
MX110004,MYBMX1100044,MGS 4/2011 4.232% 30.06.2031,01-OCT-2020,2.823,2.809,2.795,112.986,113.125,113.264,8.682,89.86,-.054,-.054,-.054,.534,.535,.535,4
MX120004,MYBMX1200042,MGS 4/2012 4.127% 15.04.2032,01-OCT-2020,3.035,3.016,2.997,110.561,110.756,110.952,9.131,100.614,-.056,-.056,-.056,.569,.57,.571,3.7
MX130004,MYBMX1300040,MGS 4/2013 3.844% 15.04.2033,01-OCT-2020,3.072,3.058,3.044,107.988,108.139,108.291,9.863,117.428,-.057,-.057,-.057,.62,.621,.622,4
MT180003,MYBMT1800039,MGS 3/2018 4.642% 07.11.2033,01-OCT-2020,3.134,3.12,3.106,116.099,116.263,116.427,9.91,121.017,-.058,-.058,-.058,.674,.675,.677,4.3
MS190004,MYBMS1900047,MGS 4/2019 3.828% 05.07.2034,01-OCT-2020,3.054,3.04,3.026,108.636,108.8,108.965,10.64,137.028,-.06,-.06,-.06,.694,.696,.697,5
MY150004,MYBMY1500043,MGS 4/2015 4.254% 31.05.2035,01-OCT-2020,3.366,3.342,3.318,110.207,110.5,110.795,10.937,147.877,-.065,-.065,-.065,.793,.795,.798,2.7
MX170003,MYBMX1700033,MGS 3/2017 4.762% 07.04.2037,01-OCT-2020,3.359,3.34,3.321,117.675,117.941,118.207,11.631,172.635,-.058,-.058,-.058,.799,.802,.804,3
MX180004,MYBMX1800049,MGS 4/2018 4.893% 08.06.2038,01-OCT-2020,3.522,3.503,3.484,117.924,118.2,118.478,12.166,190.426,.008,.008,.008,-.121,-.122,-.121,3.7
MY190005,MYBMY1900052,MGS 5/2019 3.757% 22.05.2040,01-OCT-2020,3.379,3.365,3.351,105.392,105.6,105.806,13.604,236.601,-.054,-.054,-.054,.796,.8,.8,4.7
MZ130007,MYBMZ1300078,MGS 7/2013 4.935% 30.09.2043,01-OCT-2020,3.91,3.891,3.872,115.458,115.774,116.092,14.393,277.341,-.047,-.047,-.047,.782,.785,.788,3.3
MZ160002,MYBMZ1600022,MGS 2/2016 4.736% 15.03.2046,01-OCT-2020,3.897,3.878,3.859,113.467,113.8,114.135,15.409,323.337,-.122,-.122,-.122,2.108,2.117,2.126,3.3
MZ180005,MYBMZ1800051,MGS 5/2018 4.921% 06.07.2048,01-OCT-2020,3.971,3.952,3.933,115.897,116.25,116.605,15.866,353.743,-.081,-.081,-.081,1.498,1.504,1.51,3.7
MZ200001,MYBMZ2000016,MGS 1/2020 4.065% 15.06.2050,01-OCT-2020,3.852,3.838,3.824,103.746,104,104.254,16.398,382.579,-.027,-.027,-.027,.489,.491,.493,4.3
PZ00197S,MYBPZ00197S6,BPIMB RM500 Million 7.500% 30.10.2025,01-OCT-2020,2.466,2.407,2.348,112.339,112.499,112.659,2.344,9.4,-.01,-.01,-.01,.014,.014,.014,0
DZ012851,MYBDZ0128511,TENAGA IBONDS 0.00000% 13.12.2021,01-OCT-2020,2.255,2.181,2.107,105.693,105.784,105.875,1.137,1.894,0,0,0,-.013,-.013,-.013,0
DZ021250,MYBDZ0212505,GDC PUTRA 0.00000% 02.12.2022,01-OCT-2020,2.516,2.442,2.368,109.929,110.094,110.26,1.987,5.136,0,0,0,-.012,-.013,-.012,0
GN100060,MYBGN1000601,PROFIT-BASED GII 6/2010 30.11.2020,01-OCT-2020,1.736,1.708,1.68,100.364,100.369,100.373,.163,.053,0,0,0,-.006,-.006,-.006,2.7
GN11025A,MYBGN11025A9,PROFIT-BASED GII 3/2011 30.04.2021,01-OCT-2020,1.781,1.748,1.715,101.379,101.398,101.417,.564,.603,0,0,0,-.006,-.007,-.007,1.7
GN110025,MYBGN1100252,PROFIT-BASED GII 3/2011 30.04.2021,01-OCT-2020,1.766,1.748,1.73,101.388,101.398,101.409,.564,.603,0,0,0,-.006,-.007,-.006,4
GO12037A,MYBGO12037A2,PROFIT-BASED GII 4/2012 15.11.2022,01-OCT-2020,2.011,1.973,1.935,103.488,103.569,103.649,2.015,5.181,.001,.001,.001,-.006,-.005,-.006,0
GO120037,MYBGO1200373,PROFIT-BASED GII 4/2012 15.11.2022,01-OCT-2020,2.001,1.973,1.945,103.509,103.569,103.628,2.015,5.181,.001,.001,.001,-.006,-.005,-.006,2.7
GO130033,MYBGO1300330,PROFIT-BASED GII 2/2013 31.10.2023,01-OCT-2020,2.127,2.104,2.081,104.054,104.124,104.194,2.881,10.06,-.007,-.007,-.007,.02,.02,.02,3.3
GS12059A,MYBGS12059A2,PROFIT-BASED GII 5/2012 15.06.2027,01-OCT-2020,2.448,2.42,2.392,108.919,109.1,109.281,5.87,40.19,-.07,-.07,-.07,.447,.448,.448,2.3
GS120059,MYBGS1200598,PROFIT-BASED GII 5/2012 15.06.2027,01-OCT-2020,2.443,2.42,2.397,108.951,109.1,109.249,5.87,40.19,-.07,-.07,-.07,.447,.448,.448,3
GT130001,MYBGT1300016,PROFIT-BASED GII 1/2013 08.08.2028,01-OCT-2020,2.642,2.614,2.586,108.666,108.873,109.081,6.774,53.344,-.034,-.034,-.034,.254,.254,.255,2.7
VQ080767,MYBVQ0807677,JEV IMTN 0% 12.11.2020,01-OCT-2020,2.629,2.542,2.455,100.765,100.776,100.786,.114,.026,.001,0,-.001,-.019,-.018,-.019,0
VR061774,MYBVR0617744,JEV IMTN 0% 12.11.2020,01-OCT-2020,2.629,2.542,2.455,100.737,100.747,100.758,.114,.026,.001,0,-.001,-.018,-.018,-.018,0
VS060699,MYBVS0606992,JEV IMTN 0% 12.11.2020,01-OCT-2020,2.619,2.542,2.465,100.721,100.731,100.74,.114,.026,.001,0,-.001,-.018,-.017,-.017,2
VQ070898,MYBVQ0708982,JEV IMTN 0% 12.11.2020,01-OCT-2020,2.619,2.542,2.465,100.761,100.77,100.779,.114,.026,.001,0,-.001,-.018,-.018,-.019,2.7
VR070345,MYBVR0703452,JEV IMTN 0% 12.11.2020,01-OCT-2020,2.614,2.542,2.47,100.756,100.764,100.773,.114,.026,.001,0,-.001,-.018,-.019,-.018,3
VQ080768,MYBVQ0807685,JEV IMTN 0% 12.05.2021,01-OCT-2020,2.689,2.602,2.515,104.115,104.17,104.225,.585,.64,.001,0,-.001,-.019,-.019,-.018,0
VR070346,MYBVR0703460,JEV IMTN 0% 12.05.2021,01-OCT-2020,2.689,2.602,2.515,104.025,104.08,104.134,.585,.641,.001,0,-.001,-.018,-.017,-.018,0
VR070899,MYBVR0708998,JEV IMTN 0% 12.05.2021,01-OCT-2020,2.684,2.602,2.52,104.058,104.11,104.162,.585,.641,.001,0,-.001,-.019,-.018,-.017,1.7
VS061776,MYBVS0617767,JEV IMTN 0% 12.05.2021,01-OCT-2020,2.689,2.602,2.515,103.964,104.019,104.074,.585,.641,.001,0,-.001,-.018,-.018,-.017,0
VR070900,MYBVR0709004,JEV IMTN 0% 12.11.2021,01-OCT-2020,2.779,2.692,2.605,107.263,107.363,107.463,1.037,1.634,.001,0,-.001,-.019,-.018,-.017,0
VS070347,MYBVS0703476,JEV IMTN 0% 12.11.2021,01-OCT-2020,2.779,2.692,2.605,107.209,107.309,107.409,1.037,1.635,.001,0,-.001,-.018,-.017,-.016,0
VS061777,MYBVS0617775,JEV IMTN 0% 12.11.2021,01-OCT-2020,2.764,2.692,2.62,107.117,107.2,107.283,1.038,1.636,-.004,0,.004,-.012,-.017,-.022,3
VR080769,MYBVR0807691,JEV IMTN 0% 12.11.2021,01-OCT-2020,2.779,2.692,2.605,107.372,107.472,107.572,1.036,1.633,.001,0,-.001,-.019,-.018,-.017,0
VS070348,MYBVS0703484,JEV IMTN 0% 12.05.2022,01-OCT-2020,2.852,2.765,2.678,110.331,110.477,110.623,1.471,3.015,.001,0,-.001,-.018,-.017,-.016,0
VR080770,MYBVR0807709,JEV IMTN 0% 12.05.2022,01-OCT-2020,2.852,2.765,2.678,110.566,110.712,110.858,1.469,3.011,.001,0,-.001,-.019,-.017,-.016,0
VS070901,MYBVS0709010,JEV IMTN 0% 12.05.2022,01-OCT-2020,2.852,2.765,2.678,110.409,110.555,110.701,1.471,3.013,.001,0,-.001,-.019,-.017,-.016,0
VT070349,MYBVT0703490,JEV IMTN 0% 11.11.2022,01-OCT-2020,2.926,2.839,2.752,113.36,113.552,113.744,1.886,4.738,.001,0,-.001,-.019,-.017,-.015,0
VS070902,MYBVS0709028,JEV IMTN 0% 11.11.2022,01-OCT-2020,2.926,2.839,2.752,113.461,113.654,113.846,1.885,4.735,.001,0,-.001,-.019,-.017,-.015,0
VS080771,MYBVS0807715,JEV IMTN 0% 11.11.2022,01-OCT-2020,2.926,2.839,2.752,113.665,113.857,114.05,1.883,4.73,.001,0,-.001,-.019,-.017,-.015,0
VS080772,MYBVS0807723,JEV IMTN 0% 12.05.2023,01-OCT-2020,2.994,2.912,2.83,116.735,116.961,117.188,2.286,6.797,.001,0,-.001,-.02,-.017,-.014,1.7
VT070903,MYBVT0709034,JEV IMTN 0% 12.05.2023,01-OCT-2020,2.999,2.912,2.825,116.472,116.711,116.952,2.288,6.806,.001,0,-.001,-.019,-.017,-.014,0
VT070904,MYBVT0709042,JEV IMTN 0% 10.11.2023,01-OCT-2020,3.072,2.985,2.898,119.355,119.642,119.929,2.67,9.133,.001,0,-.001,-.02,-.016,-.013,0
VT080773,MYBVT0807739,JEV IMTN 0% 10.11.2023,01-OCT-2020,3.062,2.985,2.908,119.682,119.936,120.191,2.667,9.12,.001,0,-.001,-.02,-.017,-.013,2
VT080774,MYBVT0807747,JEV IMTN 0% 10.05.2024,01-OCT-2020,3.121,3.034,2.947,122.622,122.957,123.292,3.039,11.749,.001,0,-.001,-.02,-.016,-.013,0
VU080775,MYBVU0807752,JEV IMTN 0% 12.11.2024,01-OCT-2020,3.18,3.093,3.006,125.526,125.909,126.294,3.404,14.67,.001,0,-.001,-.02,-.016,-.012,0
VT050520,MYBVT0505200,S POWER IMTN 5663D 19.11.2020 ClassA(T1),01-OCT-2020,3.439,3.324,3.209,102.45,102.467,102.483,.131,.082,-.002,-.002,-.002,-.05,-.05,-.051,1.7
VS060854,MYBVS0608543,S POWER IMTN 0% 19.05.2021,01-OCT-2020,3.661,3.541,3.421,110.377,110.459,110.541,.58,.64,-.001,-.001,-.001,-.043,-.044,-.044,0
VU050519,MYBVU0505190,S POWER IMTN 6028D 19.11.2021 ClassA(T1),01-OCT-2020,3.867,3.757,3.647,120.093,120.232,120.372,.986,1.545,-.001,-.001,-.001,-.046,-.046,-.046,2.7
PT050030,MYBPT0500302,CMBS 2005-2 5.650% 11.12.2020,01-OCT-2020,2.332,2.263,2.194,100.643,100.657,100.67,.194,.076,-.002,-.002,-.002,-.009,-.009,-.009,1.3
PY050031,MYBPY0500310,CMBS 2005-2 5.920% 12.12.2025,01-OCT-2020,2.875,2.801,2.727,114.652,115.038,115.425,4.525,23.379,-.005,-.005,-.005,.019,.019,.019,0
DS052767,MYBDS0527675,SPRINT 0% 29.12.2020,01-OCT-2020,3.385,3.265,3.145,100.693,100.723,100.752,.239,.175,-.002,-.002,-.002,-.008,-.007,-.008,0
VI150273,MYBVI1502738,RANTAU IMTN 0% 03.12.2020 - Tranche No 9,01-OCT-2020,2.096,2.032,1.968,100.373,100.384,100.395,.172,.059,0,0,0,-.006,-.006,-.007,2.7
VK150210,MYBVK1502106,RANTAU IMTN 0% 19.10.2022 - Tranche No 8,01-OCT-2020,2.373,2.309,2.245,104.368,104.499,104.63,1.921,4.785,0,0,0,-.006,-.006,-.006,2
VS140056,MYBVS1400569,RANTAU IMTN 0% 26.03.2029 - MTN 6,01-OCT-2020,3.012,2.948,2.884,116.277,116.799,117.323,6.995,58.062,-.006,-.006,-.006,.044,.044,.044,2
VX110056,MYBVX1100565,RANTAU IMTN 0% 12.05.2031 - MTN 5,01-OCT-2020,3.215,3.151,3.087,116.388,117.016,117.648,8.276,83.594,0,0,0,-.003,-.003,-.004,2
VS170003,MYBVS1700034,RANTAU IMTN 0% 16.01.2032 - Tranche No 10,01-OCT-2020,3.303,3.234,3.165,115.88,116.589,117.302,8.76,93.381,0,0,0,-.004,-.003,-.004,1.7
VI170040,MYBVI1700407,BPMB IMTN 4.28% 02.03.2022 - Issue No 10,01-OCT-2020,2.36,2.296,2.232,102.664,102.754,102.845,1.373,2.589,0,0,0,-.005,-.006,-.006,2.7
VN160330,MYBVN1603304,BPMB IMTN 4.50% 04.11.2026 - Issue No 7,01-OCT-2020,2.829,2.765,2.701,109.289,109.664,110.041,5.272,32.926,0,0,0,-.004,-.004,-.004,2.7
VN170041,MYBVN1700415,BPMB IMTN 4.62% 02.03.2027 - Issue No 11,01-OCT-2020,2.858,2.794,2.73,110.266,110.661,111.059,5.579,36.447,0,0,0,-.004,-.005,-.004,2.7
VS160331,MYBVS1603311,BPMB IMTN 4.75% 04.11.2031 - Issue No 8,01-OCT-2020,3.404,3.33,3.256,112.346,113.077,113.813,8.62,90.706,0,0,0,-.002,-.002,-.003,0
VS170042,MYBVS1700422,BPMB IMTN 4.98% 02.03.2032 - Issue No 12,01-OCT-2020,3.431,3.367,3.303,114.531,115.185,115.843,8.871,95.415,0,0,0,-.003,-.003,-.004,2
VW160332,MYBVW1603321,BPMB IMTN 4.95% 02.11.2035 - Issue No 9,01-OCT-2020,3.745,3.681,3.617,113.79,114.587,115.392,10.732,146.337,0,0,0,-.001,-.002,-.002,2.3
VK140222,MYBVK1402224,BPMB GG IMTN 4.19% 10.09.2021 - ISSUE NO 3,01-OCT-2020,2.066,2.017,1.968,101.97,102.016,102.063,.923,1.313,.039,.039,.039,-.043,-.043,-.043,2
VN140223,MYBVN1402236,BPMB GG IMTN 4.38% 12.09.2024 -  ISSUE NO 4,01-OCT-2020,2.357,2.298,2.239,107.582,107.813,108.045,3.631,15.582,-.01,-.01,-.01,.034,.034,.034,0
VS140224,MYBVS1402243,BPMB GG IMTN 4.75% 12.09.2029 - ISSUE NO 5,01-OCT-2020,2.883,2.834,2.785,114.631,115.047,115.466,7.397,64.69,.002,.002,.002,-.021,-.022,-.022,2.3
VX140225,MYBVX1402250,BPMB GG IMTN 4.85% 12.09.2034 - ISSUE NO 6,01-OCT-2020,3.383,3.324,3.265,116.202,116.92,117.642,10.415,133.551,.014,.014,.014,-.173,-.173,-.176,0
US060068,MYBUS0600682,BPMB MTN 5477D 23.4.2021-MTN 2,01-OCT-2020,2.252,2.183,2.114,102.234,102.273,102.312,.538,.563,0,0,0,-.011,-.011,-.011,1.7
UK160011,MYBUK1600118,BPMB GG MTN 2555D 20.1.2023 - ISSUE NO 5,01-OCT-2020,2.197,2.138,2.079,105.179,105.316,105.452,2.172,5.936,.021,.021,.021,-.055,-.054,-.055,0
US160012,MYBUS1600129,BPMB GG MTN 5479D 22.1.2031 - ISSUE NO 6,01-OCT-2020,3.022,2.968,2.914,118.103,118.629,119.158,8.166,80.478,.011,.011,.011,-.111,-.112,-.113,1.7
DK140001,MYBDK1400010,KHAZANAH 0% 24.02.2021,01-OCT-2020,2.048,1.943,1.838,99.196,99.237,99.278,.393,.309,.029,.029,.029,-.006,-.006,-.006,2.3
DL130003,MYBDL1300036,KHAZANAH 0% 08.03.2021,01-OCT-2020,2.051,1.946,1.841,99.112,99.157,99.202,.433,.376,.029,.029,.029,-.015,-.015,-.015,2.7
DS070572,MYBDS0705727,KHAZANAH 0% 15.06.2022,01-OCT-2020,2.188,2.083,1.978,96.36,96.53,96.701,1.687,3.679,.037,.037,.037,-.054,-.055,-.056,2.3
DN120017,MYBDN1200174,KHAZANAH 0% 02.09.2022,01-OCT-2020,2.208,2.103,1.998,95.87,96.062,96.254,1.901,4.553,.033,.033,.033,-.063,-.063,-.063,2.7
DS081080,MYBDS0810808,KHAZANAH 0% 14.08.2023,01-OCT-2020,2.304,2.199,2.094,93.64,93.919,94.2,2.837,9.453,.002,.002,.002,.001,0,0,2.7
DS090052,MYBDS0900526,KHAZANAH 0% 20.03.2024,01-OCT-2020,2.363,2.258,2.153,92.172,92.505,92.839,3.431,13.469,-.009,-.009,-.009,.025,.026,.026,2
DS090198,MYBDS0901987,KHAZANAH 0% 27.08.2024,01-OCT-2020,2.404,2.299,2.194,91.092,91.462,91.834,3.86,16.806,-.012,-.012,-.012,.048,.048,.048,2.7
DS120018,MYBDS1200181,KHAZANAH 0% 12.10.2027,01-OCT-2020,2.749,2.644,2.539,82.539,83.142,83.75,6.937,51.546,-.011,-.011,-.011,.07,.07,.07,2.3
DX120016,MYBDX1200165,KHAZANAH 0% 03.09.2032,01-OCT-2020,3.274,3.159,3.044,67.895,68.817,69.753,11.738,143.556,.021,.021,.021,-.17,-.173,-.175,0
VR062355,MYBVR0623551,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,01-OCT-2020,2.409,2.342,2.275,101.355,101.371,101.387,.228,.104,-.002,-.002,-.002,-.016,-.016,-.016,0
VS062356,MYBVS0623567,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.5% 25.06.2021,01-OCT-2020,2.506,2.439,2.372,104.316,104.366,104.416,.704,.852,-.001,-.001,-.001,-.015,-.015,-.016,0
VS062357,MYBVS0623575,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.6% 27.12.2021,01-OCT-2020,2.613,2.546,2.479,107.238,107.324,107.409,1.165,1.975,-.001,-.001,-.001,-.015,-.014,-.015,0
VS062350,MYBVS0623500,SWAKPOWER SUKUK MUSYARAKAH 8.0% 25.06.2021,01-OCT-2020,2.458,2.391,2.324,103.991,104.042,104.092,.705,.854,-.001,-.001,-.001,-.014,-.014,-.014,0
VS062351,MYBVS0623518,SWAKPOWER SUKUK MUSYARAKAH 8.10% 24.12.2021,01-OCT-2020,2.561,2.494,2.427,106.656,106.74,106.825,1.16,1.96,-.001,-.001,-.001,-.013,-.014,-.014,0
PS070014,MYBPS0700144,CAGAMASMBS 4.170% 27.05.2022 - Tranche 2007-1-i/6,01-OCT-2020,2.556,2.482,2.408,102.605,102.727,102.848,1.592,2.983,-.001,-.001,-.001,-.003,-.002,-.003,0
PX070015,MYBPX0700151,CAGAMASMBS 4.340% 28.05.2027 - Tranche 2007-1-i/7,01-OCT-2020,3.016,2.947,2.878,107.957,108.391,108.827,5.794,37.971,-.006,-.006,-.006,.034,.034,.035,1.7
DT070576,MYBDT0705766,LEKAS 0% 12.06.2023,01-OCT-2020,20.301,19.881,19.461,59.367,59.982,60.603,2.453,7.132,-.003,-.003,-.003,.035,.036,.035,0
DU070575,MYBDU0705756,LEKAS 0% 12.06.2024,01-OCT-2020,20.824,20.404,19.984,48.08,48.761,49.454,3.355,12.775,-.001,-.001,-.001,.028,.027,.028,0
DV070574,MYBDV0705747,LEKAS 0% 12.06.2025,01-OCT-2020,21.3,20.88,20.46,38.65,39.345,40.055,4.253,20.011,-.001,-.001,-.001,.023,.023,.023,0
VP081320,MYBVP0813206,CAGAMAS IMTN 5.900% 09.10.2020,01-OCT-2020,1.997,1.957,1.917,100.079,100.08,100.081,.021,.001,.008,.008,.008,-.011,-.011,-.011,1.3
VE190225,MYBVE1902259,CAGAMAS IMTN 3.300% 19.10.2020,01-OCT-2020,1.992,1.957,1.922,100.061,100.063,100.065,.048,.005,.008,.008,.008,-.004,-.004,-.004,2
VK130260,MYBVK1302606,CAGAMAS IMTN 4.150% 28.10.2020,01-OCT-2020,1.997,1.957,1.917,100.154,100.156,100.159,.073,.011,.008,.008,.008,-.006,-.007,-.007,1.3
VG170371,MYBVG1703710,CAGAMAS IMTN 4.020% 03.11.2020,01-OCT-2020,2.04,1.995,1.95,100.168,100.172,100.176,.086,.015,.01,.01,.01,-.006,-.006,-.006,0
VI150271,MYBVI1502712,CAGAMAS IMTN 4.450% 25.11.2020,01-OCT-2020,2.03,1.995,1.96,100.349,100.354,100.359,.146,.043,.01,.01,.01,-.008,-.008,-.009,2.3
VE190279,MYBVE1902796,CAGAMAS IMTN 3.300% 30.11.2020,01-OCT-2020,2.04,1.995,1.95,100.198,100.205,100.212,.16,.051,.01,.01,.01,-.005,-.005,-.005,0
VK130347,MYBVK1303471,CAGAMAS IMTN 4.350% 18.12.2020,01-OCT-2020,2.075,2.03,1.985,100.475,100.485,100.495,.211,.089,.017,.017,.017,-.01,-.01,-.01,0
VE190291,MYBVE1902911,CAGAMAS IMTN 3.290% 23.12.2020,01-OCT-2020,2.075,2.03,1.985,100.269,100.279,100.29,.225,.101,.017,.017,.017,-.007,-.008,-.007,0
VG180094,MYBVG1800946,CAGAMAS IMTN 4.170% 23.03.2021,01-OCT-2020,2.125,2.09,2.055,100.967,100.984,101,.473,.448,.019,.019,.019,-.015,-.015,-.015,2.3
VG180101,MYBVG1801019,CAGAMAS IMTN 4.170% 29.03.2021,01-OCT-2020,2.125,2.09,2.055,101.001,101.018,101.035,.489,.479,.019,.019,.019,-.015,-.015,-.015,2.3
VP090114,MYBVP0901142,CAGAMAS IMTN 5.370% 30.03.2021,01-OCT-2020,2.125,2.09,2.055,101.597,101.614,101.632,.492,.484,.019,.019,.019,-.018,-.019,-.018,2
