STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
MK130006,MYBMK1300062,MGS 6/2013 3.889% 31.07.2020,04-MAY-2020,2.327,2.312,2.297,100.37,100.374,100.377,.24,.116,-.019,-.019,-.019,-.012,-.012,-.013,4.3
MJ150003,MYBMJ1500036,MGS 3/2015 3.659% 15.10.2020,04-MAY-2020,2.324,2.309,2.294,100.59,100.597,100.604,.444,.393,-.047,-.047,-.047,.007,.007,.007,5
MH170005,MYBMH1700051,MGS 5/2017 3.441% 15.02.2021,04-MAY-2020,2.318,2.303,2.288,100.864,100.876,100.887,.766,.969,-.017,-.017,-.017,.002,.002,.001,4.3
MO110001,MYBMO1100019,MGS 1/2011 4.16% 15.07.2021,04-MAY-2020,2.345,2.33,2.315,102.129,102.147,102.164,1.154,1.927,-.017,-.017,-.017,.002,.002,.001,5
ML140003,MYBML1400035,MGS 3/2014 4.048% 30.09.2021,04-MAY-2020,2.354,2.339,2.324,102.325,102.346,102.367,1.36,2.544,-.018,-.018,-.018,.007,.007,.007,4.7
MJ160004,MYBMJ1600042,MGS 4/2016 3.620% 30.11.2021,04-MAY-2020,2.349,2.334,2.319,101.957,101.98,102.003,1.502,3.055,-.015,-.015,-.015,.01,.009,.009,4.7
MI170001,MYBMI1700018,MGS 1/2017 3.882% 10.03.2022,04-MAY-2020,2.383,2.368,2.353,102.696,102.724,102.751,1.774,4.084,-.021,-.021,-.021,.024,.024,.023,5
MO120001,MYBMO1200017,MGS 1/2012 3.418% 15.08.2022,04-MAY-2020,2.406,2.391,2.376,102.233,102.267,102.3,2.176,5.921,-.025,-.025,-.025,.046,.047,.046,4
ML150002,MYBML1500024,MGS 2/2015 3.795% 30.09.2022,04-MAY-2020,2.399,2.384,2.369,103.244,103.28,103.316,2.29,6.501,-.031,-.031,-.031,.059,.059,.059,4.3
MN130003,MYBMN1300033,MGS 3/2013 3.480% 15.03.2023,04-MAY-2020,2.415,2.4,2.385,102.928,102.97,103.012,2.708,8.881,-.029,-.029,-.029,.07,.07,.07,5
MI180002,MYBMI1800024,MGS 2/2018 3.757% 20.04.2023,04-MAY-2020,2.469,2.454,2.439,103.656,103.7,103.743,2.795,9.416,-.025,-.025,-.025,.058,.058,.058,4.7
ML160001,MYBML1600014,MGS 1/2016 3.800% 17.08.2023,04-MAY-2020,2.461,2.446,2.431,104.202,104.25,104.298,3.066,11.276,-.071,-.071,-.071,.215,.215,.214,4.3
MI190003,MYBMI1900030,MGS 3/2019 3.478% 14.06.2024,04-MAY-2020,2.539,2.524,2.509,103.643,103.703,103.762,3.776,16.844,-.036,-.036,-.036,.133,.133,.133,5
MO140001,MYBMO1400013,MGS 1/2014 4.181% 15.07.2024,04-MAY-2020,2.553,2.538,2.523,106.439,106.5,106.562,3.812,17.242,-.04,-.04,-.04,.151,.15,.15,4.3
ML170002,MYBML1700020,MGS 2/2017 4.059% 30.09.2024,04-MAY-2020,2.554,2.539,2.524,106.236,106.3,106.365,4.027,19.015,-.025,-.025,-.025,.097,.096,.097,4.3
MK180001,MYBMK1800012,MGS 1/2018 3.882% 14.03.2025,04-MAY-2020,2.608,2.593,2.578,105.78,105.85,105.92,4.411,22.71,-.035,-.035,-.035,.151,.15,.15,4
MY050003,MYBMY0500036,MGS 3/2005 4.837% 15.07.2025,04-MAY-2020,2.615,2.59,2.565,110.729,110.857,110.986,4.571,24.797,-.043,-.043,-.043,.196,.196,.196,2.3
MO150001,MYBMO1500010,MGS 1/2015 3.955% 15.09.2025,04-MAY-2020,2.507,2.492,2.477,107.222,107.3,107.378,4.821,27.064,-.041,-.041,-.041,.199,.2,.199,5
MS110003,MYBMS1100036,MGS 3/2011 4.392% 15.04.2026,04-MAY-2020,2.71,2.69,2.67,109.184,109.299,109.414,5.252,32.155,-.028,-.028,-.028,.149,.149,.149,3.3
ML190001,MYBML1900018,MGS 1/2019 3.906% 15.07.2026,04-MAY-2020,2.721,2.706,2.691,106.712,106.8,106.888,5.456,34.768,-.036,-.036,-.036,.2,.2,.2,5
MX060002,MYBMX0600028,MGS 2/2006 4.709% 15.09.2026,04-MAY-2020,2.731,2.701,2.671,111.482,111.668,111.854,5.518,35.765,-.014,-.014,-.014,.068,.068,.068,1.7
MO160003,MYBMO1600034,MGS 3/2016 3.900% 30.11.2026,04-MAY-2020,2.737,2.722,2.707,106.957,107.05,107.144,5.721,38.406,-.01,-.01,-.01,.05,.05,.05,4.3
MS120002,MYBMS1200026,MGS 2/2012 3.892% 15.03.2027,04-MAY-2020,2.777,2.757,2.737,106.921,107.05,107.179,6.009,41.925,.016,.021,.026,-.117,-.15,-.183,3
MX070003,MYBMX0700034,MGS 3/2007 3.502% 31.05.2027,04-MAY-2020,2.689,2.674,2.659,105.201,105.3,105.399,6.175,44.423,.006,.006,.006,-.05,-.05,-.05,5
MO170004,MYBMO1700040,MGS 4/2017 3.899% 16.11.2027,04-MAY-2020,2.789,2.774,2.759,107.494,107.6,107.705,6.441,48.811,-.023,-.023,-.023,.15,.15,.149,4.7
MS130005,MYBMS1300057,MGS 5/2013 3.733% 15.06.2028,04-MAY-2020,2.879,2.864,2.849,106.139,106.25,106.362,6.92,56.098,-.048,-.048,-.048,.35,.35,.35,4.7
MX080003,MYBMX0800032,MGS 3/2008 5.248% 15.09.2028,04-MAY-2020,3.035,3.015,2.995,116.234,116.394,116.555,6.86,56.16,-.016,-.011,-.006,.104,.064,.023,3
MO190002,MYBMO1900020,MGS 2/2019 3.885% 15.08.2029,04-MAY-2020,2.872,2.857,2.842,108.203,108.33,108.458,7.762,70.751,-.016,-.016,-.016,.131,.131,.132,5
MX100003,MYBMX1000038,MGS 3/2010 4.498% 15.04.2030,04-MAY-2020,2.993,2.978,2.963,112.862,113,113.138,8.119,78.122,-.051,-.051,-.051,.45,.45,.451,4
MX110004,MYBMX1100044,MGS 4/2011 4.232% 30.06.2031,04-MAY-2020,3.077,3.062,3.047,110.83,110.98,111.13,8.883,94.824,-.039,-.039,-.039,.38,.38,.381,4
MX120004,MYBMX1200042,MGS 4/2012 4.127% 15.04.2032,04-MAY-2020,3.201,3.181,3.161,109.138,109.346,109.554,9.506,107.862,-.015,-.015,-.015,.15,.15,.15,3
MX130004,MYBMX1300040,MGS 4/2013 3.844% 15.04.2033,04-MAY-2020,3.25,3.235,3.22,106.237,106.4,106.564,10.231,125.098,-.019,-.019,-.019,.2,.2,.201,4.3
MT180003,MYBMT1800039,MGS 3/2018 4.642% 07.11.2033,04-MAY-2020,3.246,3.231,3.216,115.172,115.35,115.528,10.083,126.319,-.03,-.03,-.03,.349,.35,.35,5
MS190004,MYBMS1900047,MGS 4/2019 3.828% 05.07.2034,04-MAY-2020,3.102,3.087,3.072,108.27,108.45,108.63,10.862,143.621,-.013,-.013,-.013,.149,.15,.15,5
MY150004,MYBMY1500043,MGS 4/2015 4.254% 31.05.2035,04-MAY-2020,3.325,3.305,3.285,110.948,111.199,111.452,11.139,154.319,.008,.008,.008,-.1,-.101,-.1,3.3
MX170003,MYBMX1700033,MGS 3/2017 4.762% 07.04.2037,04-MAY-2020,3.437,3.417,3.397,116.898,117.18,117.462,12.005,181.741,.008,.008,.008,-.119,-.12,-.121,3.7
MX180004,MYBMX1800049,MGS 4/2018 4.893% 08.06.2038,04-MAY-2020,3.392,3.377,3.362,120.173,120.4,120.628,12.373,197.812,.054,.054,.054,-.829,-.83,-.832,4
MY190005,MYBMY1900052,MGS 5/2019 3.757% 22.05.2040,04-MAY-2020,3.399,3.384,3.369,105.175,105.4,105.624,13.786,244.263,.037,.037,.037,-.555,-.556,-.558,4
MZ130007,MYBMZ1300078,MGS 7/2013 4.935% 30.09.2043,04-MAY-2020,3.702,3.682,3.662,119.188,119.539,119.891,14.645,287.476,.027,.027,.027,-.482,-.484,-.486,3.3
MZ160002,MYBMZ1600022,MGS 2/2016 4.736% 15.03.2046,04-MAY-2020,3.679,3.664,3.649,117.534,117.812,118.091,15.685,335.027,.022,.022,.022,-.424,-.426,-.428,4
MZ180005,MYBMZ1800051,MGS 5/2018 4.921% 06.07.2048,04-MAY-2020,3.677,3.662,3.647,121.7,122,122.303,15.681,348.169,.017,.017,.017,-.354,-.356,-.356,4.7
PZ00197S,MYBPZ00197S6,BPIMB RM500 Million 7.500% 30.10.2025,04-MAY-2020,2.977,2.863,2.749,112.675,113.027,113.38,2.732,11.539,-.055,-.054,-.053,.123,.12,.117,0
DZ012851,MYBDZ0128511,TENAGA IBONDS 0.00000% 13.12.2021,04-MAY-2020,3.008,2.893,2.778,106.373,106.56,106.748,1.49,3.057,-.021,-.021,-.021,-.008,-.009,-.01,0
DZ021250,MYBDZ0212505,GDC PUTRA 0.00000% 02.12.2022,04-MAY-2020,3.166,3.051,2.936,110.035,110.336,110.637,2.31,6.838,-.021,-.021,-.021,.014,.014,.012,0
GL12098B,MYBGL12098B5,PROFIT-BASED GII 7/2012 15.05.2020,04-MAY-2020,2.272,2.245,2.218,100.038,100.039,100.04,.03,.002,-.01,-.01,-.01,-.014,-.014,-.014,1.7
GL120098,MYBGL1200981,PROFIT-BASED GII 7/2012 15.05.2020,04-MAY-2020,2.257,2.245,2.233,100.039,100.039,100.039,.03,.002,-.01,-.01,-.01,-.013,-.014,-.014,4.3
GL12098A,MYBGL12098A7,PROFIT-BASED GII 7/2012 15.05.2020,04-MAY-2020,2.272,2.245,2.218,100.038,100.039,100.04,.03,.002,-.01,-.01,-.01,-.014,-.014,-.014,1.7
GN100021,MYBGN1000213,PROFIT-BASED GII 3/2010 15.06.2020,04-MAY-2020,2.418,2.401,2.384,100.209,100.211,100.213,.114,.026,-.014,-.009,-.004,-.018,-.019,-.02,3
GN100060,MYBGN1000601,PROFIT-BASED GII 6/2010 30.11.2020,04-MAY-2020,2.291,2.269,2.247,100.971,100.984,100.996,.555,.588,-.01,-.01,-.01,-.013,-.013,-.014,2.3
GN11025A,MYBGN11025A9,PROFIT-BASED GII 3/2011 30.04.2021,04-MAY-2020,2.35,2.328,2.306,101.769,101.791,101.813,.968,1.42,-.009,-.009,-.009,-.01,-.01,-.01,2.7
GN110025,MYBGN1100252,PROFIT-BASED GII 3/2011 30.04.2021,04-MAY-2020,2.345,2.328,2.311,101.774,101.791,101.808,.968,1.42,-.009,-.009,-.009,-.01,-.01,-.01,3.7
GO12037A,MYBGO12037A2,PROFIT-BASED GII 4/2012 15.11.2022,04-MAY-2020,2.435,2.408,2.381,103.083,103.15,103.217,2.372,7.014,-.05,-.05,-.05,.113,.112,.112,1.7
GO120037,MYBGO1200373,PROFIT-BASED GII 4/2012 15.11.2022,04-MAY-2020,2.43,2.408,2.386,103.095,103.15,103.205,2.372,7.014,-.05,-.05,-.05,.112,.112,.112,2.3
GO130033,MYBGO1300330,PROFIT-BASED GII 2/2013 31.10.2023,04-MAY-2020,2.517,2.505,2.493,103.239,103.28,103.321,3.276,12.689,-.037,-.037,-.037,.113,.113,.114,4
GS12059A,MYBGS12059A2,PROFIT-BASED GII 5/2012 15.06.2027,04-MAY-2020,2.765,2.733,2.701,107.278,107.492,107.707,6.147,44.283,-.03,-.03,-.03,.192,.192,.193,0
GS120059,MYBGS1200598,PROFIT-BASED GII 5/2012 15.06.2027,04-MAY-2020,2.755,2.733,2.711,107.345,107.492,107.64,6.147,44.283,-.03,-.03,-.03,.192,.192,.193,2
GT130001,MYBGT1300016,PROFIT-BASED GII 1/2013 08.08.2028,04-MAY-2020,2.907,2.885,2.863,107.033,107.2,107.368,7.036,57.874,.012,.012,.012,-.1,-.1,-.1,2
VP080766,MYBVP0807661,JEV IMTN 0% 12.05.2020,04-MAY-2020,2.932,2.838,2.744,100.139,100.141,100.143,.022,.001,-.026,-.021,-.016,-.069,-.07,-.072,3
VR061775,MYBVR0617751,JEV IMTN 0% 12.05.2020,04-MAY-2020,2.937,2.838,2.739,100.134,100.136,100.138,.022,.001,-.026,-.021,-.016,-.066,-.067,-.069,2.3
VR060697,MYBVR0606978,JEV IMTN 0% 12.05.2020,04-MAY-2020,2.947,2.838,2.729,100.13,100.133,100.135,.022,.001,-.026,-.021,-.016,-.064,-.065,-.067,0
VQ070344,MYBVQ0703447,JEV IMTN 0% 12.05.2020,04-MAY-2020,2.947,2.838,2.729,100.137,100.139,100.142,.022,.001,-.026,-.021,-.016,-.067,-.069,-.07,0
VQ070897,MYBVQ0708974,JEV IMTN 0% 12.05.2020,04-MAY-2020,2.942,2.838,2.734,100.138,100.14,100.143,.022,.001,-.026,-.021,-.016,-.068,-.07,-.07,1.7
VR061774,MYBVR0617744,JEV IMTN 0% 12.11.2020,04-MAY-2020,3.087,2.978,2.869,103.14,103.198,103.256,.493,.496,-.026,-.021,-.016,-.051,-.054,-.058,0
VQ070898,MYBVQ0708982,JEV IMTN 0% 12.11.2020,04-MAY-2020,3.087,2.978,2.869,103.243,103.3,103.358,.493,.496,-.026,-.021,-.016,-.052,-.057,-.061,0
VS060699,MYBVS0606992,JEV IMTN 0% 12.11.2020,04-MAY-2020,3.072,2.978,2.884,103.071,103.121,103.17,.494,.497,-.026,-.021,-.016,-.049,-.053,-.057,3
VR070345,MYBVR0703452,JEV IMTN 0% 12.11.2020,04-MAY-2020,3.087,2.978,2.869,103.217,103.275,103.333,.493,.496,-.026,-.021,-.016,-.052,-.056,-.06,0
VQ080767,MYBVQ0807677,JEV IMTN 0% 12.11.2020,04-MAY-2020,3.087,2.978,2.869,103.268,103.326,103.384,.493,.496,-.026,-.021,-.016,-.054,-.058,-.061,0
VR070899,MYBVR0708998,JEV IMTN 0% 12.05.2021,04-MAY-2020,3.142,3.043,2.944,106.244,106.348,106.452,.944,1.404,-.028,-.023,-.018,-.036,-.042,-.048,2.3
VQ080768,MYBVQ0807685,JEV IMTN 0% 12.05.2021,04-MAY-2020,3.152,3.043,2.934,106.334,106.448,106.562,.944,1.403,-.028,-.023,-.018,-.036,-.043,-.05,0
VS061776,MYBVS0617767,JEV IMTN 0% 12.05.2021,04-MAY-2020,3.146,3.042,2.938,106.09,106.199,106.308,.945,1.406,-.028,-.023,-.018,-.035,-.041,-.047,1.7
VR070346,MYBVR0703460,JEV IMTN 0% 12.05.2021,04-MAY-2020,3.151,3.042,2.933,106.185,106.299,106.413,.945,1.405,-.028,-.023,-.018,-.035,-.042,-.048,0
VS070347,MYBVS0703476,JEV IMTN 0% 12.11.2021,04-MAY-2020,3.275,3.166,3.057,109.02,109.191,109.362,1.378,2.7,-.028,-.023,-.018,-.019,-.027,-.036,0
VR080769,MYBVR0807691,JEV IMTN 0% 12.11.2021,04-MAY-2020,3.275,3.166,3.057,109.241,109.412,109.583,1.376,2.696,-.028,-.023,-.018,-.02,-.029,-.038,0
VR070900,MYBVR0709004,JEV IMTN 0% 12.11.2021,04-MAY-2020,3.275,3.166,3.057,109.094,109.264,109.435,1.377,2.699,-.028,-.023,-.018,-.019,-.029,-.038,0
VS061777,MYBVS0617775,JEV IMTN 0% 12.11.2021,04-MAY-2020,3.275,3.166,3.057,108.873,109.043,109.214,1.379,2.703,-.028,-.023,-.018,-.018,-.027,-.036,0
VS070901,MYBVS0709010,JEV IMTN 0% 12.05.2022,04-MAY-2020,3.367,3.258,3.149,111.89,112.118,112.346,1.793,4.349,-.026,-.021,-.016,-.007,-.018,-.03,0
VS070348,MYBVS0703484,JEV IMTN 0% 12.05.2022,04-MAY-2020,3.367,3.258,3.149,111.793,112.021,112.249,1.793,4.351,-.026,-.021,-.016,-.007,-.018,-.03,0
VR080770,MYBVR0807709,JEV IMTN 0% 12.05.2022,04-MAY-2020,3.367,3.258,3.149,112.084,112.312,112.54,1.791,4.344,-.026,-.021,-.016,-.008,-.02,-.032,0
VS070902,MYBVS0709028,JEV IMTN 0% 11.11.2022,04-MAY-2020,3.469,3.36,3.251,114.547,114.832,115.117,2.189,6.31,-.027,-.022,-.017,.011,-.003,-.018,0
VT070349,MYBVT0703490,JEV IMTN 0% 11.11.2022,04-MAY-2020,3.469,3.36,3.251,114.428,114.712,114.997,2.19,6.314,-.027,-.022,-.017,.012,-.003,-.017,0
VS080771,MYBVS0807715,JEV IMTN 0% 11.11.2022,04-MAY-2020,3.469,3.36,3.251,114.786,115.071,115.357,2.187,6.301,-.026,-.021,-.016,.007,-.007,-.021,0
VT070903,MYBVT0709034,JEV IMTN 0% 12.05.2023,04-MAY-2020,3.564,3.455,3.346,117.147,117.489,117.832,2.576,8.596,-.026,-.021,-.016,.024,.007,-.01,0
VS080772,MYBVS0807723,JEV IMTN 0% 12.05.2023,04-MAY-2020,3.564,3.455,3.346,117.431,117.773,118.117,2.573,8.583,-.026,-.021,-.016,.023,.005,-.012,0
VT080773,MYBVT0807739,JEV IMTN 0% 10.11.2023,04-MAY-2020,3.625,3.526,3.427,120.051,120.414,120.779,2.938,11.092,-.025,-.02,-.015,.034,.014,-.005,2
VT070904,MYBVT0709042,JEV IMTN 0% 10.11.2023,04-MAY-2020,3.635,3.526,3.417,119.687,120.086,120.487,2.942,11.111,-.025,-.02,-.015,.035,.015,-.004,0
VT080774,MYBVT0807747,JEV IMTN 0% 10.05.2024,04-MAY-2020,3.676,3.567,3.458,122.673,123.131,123.592,3.296,13.89,-.025,-.02,-.015,.048,.026,.005,0
VU080775,MYBVU0807752,JEV IMTN 0% 12.11.2024,04-MAY-2020,3.716,3.607,3.498,125.315,125.833,126.353,3.647,16.965,-.025,-.02,-.015,.063,.039,.013,0
VR060855,MYBVR0608552,S POWER IMTN 0% 19.05.2020,04-MAY-2020,3.402,3.282,3.162,100.688,100.694,100.699,.041,.022,-.006,-.006,-.006,-.184,-.184,-.186,0
VT050520,MYBVT0505200,S POWER IMTN 5663D 19.11.2020 ClassA(T1),04-MAY-2020,3.558,3.448,3.338,109.888,109.952,110.016,.487,.496,-.003,-.003,-.003,-.195,-.197,-.198,2
VS060854,MYBVS0608543,S POWER IMTN 0% 19.05.2021,04-MAY-2020,3.77,3.65,3.53,116.838,116.975,117.112,.904,1.345,-.004,-.004,-.004,-.168,-.169,-.171,0
VU050519,MYBVU0505190,S POWER IMTN 6028D 19.11.2021 ClassA(T1),04-MAY-2020,3.916,3.806,3.696,127.052,127.245,127.438,1.278,2.475,-.002,-.002,-.002,-.181,-.183,-.185,2.7
PT050003,MYBPT0500039,CAGAMAS MBS 5.27%  MORT-BACKED SUKUKMUSYK 2005-A 6,04-MAY-2020,3.02,2.905,2.79,100.584,100.614,100.644,.257,.13,-.025,-.025,-.025,-.017,-.019,-.02,0
PT050030,MYBPT0500302,CMBS 2005-2 5.650% 11.12.2020,04-MAY-2020,3.075,2.97,2.865,101.529,101.592,101.655,.587,.495,-.02,-.02,-.02,-.015,-.017,-.018,2.7
PY050031,MYBPY0500310,CMBS 2005-2 5.920% 12.12.2025,04-MAY-2020,3.307,3.197,3.087,113.317,113.92,114.528,4.797,26.5,-.023,-.023,-.023,.103,.101,.102,1.7
DS052767,MYBDS0527675,SPRINT 0% 29.12.2020,04-MAY-2020,3.523,3.403,3.283,101.767,101.845,101.923,.626,.706,-.004,-.004,-.004,-.026,-.028,-.029,0
VI150273,MYBVI1502738,RANTAU IMTN 0% 03.12.2020 - Tranche No 9,04-MAY-2020,2.939,2.834,2.729,100.778,100.838,100.899,.564,.6,-.02,-.02,-.02,-.002,-.004,-.005,2
VK150210,MYBVK1502106,RANTAU IMTN 0% 19.10.2022 - Tranche No 8,04-MAY-2020,3.03,2.92,2.81,103.622,103.887,104.152,2.318,6.663,-.02,-.02,-.02,.033,.032,.03,1.7
VS140056,MYBVS1400569,RANTAU IMTN 0% 26.03.2029 - MTN 6,04-MAY-2020,3.395,3.29,3.185,113.753,114.621,115.497,7.209,62.192,-.06,-.06,-.06,.478,.482,.485,2
VX110056,MYBVX1100565,RANTAU IMTN 0% 12.05.2031 - MTN 5,04-MAY-2020,3.476,3.371,3.266,114.309,115.35,116.401,8.459,88.139,-.072,-.072,-.072,.696,.703,.71,2.3
VS170003,MYBVS1700034,RANTAU IMTN 0% 16.01.2032 - Tranche No 10,04-MAY-2020,3.507,3.402,3.297,114.223,115.314,116.417,8.945,98.206,-.063,-.063,-.063,.638,.645,.651,2
VI170040,MYBVI1700407,BPMB IMTN 4.28% 02.03.2022 - Issue No 10,04-MAY-2020,3.139,3.034,2.929,102.009,102.197,102.385,1.741,3.955,-.02,-.02,-.02,.024,.023,.022,2.3
VN160330,MYBVN1603304,BPMB IMTN 4.50% 04.11.2026 - Issue No 7,04-MAY-2020,3.413,3.313,3.213,106.289,106.89,107.496,5.529,36.438,-.027,-.027,-.027,.153,.153,.153,3
VN170041,MYBVN1700415,BPMB IMTN 4.62% 02.03.2027 - Issue No 11,04-MAY-2020,3.422,3.322,3.222,107.236,107.868,108.504,5.835,40.113,-.029,-.029,-.029,.172,.173,.173,3
VS160331,MYBVS1603311,BPMB IMTN 4.75% 04.11.2031 - Issue No 8,04-MAY-2020,3.697,3.582,3.467,109.792,110.93,112.083,8.791,95.255,-.034,-.034,-.034,.327,.33,.334,0
VS170042,MYBVS1700422,BPMB IMTN 4.98% 02.03.2032 - Issue No 12,04-MAY-2020,3.702,3.597,3.492,112.147,113.224,114.313,9.041,100.051,-.032,-.032,-.032,.317,.32,.322,2.7
VW160332,MYBVW1603321,BPMB IMTN 4.95% 02.11.2035 - Issue No 9,04-MAY-2020,3.84,3.735,3.63,112.872,114.195,115.538,11.115,154.94,-.011,-.011,-.011,.131,.132,.133,2.7
VK140222,MYBVK1402224,BPMB GG IMTN 4.19% 10.09.2021 - ISSUE NO 3,04-MAY-2020,2.711,2.602,2.493,101.945,102.091,102.237,1.303,2.366,-.062,-.061,-.06,.067,.065,.063,1.7
VN140223,MYBVN1402236,BPMB GG IMTN 4.38% 12.09.2024 -  ISSUE NO 4,04-MAY-2020,2.92,2.811,2.702,105.928,106.387,106.849,3.947,18.389,-.051,-.05,-.049,.2,.196,.192,1.3
VS140224,MYBVS1402243,BPMB GG IMTN 4.75% 12.09.2029 - ISSUE NO 5,04-MAY-2020,3.289,3.18,3.071,111.68,112.616,113.56,7.611,69.045,0,.001,.002,-.012,-.021,-.031,1.3
VX140225,MYBVX1402250,BPMB GG IMTN 4.85% 12.09.2034 - ISSUE NO 6,04-MAY-2020,3.533,3.424,3.315,114.726,116.062,117.418,10.577,138.88,-.003,-.002,-.001,.028,.015,.002,1.3
US060068,MYBUS0600682,BPMB MTN 5477D 23.4.2021-MTN 2,04-MAY-2020,3.093,2.988,2.883,103.04,103.142,103.244,.941,1.356,-.021,-.021,-.021,-.013,-.015,-.016,2
UK160011,MYBUK1600118,BPMB GG MTN 2555D 20.1.2023 - ISSUE NO 5,04-MAY-2020,2.83,2.716,2.602,104.379,104.683,104.988,2.522,7.86,-.024,-.023,-.022,.047,.044,.04,0
US160012,MYBUS1600129,BPMB GG MTN 5479D 22.1.2031 - ISSUE NO 6,04-MAY-2020,3.372,3.258,3.144,115.251,116.367,117.495,8.354,84.987,-.005,-.004,-.003,.035,.026,.015,0
DK140001,MYBDK1400010,KHAZANAH 0% 24.02.2021,04-MAY-2020,2.647,2.556,2.465,97.897,97.968,98.039,.798,1.031,-.075,-.075,-.075,.087,.086,.085,2.3
DL130003,MYBDL1300036,KHAZANAH 0% 08.03.2021,04-MAY-2020,2.65,2.559,2.468,97.803,97.877,97.951,.833,1.106,-.074,-.074,-.074,.089,.088,.087,2.3
DS070572,MYBDS0705727,KHAZANAH 0% 15.06.2022,04-MAY-2020,2.761,2.67,2.579,94.369,94.548,94.728,2.086,5.38,-.037,-.037,-.037,.102,.101,.1,2.7
DN120017,MYBDN1200174,KHAZANAH 0% 02.09.2022,04-MAY-2020,2.783,2.692,2.601,93.77,93.966,94.163,2.296,6.407,-.03,-.03,-.03,.093,.092,.092,2.7
DS081080,MYBDS0810808,KHAZANAH 0% 14.08.2023,04-MAY-2020,2.864,2.773,2.682,91.092,91.361,91.63,3.236,12.067,-.022,-.022,-.022,.093,.093,.092,2.3
DS090052,MYBDS0900526,KHAZANAH 0% 20.03.2024,04-MAY-2020,2.897,2.806,2.715,89.449,89.761,90.073,3.823,16.501,-.037,-.037,-.037,.155,.155,.154,2.3
DS090198,MYBDS0901987,KHAZANAH 0% 27.08.2024,04-MAY-2020,2.912,2.826,2.74,88.268,88.592,88.917,4.256,20.215,-.05,-.05,-.05,.216,.216,.216,3
DS120018,MYBDS1200181,KHAZANAH 0% 12.10.2027,04-MAY-2020,3.141,3.05,2.959,79.305,79.836,80.37,7.328,57.308,.003,.003,.003,.006,.006,.005,2.7
DX120016,MYBDX1200165,KHAZANAH 0% 03.09.2032,04-MAY-2020,3.449,3.348,3.247,65.597,66.405,67.224,12.127,153.031,-.001,-.001,-.001,.033,.032,.032,0
VR062354,MYBVR0623544,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.3% 26.06.2020,04-MAY-2020,2.971,2.855,2.739,100.756,100.773,100.79,.144,.042,-.012,-.017,-.022,-.055,-.056,-.057,0
VR062355,MYBVR0623551,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,04-MAY-2020,3.102,2.986,2.87,103.322,103.397,103.473,.611,.683,-.015,-.02,-.025,-.046,-.044,-.042,0
VS062356,MYBVS0623567,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.5% 25.06.2021,04-MAY-2020,3.185,3.069,2.953,105.908,106.043,106.178,1.068,1.71,-.017,-.022,-.027,-.035,-.031,-.026,0
VS062357,MYBVS0623575,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.6% 27.12.2021,04-MAY-2020,3.248,3.132,3.016,108.511,108.707,108.903,1.51,3.141,-.016,-.021,-.026,-.028,-.02,-.013,0
VR062348,MYBVR0623486,SWAKPOWER SUKUK MUSYARAKAH 7.80% 26.06.2020,04-MAY-2020,2.929,2.813,2.697,100.691,100.708,100.725,.144,.042,-.012,-.017,-.022,-.05,-.051,-.052,0
VS062350,MYBVS0623500,SWAKPOWER SUKUK MUSYARAKAH 8.0% 25.06.2021,04-MAY-2020,3.137,3.021,2.905,105.408,105.542,105.677,1.071,1.716,-.017,-.022,-.027,-.03,-.026,-.022,0
VS062351,MYBVS0623518,SWAKPOWER SUKUK MUSYARAKAH 8.10% 24.12.2021,04-MAY-2020,3.197,3.081,2.965,107.764,107.958,108.152,1.508,3.128,-.016,-.021,-.026,-.023,-.016,-.009,0
PS070014,MYBPS0700144,CAGAMASMBS 4.170% 27.05.2022 - Tranche 2007-1-i/6,04-MAY-2020,3.174,3.064,2.954,101.984,102.206,102.428,1.962,4.454,-.021,-.021,-.021,.033,.032,.03,1.3
PX070015,MYBPX0700151,CAGAMASMBS 4.340% 28.05.2027 - Tranche 2007-1-i/7,04-MAY-2020,3.403,3.288,3.173,105.864,106.611,107.363,6.067,41.96,-.031,-.031,-.031,.192,.193,.193,0
DT070576,MYBDT0705766,LEKAS 0% 12.06.2023,04-MAY-2020,20.7,20.28,19.86,54.231,54.877,55.532,2.821,9.236,-.009,-.009,-.009,.13,.13,.129,0
DU070575,MYBDU0705756,LEKAS 0% 12.06.2024,04-MAY-2020,20.953,20.533,20.113,44.118,44.813,45.52,3.724,15.558,-.003,-.003,-.003,.101,.1,.1,0
