STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
MX110004,MYBMX1100044,MGS 4/2011 4.232% 30.06.2031,01-JUN-2020,3.049,3.034,3.019,111.051,111.2,111.349,8.812,93.524,-.021,-.021,-.021,.2,.2,.2,4
MX120004,MYBMX1200042,MGS 4/2012 4.127% 15.04.2032,01-JUN-2020,3.244,3.219,3.194,108.641,108.898,109.156,9.424,106.287,-.003,-.003,-.003,.024,.024,.023,2.7
MX130004,MYBMX1300040,MGS 4/2013 3.844% 15.04.2033,01-JUN-2020,3.261,3.246,3.231,106.088,106.25,106.413,10.153,123.486,.004,.004,.004,-.049,-.05,-.05,4.3
MT180003,MYBMT1800039,MGS 3/2018 4.642% 07.11.2033,01-JUN-2020,3.307,3.292,3.277,114.384,114.559,114.735,10.197,127.03,-.004,-.004,-.004,.044,.043,.043,5
MS190004,MYBMS1900047,MGS 4/2019 3.828% 05.07.2034,01-JUN-2020,3.196,3.181,3.166,107.127,107.304,107.481,10.743,141.095,-.004,-.004,-.004,.047,.048,.048,5
MY150004,MYBMY1500043,MGS 4/2015 4.254% 31.05.2035,01-JUN-2020,3.406,3.386,3.366,109.89,110.138,110.386,11.252,155.064,-.004,-.004,-.004,.04,.04,.04,3.3
MX170003,MYBMX1700033,MGS 3/2017 4.762% 07.04.2037,01-JUN-2020,3.501,3.481,3.461,115.94,116.218,116.497,11.906,179.378,-.006,-.006,-.006,.073,.074,.074,3.3
MX180004,MYBMX1800049,MGS 4/2018 4.893% 08.06.2038,01-JUN-2020,3.448,3.433,3.418,119.276,119.5,119.725,12.273,195.356,-.066,-.066,-.066,.971,.973,.976,4
MY190005,MYBMY1900052,MGS 5/2019 3.757% 22.05.2040,01-JUN-2020,3.426,3.411,3.396,104.754,104.977,105.199,13.93,245.875,-.007,-.007,-.007,.096,.097,.096,4.3
MZ130007,MYBMZ1300078,MGS 7/2013 4.935% 30.09.2043,01-JUN-2020,3.73,3.71,3.69,118.652,119,119.35,14.55,284.675,-.019,-.019,-.019,.316,.317,.319,3.3
MZ160002,MYBMZ1600022,MGS 2/2016 4.736% 15.03.2046,01-JUN-2020,3.876,3.861,3.846,113.931,114.197,114.464,15.435,327.301,-.011,-.011,-.011,.182,.182,.183,4
MZ180005,MYBMZ1800051,MGS 5/2018 4.921% 06.07.2048,01-JUN-2020,3.816,3.801,3.786,118.94,119.23,119.522,15.35,336.872,-.012,-.012,-.012,.229,.23,.23,4.7
PZ00197S,MYBPZ00197S6,BPIMB RM500 Million 7.500% 30.10.2025,01-JUN-2020,2.884,2.772,2.66,112.635,112.973,113.312,2.66,11.12,.002,.004,.006,-.041,-.048,-.055,0
DZ012851,MYBDZ0128511,TENAGA IBONDS 0.00000% 13.12.2021,01-JUN-2020,2.765,2.634,2.503,106.455,106.659,106.864,1.417,2.807,.002,0,-.002,-.037,-.035,-.032,0
DZ021250,MYBDZ0212505,GDC PUTRA 0.00000% 02.12.2022,01-JUN-2020,3.014,2.883,2.752,110.138,110.472,110.807,2.237,6.471,0,-.002,-.004,-.032,-.027,-.023,0
GN100021,MYBGN1000213,PROFIT-BASED GII 3/2010 15.06.2020,01-JUN-2020,2.174,2.155,2.136,100.079,100.08,100.08,.038,.003,-.001,-.001,-.001,-.017,-.017,-.018,3
GN100060,MYBGN1000601,PROFIT-BASED GII 6/2010 30.11.2020,01-JUN-2020,2.065,2.041,2.017,100.946,100.958,100.97,.49,.479,-.039,-.039,-.039,-.007,-.007,-.007,2.7
GN11025A,MYBGN11025A9,PROFIT-BASED GII 3/2011 30.04.2021,01-JUN-2020,2.081,2.057,2.033,101.879,101.901,101.923,.893,1.245,-.002,-.002,-.002,-.015,-.015,-.015,2
GN110025,MYBGN1100252,PROFIT-BASED GII 3/2011 30.04.2021,01-JUN-2020,2.071,2.057,2.043,101.888,101.901,101.914,.893,1.245,-.002,-.002,-.002,-.015,-.015,-.015,4
GO120037,MYBGO1200373,PROFIT-BASED GII 4/2012 15.11.2022,01-JUN-2020,2.293,2.269,2.245,103.336,103.394,103.452,2.34,6.753,-.002,-.002,-.002,-.006,-.006,-.006,2.7
GO12037A,MYBGO12037A2,PROFIT-BASED GII 4/2012 15.11.2022,01-JUN-2020,2.298,2.269,2.24,103.323,103.394,103.464,2.34,6.753,-.002,-.002,-.002,-.007,-.006,-.007,1.7
GO130033,MYBGO1300330,PROFIT-BASED GII 2/2013 31.10.2023,01-JUN-2020,2.394,2.375,2.356,103.579,103.642,103.705,3.204,12.183,0,0,0,-.008,-.008,-.009,3.7
GS120059,MYBGS1200598,PROFIT-BASED GII 5/2012 15.06.2027,01-JUN-2020,2.748,2.729,2.71,107.317,107.443,107.569,6.072,43.326,-.008,-.008,-.008,.043,.043,.043,3.3
GS12059A,MYBGS12059A2,PROFIT-BASED GII 5/2012 15.06.2027,01-JUN-2020,2.753,2.729,2.705,107.284,107.443,107.602,6.072,43.326,-.008,-.008,-.008,.043,.043,.043,2
GT130001,MYBGT1300016,PROFIT-BASED GII 1/2013 08.08.2028,01-JUN-2020,2.899,2.875,2.851,107.039,107.22,107.401,6.961,56.786,.03,.03,.03,-.23,-.23,-.231,2.7
VR070345,MYBVR0703452,JEV IMTN 0% 12.11.2020,01-JUN-2020,2.888,2.78,2.672,102.837,102.886,102.935,.44,.388,-.001,-.001,-.001,-.051,-.053,-.054,0
VQ070898,MYBVQ0708982,JEV IMTN 0% 12.11.2020,01-JUN-2020,2.888,2.78,2.672,102.859,102.908,102.957,.44,.388,-.001,-.001,-.001,-.052,-.053,-.054,0
VS060699,MYBVS0606992,JEV IMTN 0% 12.11.2020,01-JUN-2020,2.878,2.78,2.682,102.71,102.754,102.799,.44,.388,-.001,-.001,-.001,-.049,-.05,-.051,2.7
VQ080767,MYBVQ0807677,JEV IMTN 0% 12.11.2020,01-JUN-2020,2.888,2.78,2.672,102.881,102.93,102.979,.44,.388,-.001,-.001,-.001,-.052,-.053,-.054,0
VR061774,MYBVR0617744,JEV IMTN 0% 12.11.2020,01-JUN-2020,2.888,2.78,2.672,102.771,102.82,102.869,.44,.388,-.001,-.001,-.001,-.05,-.051,-.052,0
VQ080768,MYBVQ0807685,JEV IMTN 0% 12.05.2021,01-JUN-2020,2.96,2.852,2.744,106.051,106.156,106.261,.911,1.288,-.003,-.003,-.003,-.049,-.05,-.051,0
VS061776,MYBVS0617767,JEV IMTN 0% 12.05.2021,01-JUN-2020,2.959,2.851,2.743,105.821,105.926,106.03,.911,1.289,-.003,-.003,-.003,-.047,-.048,-.049,0
VR070346,MYBVR0703460,JEV IMTN 0% 12.05.2021,01-JUN-2020,2.959,2.851,2.743,105.914,106.018,106.123,.911,1.289,-.003,-.003,-.003,-.047,-.049,-.05,0
VR070899,MYBVR0708998,JEV IMTN 0% 12.05.2021,01-JUN-2020,2.95,2.852,2.754,105.969,106.064,106.159,.911,1.289,-.003,-.003,-.003,-.048,-.049,-.05,2
VS070347,MYBVS0703476,JEV IMTN 0% 12.11.2021,01-JUN-2020,3.114,3.006,2.898,108.815,108.976,109.137,1.362,2.573,-.002,-.002,-.002,-.047,-.047,-.048,0
VR080769,MYBVR0807691,JEV IMTN 0% 12.11.2021,01-JUN-2020,3.114,3.006,2.898,109.026,109.187,109.348,1.361,2.571,-.001,-.001,-.001,-.049,-.05,-.051,0
VR070900,MYBVR0709004,JEV IMTN 0% 12.11.2021,01-JUN-2020,3.114,3.006,2.898,108.886,109.046,109.208,1.362,2.572,-.001,-.001,-.001,-.048,-.049,-.05,0
VS061777,MYBVS0617775,JEV IMTN 0% 12.11.2021,01-JUN-2020,3.114,3.006,2.898,108.675,108.836,108.997,1.363,2.575,-.002,-.002,-.002,-.045,-.046,-.047,0
VS070901,MYBVS0709010,JEV IMTN 0% 12.05.2022,01-JUN-2020,3.223,3.115,3.007,111.743,111.96,112.179,1.794,4.227,-.002,-.002,-.002,-.044,-.045,-.046,0
VR080770,MYBVR0807709,JEV IMTN 0% 12.05.2022,01-JUN-2020,3.223,3.115,3.007,111.93,112.148,112.366,1.793,4.224,-.001,-.001,-.001,-.047,-.048,-.049,0
VS070348,MYBVS0703484,JEV IMTN 0% 12.05.2022,01-JUN-2020,3.223,3.115,3.007,111.649,111.867,112.085,1.795,4.229,-.002,-.002,-.002,-.044,-.044,-.045,0
VT070349,MYBVT0703490,JEV IMTN 0% 11.11.2022,01-JUN-2020,3.332,3.224,3.116,114.353,114.627,114.902,2.207,6.211,-.002,-.002,-.002,-.041,-.042,-.043,0
VS080771,MYBVS0807715,JEV IMTN 0% 11.11.2022,01-JUN-2020,3.332,3.224,3.116,114.702,114.976,115.252,2.205,6.202,-.002,-.002,-.002,-.042,-.044,-.044,0
VS070902,MYBVS0709028,JEV IMTN 0% 11.11.2022,01-JUN-2020,3.332,3.224,3.116,114.469,114.743,115.018,2.206,6.208,-.002,-.002,-.002,-.042,-.043,-.044,0
VS080772,MYBVS0807723,JEV IMTN 0% 12.05.2023,01-JUN-2020,3.422,3.324,3.226,117.446,117.747,118.05,2.606,8.516,-.011,-.001,.009,-.012,-.045,-.076,2.7
VT070903,MYBVT0709034,JEV IMTN 0% 12.05.2023,01-JUN-2020,3.432,3.324,3.216,117.137,117.469,117.802,2.608,8.527,-.001,-.001,-.001,-.043,-.044,-.044,0
VT080773,MYBVT0807739,JEV IMTN 0% 10.11.2023,01-JUN-2020,3.505,3.402,3.299,120.07,120.441,120.814,2.984,11.07,.001,.001,.001,-.049,-.05,-.051,1.7
VT070904,MYBVT0709042,JEV IMTN 0% 10.11.2023,01-JUN-2020,3.51,3.402,3.294,119.731,120.119,120.509,2.987,11.085,.001,.001,.001,-.048,-.049,-.05,0
VT080774,MYBVT0807747,JEV IMTN 0% 10.05.2024,01-JUN-2020,3.559,3.451,3.343,122.752,123.199,123.649,3.355,13.921,.004,.004,.004,-.061,-.062,-.063,0
VU080775,MYBVU0807752,JEV IMTN 0% 12.11.2024,01-JUN-2020,3.608,3.5,3.392,125.424,125.93,126.439,3.717,17.057,.007,.007,.007,-.076,-.078,-.079,0
VT050520,MYBVT0505200,S POWER IMTN 5663D 19.11.2020 ClassA(T1),01-JUN-2020,3.443,3.333,3.223,108.558,108.613,108.668,.457,.434,-.002,-.002,-.002,-.15,-.151,-.151,2.7
VS060854,MYBVS0608543,S POWER IMTN 0% 19.05.2021,01-JUN-2020,3.622,3.502,3.382,115.779,115.905,116.032,.906,1.284,-.003,-.003,-.003,-.129,-.131,-.132,0
VU050519,MYBVU0505190,S POWER IMTN 6028D 19.11.2021 ClassA(T1),01-JUN-2020,3.783,3.673,3.563,125.968,126.151,126.334,1.312,2.454,-.002,-.002,-.002,-.138,-.14,-.141,2.7
PT050003,MYBPT0500039,CAGAMAS MBS 5.27%  MORT-BACKED SUKUKMUSYK 2005-A 6,01-JUN-2020,2.723,2.592,2.461,100.458,100.482,100.506,.181,.065,-.001,-.003,-.005,-.021,-.021,-.022,0
PT050030,MYBPT0500302,CMBS 2005-2 5.650% 11.12.2020,01-JUN-2020,2.79,2.669,2.548,101.486,101.55,101.613,.512,.393,.001,-.001,-.003,-.023,-.023,-.024,2.3
PY050031,MYBPY0500310,CMBS 2005-2 5.920% 12.12.2025,01-JUN-2020,3.231,3.105,2.979,113.563,114.248,114.938,4.724,25.783,.009,.007,.005,-.067,-.058,-.048,1.7
DS052767,MYBDS0527675,SPRINT 0% 29.12.2020,01-JUN-2020,3.397,3.277,3.157,101.638,101.707,101.776,.552,.583,-.002,-.002,-.002,-.021,-.022,-.023,0
VI150273,MYBVI1502738,RANTAU IMTN 0% 03.12.2020 - Tranche No 9,01-JUN-2020,2.618,2.497,2.376,100.839,100.9,100.961,.489,.485,-.003,0,.003,-.012,-.014,-.017,2.3
VK150210,MYBVK1502106,RANTAU IMTN 0% 19.10.2022 - Tranche No 8,01-JUN-2020,2.843,2.722,2.601,103.948,104.233,104.518,2.245,6.295,.002,0,-.002,-.018,-.014,-.01,2
VS140056,MYBVS1400569,RANTAU IMTN 0% 26.03.2029 - MTN 6,01-JUN-2020,3.362,3.241,3.12,113.92,114.916,115.922,7.139,61.147,.002,0,-.002,-.028,-.012,.004,2.3
VX110056,MYBVX1100565,RANTAU IMTN 0% 12.05.2031 - MTN 5,01-JUN-2020,3.461,3.34,3.219,114.374,115.568,116.777,8.573,88.813,-.008,-.01,-.012,.07,.09,.11,2.3
VS170003,MYBVS1700034,RANTAU IMTN 0% 16.01.2032 - Tranche No 10,01-JUN-2020,3.499,3.373,3.247,114.23,115.534,116.856,8.875,96.906,-.008,-.01,-.012,.074,.095,.117,1.7
VI170040,MYBVI1700407,BPMB IMTN 4.28% 02.03.2022 - Issue No 10,01-JUN-2020,2.935,2.814,2.693,102.278,102.486,102.696,1.668,3.671,.001,-.001,-.003,-.012,-.01,-.007,2.3
VN160330,MYBVN1603304,BPMB IMTN 4.50% 04.11.2026 - Issue No 7,01-JUN-2020,3.311,3.19,3.069,106.827,107.553,108.284,5.577,36.399,-.002,-.004,-.006,.004,.016,.027,2.7
VN170041,MYBVN1700415,BPMB IMTN 4.62% 02.03.2027 - Issue No 11,01-JUN-2020,3.318,3.202,3.086,107.814,108.545,109.282,5.767,39.288,-.006,-.008,-.01,.029,.041,.054,3
VS160331,MYBVS1603311,BPMB IMTN 4.75% 04.11.2031 - Issue No 8,01-JUN-2020,3.628,3.497,3.366,110.415,111.715,113.033,8.919,96.148,-.008,-.01,-.012,.073,.093,.113,0
VS170042,MYBVS1700422,BPMB IMTN 4.98% 02.03.2032 - Issue No 12,01-JUN-2020,3.637,3.516,3.395,112.746,113.99,115.25,8.981,98.908,-.009,-.011,-.013,.085,.106,.128,2.3
VW160332,MYBVW1603321,BPMB IMTN 4.95% 02.11.2035 - Issue No 9,01-JUN-2020,3.808,3.687,3.566,113.222,114.75,116.303,11.055,153.552,-.019,-.021,-.023,.232,.261,.29,2.7
VK140222,MYBVK1402224,BPMB GG IMTN 4.19% 10.09.2021 - ISSUE NO 3,01-JUN-2020,2.361,2.259,2.157,102.28,102.41,102.539,1.23,2.146,-.007,0,.007,-.005,-.015,-.025,2.7
VN140223,MYBVN1402236,BPMB GG IMTN 4.38% 12.09.2024 -  ISSUE NO 4,01-JUN-2020,2.766,2.659,2.552,106.469,106.915,107.364,3.877,17.799,-.002,0,.002,-.003,-.013,-.021,1.3
VS140224,MYBVS1402243,BPMB GG IMTN 4.75% 12.09.2029 - ISSUE NO 5,01-JUN-2020,3.228,3.126,3.024,112.116,112.99,113.871,7.542,67.956,-.01,-.008,-.006,.076,.059,.042,2
VX140225,MYBVX1402250,BPMB GG IMTN 4.85% 12.09.2034 - ISSUE NO 6,01-JUN-2020,3.512,3.405,3.298,114.919,116.229,117.557,10.507,137.363,-.001,.001,.003,.005,-.02,-.045,1.3
US060068,MYBUS0600682,BPMB MTN 5477D 23.4.2021-MTN 2,01-JUN-2020,2.814,2.688,2.562,103.05,103.163,103.277,.867,1.185,0,-.002,-.004,-.028,-.027,-.026,1.7
UK160011,MYBUK1600118,BPMB GG MTN 2555D 20.1.2023 - ISSUE NO 5,01-JUN-2020,2.601,2.489,2.377,104.855,105.147,105.441,2.45,7.466,-.002,0,.002,-.009,-.016,-.022,0
US160012,MYBUS1600129,BPMB GG MTN 5479D 22.1.2031 - ISSUE NO 6,01-JUN-2020,3.319,3.207,3.095,115.675,116.769,117.876,8.286,83.81,.001,.003,.005,-.02,-.041,-.061,0
DK140001,MYBDK1400010,KHAZANAH 0% 24.02.2021,01-JUN-2020,2.291,2.176,2.061,98.347,98.429,98.511,.724,.882,0,0,0,.018,.017,.016,1.7
DL130003,MYBDL1300036,KHAZANAH 0% 08.03.2021,01-JUN-2020,2.293,2.183,2.073,98.266,98.348,98.43,.759,.951,-.001,-.001,-.001,.019,.018,.017,2.7
DS070572,MYBDS0705727,KHAZANAH 0% 15.06.2022,01-JUN-2020,2.527,2.417,2.307,95.013,95.224,95.435,2.013,5.045,.008,.008,.008,.004,.003,.003,2.7
DN120017,MYBDN1200174,KHAZANAH 0% 02.09.2022,01-JUN-2020,2.556,2.451,2.346,94.444,94.665,94.886,2.223,6.042,.008,.008,.008,.003,.002,.001,3
DS081080,MYBDS0810808,KHAZANAH 0% 14.08.2023,01-JUN-2020,2.666,2.561,2.456,91.864,92.17,92.477,3.164,11.57,.01,.01,.01,-.009,-.01,-.01,3.3
DS090052,MYBDS0900526,KHAZANAH 0% 20.03.2024,01-JUN-2020,2.729,2.619,2.509,90.213,90.586,90.96,3.751,15.92,.012,.012,.012,-.02,-.021,-.023,2.7
DS090198,MYBDS0901987,KHAZANAH 0% 27.08.2024,01-JUN-2020,2.768,2.663,2.558,88.998,89.39,89.784,4.184,19.571,.013,.013,.013,-.029,-.03,-.03,3.3
DS120018,MYBDS1200181,KHAZANAH 0% 12.10.2027,01-JUN-2020,3.11,3,2.89,79.674,80.312,80.956,7.254,56.197,-.025,-.025,-.025,.165,.165,.166,2
DX120016,MYBDX1200165,KHAZANAH 0% 03.09.2032,01-JUN-2020,3.449,3.329,3.209,65.769,66.727,67.7,12.053,151.198,.008,.008,.008,-.045,-.046,-.047,0
VR062354,MYBVR0623544,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.3% 26.06.2020,01-JUN-2020,2.717,2.602,2.487,100.374,100.382,100.39,.068,.009,.002,.002,.002,-.045,-.046,-.047,0
VR062355,MYBVR0623551,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,01-JUN-2020,2.812,2.697,2.582,103.096,103.161,103.227,.536,.561,-.001,-.001,-.001,-.043,-.045,-.046,0
VS062356,MYBVS0623567,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.5% 25.06.2021,01-JUN-2020,2.93,2.815,2.7,105.798,105.923,106.049,.994,1.521,-.001,-.001,-.001,-.043,-.044,-.044,0
VS062357,MYBVS0623575,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.6% 27.12.2021,01-JUN-2020,3.029,2.914,2.799,108.481,108.666,108.852,1.437,2.888,-.001,-.001,-.001,-.041,-.042,-.043,0
VR062348,MYBVR0623486,SWAKPOWER SUKUK MUSYARAKAH 7.80% 26.06.2020,01-JUN-2020,2.675,2.56,2.445,100.343,100.351,100.36,.068,.009,.002,.002,.002,-.042,-.043,-.043,0
VS062350,MYBVS0623500,SWAKPOWER SUKUK MUSYARAKAH 8.0% 25.06.2021,01-JUN-2020,2.882,2.767,2.652,105.33,105.454,105.58,.997,1.527,-.002,-.002,-.002,-.038,-.039,-.039,0
VS062351,MYBVS0623518,SWAKPOWER SUKUK MUSYARAKAH 8.10% 24.12.2021,01-JUN-2020,2.978,2.863,2.748,107.762,107.946,108.13,1.435,2.876,0,0,0,-.039,-.04,-.041,0
PS070014,MYBPS0700144,CAGAMASMBS 4.170% 27.05.2022 - Tranche 2007-1-i/6,01-JUN-2020,3.001,2.87,2.739,102.246,102.501,102.757,1.903,4.175,.001,-.001,-.003,-.011,-.008,-.005,0
PX070015,MYBPX0700151,CAGAMASMBS 4.340% 28.05.2027 - Tranche 2007-1-i/7,01-JUN-2020,3.34,3.209,3.078,106.21,107.056,107.909,6.053,41.438,-.005,-.007,-.009,.025,.038,.051,0
DT070576,MYBDT0705766,LEKAS 0% 12.06.2023,01-JUN-2020,20.639,20.219,19.799,55.147,55.788,56.437,2.752,8.822,-.007,-.007,-.007,.099,.099,.098,0
DU070575,MYBDU0705756,LEKAS 0% 12.06.2024,01-JUN-2020,20.935,20.515,20.095,44.825,45.518,46.223,3.655,15.018,-.002,-.002,-.002,.076,.076,.076,0
DV070574,MYBDV0705747,LEKAS 0% 12.06.2025,01-JUN-2020,21.475,21.055,20.635,35.842,36.533,37.239,4.551,22.77,-.005,-.005,-.005,.068,.068,.069,0
VP081154,MYBVP0811549,CAGAMAS IMTN 6% 07.08.2020,01-JUN-2020,2.545,2.299,2.053,100.627,100.674,100.72,.184,.068,-.001,-.001,-.001,-.028,-.029,-.032,0
VE190164,MYBVE1901640,CAGAMAS IMTN 3.400% 10.08.2020,01-JUN-2020,2.535,2.299,2.063,100.161,100.207,100.253,.192,.074,-.001,-.001,-.001,-.007,-.009,-.011,2.3
VN100276,MYBVN1002762,CAGAMAS IMTN 4.360% 03.09.2020,01-JUN-2020,2.561,2.315,2.069,100.446,100.509,100.572,.252,.127,-.002,-.002,-.002,-.014,-.016,-.018,0
VP081320,MYBVP0813206,CAGAMAS IMTN 5.900% 09.10.2020,01-JUN-2020,2.579,2.333,2.087,101.16,101.248,101.337,.352,.248,-.002,-.002,-.002,-.026,-.028,-.03,0
VE190225,MYBVE1902259,CAGAMAS IMTN 3.300% 19.10.2020,01-JUN-2020,2.569,2.333,2.097,100.273,100.363,100.453,.379,.287,-.002,-.002,-.002,-.005,-.007,-.009,2.3
