STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
ML120006,MYBML1200062,MGS 6/2012 3.492% 31.03.2020,02-DEC-2019,2.911,2.906,2.901,100.183,100.185,100.186,.325,.211,-.034,-.034,-.034,.007,.007,.006,5
MK130006,MYBMK1300062,MGS 6/2013 3.889% 31.07.2020,02-DEC-2019,2.898,2.893,2.888,100.643,100.646,100.65,.644,.737,.001,.001,.001,-.009,-.009,-.009,4.3
MJ150003,MYBMJ1500036,MGS 3/2015 3.659% 15.10.2020,02-DEC-2019,2.921,2.916,2.911,100.626,100.631,100.635,.848,1.14,.002,.002,.002,-.008,-.007,-.007,5
MH170005,MYBMH1700051,MGS 5/2017 3.441% 15.02.2021,02-DEC-2019,3.017,3.012,3.007,100.494,100.5,100.506,1.161,1.94,.001,.001,.001,-.005,-.005,-.005,4.3
MO110001,MYBMO1100019,MGS 1/2011 4.16% 15.07.2021,02-DEC-2019,3.06,3.055,3.05,101.722,101.73,101.738,1.537,3.182,.026,.026,.026,-.05,-.05,-.05,5
ML140003,MYBML1400035,MGS 3/2014 4.048% 30.09.2021,02-DEC-2019,3.077,3.072,3.067,101.713,101.721,101.73,1.742,3.955,.001,.001,.001,-.008,-.009,-.009,4.3
MJ160004,MYBMJ1600042,MGS 4/2016 3.620% 30.11.2021,02-DEC-2019,3.047,3.042,3.037,101.1,101.11,101.119,1.913,4.659,0,0,0,-.005,-.005,-.006,4.3
MI170001,MYBMI1700018,MGS 1/2017 3.882% 10.03.2022,02-DEC-2019,3.04,3.035,3.03,101.831,101.842,101.853,2.147,5.794,0,0,0,-.007,-.007,-.007,5
MO120001,MYBMO1200017,MGS 1/2012 3.418% 15.08.2022,02-DEC-2019,3.108,3.103,3.098,100.795,100.808,100.821,2.542,7.917,0,0,0,-.002,-.002,-.002,4.3
ML150002,MYBML1500024,MGS 2/2015 3.795% 30.09.2022,02-DEC-2019,3.112,3.107,3.102,101.831,101.845,101.859,2.652,8.562,-.003,-.003,-.003,.001,.001,.002,4
MN130003,MYBMN1300033,MGS 3/2013 3.480% 15.03.2023,02-DEC-2019,3.13,3.125,3.12,101.082,101.098,101.113,3.065,11.238,0,0,0,-.002,-.001,-.002,4
MI180002,MYBMI1800024,MGS 2/2018 3.757% 20.04.2023,02-DEC-2019,3.16,3.155,3.15,101.899,101.915,101.931,3.147,11.814,0,0,0,-.003,-.003,-.003,4.3
ML160001,MYBML1600014,MGS 1/2016 3.800% 17.08.2023,02-DEC-2019,3.172,3.167,3.162,102.177,102.195,102.212,3.407,13.834,0,0,0,-.004,-.003,-.004,4.3
MI190003,MYBMI1900030,MGS 3/2019 3.478% 14.06.2024,02-DEC-2019,3.185,3.18,3.175,101.226,101.248,101.269,4.102,19.852,0,0,0,-.002,-.002,-.002,5
MO140001,MYBMO1400013,MGS 1/2014 4.181% 15.07.2024,02-DEC-2019,3.238,3.233,3.228,104.012,104.033,104.055,4.128,20.213,0,0,0,-.006,-.007,-.007,4.7
ML170002,MYBML1700020,MGS 2/2017 4.059% 30.09.2024,02-DEC-2019,3.24,3.235,3.23,103.63,103.653,103.675,4.342,22.116,0,0,0,-.006,-.005,-.006,4.7
MK180001,MYBMK1800012,MGS 1/2018 3.882% 14.03.2025,02-DEC-2019,3.289,3.284,3.279,102.853,102.877,102.902,4.72,26.036,0,0,0,-.003,-.003,-.003,4.3
MY050003,MYBMY0500036,MGS 3/2005 4.837% 15.07.2025,02-DEC-2019,3.326,3.311,3.296,107.684,107.764,107.844,4.852,28.059,0,0,0,-.008,-.008,-.008,2
MO150001,MYBMO1500010,MGS 1/2015 3.955% 15.09.2025,02-DEC-2019,3.315,3.31,3.305,103.34,103.367,103.394,5.113,30.54,-.001,-.001,-.001,-.002,-.002,-.001,4.3
MS110003,MYBMS1100036,MGS 3/2011 4.392% 15.04.2026,02-DEC-2019,3.356,3.346,3.336,105.891,105.95,106.009,5.528,35.804,.005,.005,.005,-.041,-.041,-.041,3.3
ML190001,MYBML1900018,MGS 1/2019 3.906% 15.07.2026,02-DEC-2019,3.336,3.331,3.326,103.359,103.39,103.42,5.729,38.55,0,0,0,-.003,-.003,-.003,5
MX060002,MYBMX0600028,MGS 2/2006 4.709% 15.09.2026,02-DEC-2019,3.355,3.34,3.325,108.15,108.244,108.339,5.779,39.471,0,0,0,-.009,-.01,-.01,2.3
MO160003,MYBMO1600034,MGS 3/2016 3.900% 30.11.2026,02-DEC-2019,3.411,3.406,3.401,103.019,103.05,103.082,6.098,43.091,.003,.003,.003,-.024,-.024,-.024,4.7
MS120002,MYBMS1200026,MGS 2/2012 3.892% 15.03.2027,02-DEC-2019,3.424,3.414,3.404,102.99,103.056,103.121,6.272,45.948,0,0,0,-.005,-.004,-.004,3
MX070003,MYBMX0700034,MGS 3/2007 3.502% 31.05.2027,02-DEC-2019,3.441,3.426,3.411,100.398,100.496,100.595,6.546,49.372,0,0,0,0,-.001,-.001,2.7
MO170004,MYBMO1700040,MGS 4/2017 3.899% 16.11.2027,02-DEC-2019,3.425,3.42,3.415,103.275,103.311,103.346,6.809,53.944,-.001,-.001,-.001,0,.001,0,4.7
MS130005,MYBMS1300057,MGS 5/2013 3.733% 15.06.2028,02-DEC-2019,3.478,3.473,3.468,101.865,101.902,101.939,7.153,60.414,-.001,-.001,-.001,.002,.002,.002,4.7
MX080003,MYBMX0800032,MGS 3/2008 5.248% 15.09.2028,02-DEC-2019,3.551,3.536,3.521,112.705,112.826,112.947,7.068,60.177,-.001,-.001,-.001,-.007,-.007,-.007,2.7
MO190002,MYBMO1900020,MGS 2/2019 3.885% 15.08.2029,02-DEC-2019,3.432,3.427,3.422,103.708,103.75,103.792,7.974,75.314,0,0,0,0,0,0,5
MX100003,MYBMX1000038,MGS 3/2010 4.498% 15.04.2030,02-DEC-2019,3.567,3.562,3.557,108.011,108.056,108.101,8.296,82.389,0,0,0,.003,.002,.002,4
MX110004,MYBMX1100044,MGS 4/2011 4.232% 30.06.2031,02-DEC-2019,3.629,3.624,3.619,105.668,105.716,105.765,9.027,99.068,-.002,-.002,-.002,.017,.016,.017,4
MX120004,MYBMX1200042,MGS 4/2012 4.127% 15.04.2032,02-DEC-2019,3.693,3.678,3.663,104.273,104.424,104.576,9.648,112.325,-.003,-.003,-.003,.023,.023,.023,2.7
MX130004,MYBMX1300040,MGS 4/2013 3.844% 15.04.2033,02-DEC-2019,3.73,3.725,3.72,101.186,101.239,101.291,10.353,129.571,-.004,-.004,-.004,.035,.035,.035,4
MT180003,MYBMT1800039,MGS 3/2018 4.642% 07.11.2033,02-DEC-2019,3.735,3.73,3.725,109.783,109.84,109.897,10.375,132.756,-.004,-.004,-.004,.039,.039,.039,5
MS190004,MYBMS1900047,MGS 4/2019 3.828% 05.07.2034,02-DEC-2019,3.687,3.682,3.677,101.579,101.635,101.692,10.92,147.226,-.004,-.004,-.004,.047,.047,.047,4.7
MY150004,MYBMY1500043,MGS 4/2015 4.254% 31.05.2035,02-DEC-2019,3.761,3.751,3.741,105.749,105.87,105.991,11.416,161.105,-.004,-.004,-.004,.051,.051,.051,3.3
MX170003,MYBMX1700033,MGS 3/2017 4.762% 07.04.2037,02-DEC-2019,3.736,3.726,3.716,113.005,113.142,113.279,12.055,185.488,-.006,-.006,-.006,.074,.074,.073,3.7
MX180004,MYBMX1800049,MGS 4/2018 4.893% 08.06.2038,02-DEC-2019,3.718,3.713,3.708,115.623,115.696,115.769,12.374,200.625,-.007,-.007,-.007,.092,.092,.092,5
MY190005,MYBMY1900052,MGS 5/2019 3.757% 22.05.2040,02-DEC-2019,3.772,3.757,3.742,99.788,100,100.214,14.068,253.008,-.008,-.008,-.008,.116,.115,.117,2.3
MZ130007,MYBMZ1300078,MGS 7/2013 4.935% 30.09.2043,02-DEC-2019,4.042,4.032,4.022,113.579,113.745,113.911,14.495,286.349,-.008,-.008,-.008,.13,.13,.13,3.7
MZ160002,MYBMZ1600022,MGS 2/2016 4.736% 15.03.2046,02-DEC-2019,4.042,4.037,4.032,111.163,111.25,111.337,15.443,330.888,-.008,-.008,-.008,.136,.137,.137,4
MZ180005,MYBMZ1800051,MGS 5/2018 4.921% 06.07.2048,02-DEC-2019,3.949,3.944,3.939,116.559,116.654,116.749,15.675,352.385,-.009,-.009,-.009,.155,.154,.155,5
PZ00197S,MYBPZ00197S6,BPIMB RM500 Million 7.500% 30.10.2025,02-DEC-2019,3.566,3.519,3.472,112.354,112.515,112.677,3.031,13.527,-.003,-.001,.001,-.019,-.026,-.033,1.7
DZ012851,MYBDZ0128511,TENAGA IBONDS 0.00000% 13.12.2021,02-DEC-2019,3.393,3.344,3.295,107.207,107.307,107.407,1.84,4.498,-.002,0,.002,-.024,-.028,-.032,0
DZ021250,MYBDZ0212505,GDC PUTRA 0.00000% 02.12.2022,02-DEC-2019,3.597,3.548,3.499,110.301,110.448,110.595,2.629,8.787,-.003,-.001,.001,-.017,-.023,-.03,0
GO090061,MYBGO0900619,PROFIT-BASED GII 6/2009 30.04.2020,02-DEC-2019,3,2.984,2.968,100.599,100.606,100.612,.405,.328,-.002,-.002,-.002,-.012,-.011,-.012,2.7
GL12098B,MYBGL12098B5,PROFIT-BASED GII 7/2012 15.05.2020,02-DEC-2019,3.026,3.01,2.994,100.244,100.251,100.258,.447,.4,-.002,-.002,-.002,-.004,-.004,-.004,2.7
GL120098,MYBGL1200981,PROFIT-BASED GII 7/2012 15.05.2020,02-DEC-2019,3.016,3.01,3.004,100.248,100.251,100.254,.447,.4,-.002,-.002,-.002,-.004,-.004,-.004,4.3
GL12098A,MYBGL12098A7,PROFIT-BASED GII 7/2012 15.05.2020,02-DEC-2019,3.026,3.01,2.994,100.244,100.251,100.258,.447,.4,-.002,-.002,-.002,-.004,-.004,-.004,2
GN100021,MYBGN1000213,PROFIT-BASED GII 3/2010 15.06.2020,02-DEC-2019,3.02,3.009,2.998,100.665,100.671,100.677,.517,.527,-.002,-.002,-.002,-.009,-.009,-.009,3
GN100060,MYBGN1000601,PROFIT-BASED GII 6/2010 30.11.2020,02-DEC-2019,3.02,3.004,2.988,100.951,100.967,100.983,.97,1.424,-.002,-.002,-.002,-.005,-.005,-.005,2.3
GN11025A,MYBGN11025A9,PROFIT-BASED GII 3/2011 30.04.2021,02-DEC-2019,3.067,3.051,3.035,101.509,101.531,101.553,1.359,2.54,-.002,-.002,-.002,-.005,-.005,-.006,2
GN110025,MYBGN1100252,PROFIT-BASED GII 3/2011 30.04.2021,02-DEC-2019,3.062,3.051,3.04,101.515,101.531,101.546,1.359,2.54,-.002,-.002,-.002,-.006,-.005,-.006,3.3
GO12037A,MYBGO12037A2,PROFIT-BASED GII 4/2012 15.11.2022,02-DEC-2019,3.145,3.124,3.103,101.551,101.61,101.67,2.778,9.305,0,0,0,-.004,-.004,-.004,1.7
GO120037,MYBGO1200373,PROFIT-BASED GII 4/2012 15.11.2022,02-DEC-2019,3.135,3.124,3.113,101.579,101.61,101.641,2.778,9.305,0,0,0,-.004,-.004,-.005,3.7
GO130033,MYBGO1300330,PROFIT-BASED GII 2/2013 31.10.2023,02-DEC-2019,3.226,3.215,3.204,100.97,101.011,101.051,3.623,15.422,-.001,-.001,-.001,0,0,0,3.3
GS120059,MYBGS1200598,PROFIT-BASED GII 5/2012 15.06.2027,02-DEC-2019,3.485,3.469,3.453,102.725,102.832,102.939,6.392,48.238,0,0,0,-.001,-.001,-.001,2.3
GS12059A,MYBGS12059A2,PROFIT-BASED GII 5/2012 15.06.2027,02-DEC-2019,3.49,3.469,3.448,102.691,102.832,102.972,6.392,48.238,0,0,0,-.001,-.001,-.001,1.3
GT130001,MYBGT1300016,PROFIT-BASED GII 1/2013 08.08.2028,02-DEC-2019,3.51,3.494,3.478,102.679,102.8,102.921,7.265,62.2,.03,.03,.03,-.23,-.23,-.231,2.7
VP080766,MYBVP0807661,JEV IMTN 0% 12.05.2020,02-DEC-2019,3.432,3.375,3.318,102.608,102.634,102.66,.438,.385,0,0,0,-.049,-.049,-.05,3.3
VR060697,MYBVR0606978,JEV IMTN 0% 12.05.2020,02-DEC-2019,3.442,3.375,3.308,102.429,102.459,102.489,.438,.385,0,0,0,-.045,-.046,-.047,1.3
VR061775,MYBVR0617751,JEV IMTN 0% 12.05.2020,02-DEC-2019,3.437,3.375,3.313,102.497,102.525,102.553,.438,.385,0,0,0,-.046,-.047,-.047,2.7
VQ070897,MYBVQ0708974,JEV IMTN 0% 12.05.2020,02-DEC-2019,3.437,3.375,3.313,102.584,102.612,102.64,.438,.385,0,0,0,-.049,-.049,-.05,2
VQ070344,MYBVQ0703447,JEV IMTN 0% 12.05.2020,02-DEC-2019,3.442,3.375,3.308,102.56,102.59,102.621,.438,.385,0,0,0,-.048,-.049,-.049,1.7
VR061774,MYBVR0617744,JEV IMTN 0% 12.11.2020,02-DEC-2019,3.532,3.46,3.388,105.219,105.288,105.357,.908,1.281,0,0,0,-.045,-.046,-.047,0
VS060699,MYBVS0606992,JEV IMTN 0% 12.11.2020,02-DEC-2019,3.527,3.46,3.393,105.086,105.15,105.214,.908,1.281,0,0,0,-.044,-.045,-.046,1.3
VR070345,MYBVR0703452,JEV IMTN 0% 12.11.2020,02-DEC-2019,3.527,3.46,3.393,105.362,105.426,105.491,.908,1.28,0,0,0,-.047,-.047,-.047,1.7
VQ070898,MYBVQ0708982,JEV IMTN 0% 12.11.2020,02-DEC-2019,3.532,3.46,3.388,105.403,105.472,105.542,.908,1.28,0,0,0,-.047,-.048,-.048,0
VQ080767,MYBVQ0807677,JEV IMTN 0% 12.11.2020,02-DEC-2019,3.532,3.46,3.388,105.449,105.519,105.588,.907,1.28,0,0,0,-.048,-.047,-.048,0
VQ080768,MYBVQ0807685,JEV IMTN 0% 12.05.2021,02-DEC-2019,3.619,3.547,3.475,108.204,108.31,108.416,1.357,2.556,0,0,0,-.046,-.047,-.048,0
VS061776,MYBVS0617767,JEV IMTN 0% 12.05.2021,02-DEC-2019,3.609,3.547,3.485,107.87,107.961,108.052,1.358,2.559,0,0,0,-.044,-.045,-.046,2.7
VR070899,MYBVR0708998,JEV IMTN 0% 12.05.2021,02-DEC-2019,3.619,3.547,3.475,108.064,108.17,108.277,1.357,2.557,0,0,0,-.046,-.046,-.046,0
VR070346,MYBVR0703460,JEV IMTN 0% 12.05.2021,02-DEC-2019,3.619,3.547,3.475,107.994,108.101,108.207,1.358,2.558,0,0,0,-.045,-.045,-.046,0
VR080769,MYBVR0807691,JEV IMTN 0% 12.11.2021,02-DEC-2019,3.694,3.622,3.55,110.89,111.033,111.177,1.788,4.2,0,0,0,-.045,-.046,-.046,0
VS061777,MYBVS0617775,JEV IMTN 0% 12.11.2021,02-DEC-2019,3.69,3.623,3.556,110.433,110.566,110.699,1.79,4.209,0,0,0,-.043,-.044,-.044,1.7
VS070347,MYBVS0703476,JEV IMTN 0% 12.11.2021,02-DEC-2019,3.694,3.622,3.55,110.611,110.754,110.897,1.789,4.205,0,0,0,-.044,-.044,-.046,0
VR070900,MYBVR0709004,JEV IMTN 0% 12.11.2021,02-DEC-2019,3.694,3.622,3.55,110.704,110.847,110.991,1.789,4.204,0,0,0,-.044,-.045,-.045,0
VR080770,MYBVR0807709,JEV IMTN 0% 12.05.2022,02-DEC-2019,3.769,3.697,3.625,113.494,113.675,113.857,2.201,6.182,0,0,0,-.045,-.045,-.045,0
VS070901,MYBVS0709010,JEV IMTN 0% 12.05.2022,02-DEC-2019,3.769,3.697,3.625,113.263,113.444,113.625,2.203,6.189,0,0,0,-.043,-.044,-.044,0
VS070348,MYBVS0703484,JEV IMTN 0% 12.05.2022,02-DEC-2019,3.769,3.697,3.625,113.147,113.328,113.509,2.204,6.192,0,0,0,-.043,-.043,-.044,0
VS070902,MYBVS0709028,JEV IMTN 0% 11.11.2022,02-DEC-2019,3.851,3.779,3.707,115.706,115.924,116.142,2.598,8.467,0,0,0,-.042,-.042,-.043,0
VS080771,MYBVS0807715,JEV IMTN 0% 11.11.2022,02-DEC-2019,3.851,3.779,3.707,115.982,116.2,116.418,2.596,8.456,0,0,0,-.043,-.043,-.044,0
VT070349,MYBVT0703490,JEV IMTN 0% 11.11.2022,02-DEC-2019,3.851,3.779,3.707,115.568,115.786,116.004,2.599,8.472,0,0,0,-.042,-.042,-.043,0
VS080772,MYBVS0807723,JEV IMTN 0% 12.05.2023,02-DEC-2019,3.91,3.848,3.786,118.489,118.709,118.93,2.981,11.045,0,0,0,-.042,-.042,-.043,2
VT070903,MYBVT0709034,JEV IMTN 0% 12.05.2023,02-DEC-2019,3.92,3.848,3.776,118.134,118.389,118.645,2.984,11.06,0,0,0,-.041,-.042,-.042,0
VT080773,MYBVT0807739,JEV IMTN 0% 10.11.2023,02-DEC-2019,3.982,3.91,3.838,120.835,121.127,121.421,3.344,13.839,0,0,0,-.041,-.042,-.042,0
VT070904,MYBVT0709042,JEV IMTN 0% 10.11.2023,02-DEC-2019,3.981,3.909,3.837,120.477,120.769,121.062,3.347,13.861,0,0,0,-.041,-.041,-.042,0
VT080774,MYBVT0807747,JEV IMTN 0% 10.05.2024,02-DEC-2019,4.022,3.95,3.878,123.274,123.604,123.935,3.699,16.911,0,0,0,-.04,-.041,-.042,0
VU080775,MYBVU0807752,JEV IMTN 0% 12.11.2024,02-DEC-2019,4.067,3.995,3.923,125.665,126.034,126.403,4.047,20.248,0,0,0,-.04,-.039,-.041,0
VR060855,MYBVR0608552,S POWER IMTN 0% 19.05.2020,02-DEC-2019,3.769,3.654,3.539,107.587,107.643,107.7,.456,.432,-.001,-.001,-.001,-.134,-.136,-.137,1.3
VT050520,MYBVT0505200,S POWER IMTN 5663D 19.11.2020 ClassA(T1),02-DEC-2019,3.876,3.766,3.656,117.155,117.272,117.389,.901,1.275,-.002,-.002,-.002,-.143,-.144,-.145,2.7
VS060854,MYBVS0608543,S POWER IMTN 0% 19.05.2021,02-DEC-2019,4.013,3.898,3.783,123.101,123.289,123.477,1.318,2.467,-.002,-.002,-.002,-.125,-.126,-.127,1.3
VU050519,MYBVU0505190,S POWER IMTN 6028D 19.11.2021 ClassA(T1),02-DEC-2019,4.113,4.003,3.893,133.753,134.004,134.255,1.691,3.904,-.001,-.001,-.001,-.136,-.136,-.138,2.7
PT050003,MYBPT0500039,CAGAMAS MBS 5.27%  MORT-BACKED SUKUKMUSYK 2005-A 6,02-DEC-2019,3.441,3.392,3.343,101.226,101.259,101.292,.666,.613,-.003,-.001,.001,-.012,-.014,-.016,0
PT050030,MYBPT0500302,CMBS 2005-2 5.650% 11.12.2020,02-DEC-2019,3.465,3.426,3.387,102.191,102.231,102.271,.983,1.234,-.003,-.001,.001,-.014,-.016,-.018,2.7
PY050031,MYBPY0500310,CMBS 2005-2 5.920% 12.12.2025,02-DEC-2019,3.903,3.859,3.815,110.787,111.037,111.287,5.061,29.789,-.002,0,.002,-.001,-.013,-.025,1.7
DR052766,MYBDR0527669,SPRINT 0% 27.12.2019,02-DEC-2019,3.659,3.539,3.419,100.176,100.184,100.193,.067,.038,.001,.001,.001,-.021,-.023,-.023,0
DS052767,MYBDS0527675,SPRINT 0% 29.12.2020,02-DEC-2019,3.844,3.724,3.604,102.544,102.671,102.798,1.006,1.539,-.002,-.002,-.002,-.017,-.018,-.019,0
VI150273,MYBVI1502738,RANTAU IMTN 0% 03.12.2020 - Tranche No 9,02-DEC-2019,3.326,3.282,3.238,100.953,100.996,101.039,.956,1.408,-.002,0,.002,-.005,-.008,-.011,1.3
VK150210,MYBVK1502106,RANTAU IMTN 0% 19.10.2022 - Tranche No 8,02-DEC-2019,3.512,3.463,3.414,102.87,103.006,103.142,2.674,8.724,-.002,0,.002,-.003,-.008,-.014,0
VS140056,MYBVS1400569,RANTAU IMTN 0% 26.03.2029 - MTN 6,02-DEC-2019,3.834,3.79,3.746,110.611,110.975,111.34,7.405,66.263,-.002,0,.002,.009,-.008,-.025,1.7
VX110056,MYBVX1100565,RANTAU IMTN 0% 12.05.2031 - MTN 5,02-DEC-2019,3.922,3.878,3.834,110.319,110.748,111.178,8.79,94.186,.003,0,-.003,-.036,-.006,.023,1.7
VS170003,MYBVS1700034,RANTAU IMTN 0% 16.01.2032 - Tranche No 10,02-DEC-2019,3.948,3.909,3.87,110.053,110.449,110.847,9.063,102.105,-.007,0,.007,.066,-.006,-.077,2.3
VI170040,MYBVI1700407,BPMB IMTN 4.28% 02.03.2022 - Issue No 10,02-DEC-2019,3.614,3.565,3.516,101.422,101.528,101.634,2.111,5.63,-.003,-.001,.001,.001,-.003,-.008,0
VN160330,MYBVN1603304,BPMB IMTN 4.50% 04.11.2026 - Issue No 7,02-DEC-2019,3.775,3.731,3.687,104.378,104.651,104.925,5.92,41.13,-.003,-.001,.001,.014,.001,-.012,1.7
VN170041,MYBVN1700415,BPMB IMTN 4.62% 02.03.2027 - Issue No 11,02-DEC-2019,3.783,3.744,3.705,105.259,105.512,105.766,6.094,44.044,-.003,-.001,.001,.015,.001,-.012,2
VS160331,MYBVS1603311,BPMB IMTN 4.75% 04.11.2031 - Issue No 8,02-DEC-2019,4.023,3.974,3.925,106.829,107.309,107.793,9.135,101.756,.001,.003,.005,-.014,-.034,-.054,0
VS170042,MYBVS1700422,BPMB IMTN 4.98% 02.03.2032 - Issue No 12,02-DEC-2019,4.029,3.99,3.951,109.118,109.513,109.911,9.179,104.285,.001,.003,.005,-.015,-.036,-.056,2
VW160332,MYBVW1603321,BPMB IMTN 4.95% 02.11.2035 - Issue No 9,02-DEC-2019,4.219,4.175,4.131,108.409,108.943,109.481,11.146,158.021,.009,.011,.013,-.112,-.138,-.164,1.3
VK140222,MYBVK1402224,BPMB GG IMTN 4.19% 10.09.2021 - ISSUE NO 3,02-DEC-2019,3.297,3.245,3.193,101.521,101.61,101.7,1.685,3.731,-.001,.001,.003,-.005,-.009,-.013,0
VN140223,MYBVN1402236,BPMB GG IMTN 4.38% 12.09.2024 -  ISSUE NO 4,02-DEC-2019,3.487,3.435,3.383,103.894,104.127,104.36,4.26,21.43,-.002,0,.002,.003,-.006,-.016,0
VS140224,MYBVS1402243,BPMB GG IMTN 4.75% 12.09.2029 - ISSUE NO 5,02-DEC-2019,3.824,3.782,3.74,107.49,107.845,108.202,7.791,73.121,-.002,0,.002,.012,-.006,-.023,2
VX140225,MYBVX1402250,BPMB GG IMTN 4.85% 12.09.2034 - ISSUE NO 6,02-DEC-2019,4.023,3.976,3.929,109.14,109.69,110.245,10.611,141.887,-.002,0,.002,.02,-.004,-.027,1.7
US060068,MYBUS0600682,BPMB MTN 5477D 23.4.2021-MTN 2,02-DEC-2019,3.568,3.524,3.48,103.669,103.73,103.791,1.323,2.433,-.003,-.001,.001,-.018,-.02,-.023,1.7
UK160011,MYBUK1600118,BPMB GG MTN 2555D 20.1.2023 - ISSUE NO 5,02-DEC-2019,3.364,3.312,3.26,103.404,103.56,103.717,2.864,10.028,-.003,-.001,.001,.001,-.006,-.012,0
US160012,MYBUS1600129,BPMB GG MTN 5479D 22.1.2031 - ISSUE NO 6,02-DEC-2019,3.894,3.842,3.79,110.629,111.126,111.626,8.484,88.762,-.003,-.001,.001,.023,.003,-.016,0
DN100001,MYBDN1000012,KHAZANAH 0% 24.03.2020,02-DEC-2019,3.111,3.093,3.075,99.042,99.047,99.053,.308,.19,-.01,-.01,-.01,.028,.028,.028,2
DK140001,MYBDK1400010,KHAZANAH 0% 24.02.2021,02-DEC-2019,3.238,3.215,3.192,96.138,96.165,96.192,1.207,2.05,-.009,-.009,-.009,.035,.036,.036,1.7
DL130003,MYBDL1300036,KHAZANAH 0% 08.03.2021,02-DEC-2019,3.237,3.219,3.201,96.013,96.034,96.056,1.247,2.169,-.008,-.008,-.008,.035,.034,.035,2
DS070572,MYBDS0705727,KHAZANAH 0% 15.06.2022,02-DEC-2019,3.303,3.285,3.267,92.033,92.074,92.116,2.493,7.443,0,0,0,.025,.024,.025,2.3
DN120017,MYBDN1200174,KHAZANAH 0% 02.09.2022,02-DEC-2019,3.321,3.298,3.275,91.338,91.395,91.452,2.706,8.654,.001,.001,.001,.022,.022,.022,1.7
DS081080,MYBDS0810808,KHAZANAH 0% 14.08.2023,02-DEC-2019,3.366,3.348,3.33,88.386,88.444,88.502,3.638,15.022,-.001,-.001,-.001,.028,.028,.028,2
DS090052,MYBDS0900526,KHAZANAH 0% 20.03.2024,02-DEC-2019,3.401,3.378,3.355,86.501,86.585,86.669,4.229,19.96,-.001,-.001,-.001,.028,.027,.027,1.3
DS090198,MYBDS0901987,KHAZANAH 0% 27.08.2024,02-DEC-2019,3.42,3.402,3.384,85.168,85.24,85.311,4.655,23.958,-.001,-.001,-.001,.028,.028,.027,2
DS120018,MYBDS1200181,KHAZANAH 0% 12.10.2027,02-DEC-2019,3.649,3.626,3.603,75.259,75.393,75.527,7.72,63.395,-.001,-.001,-.001,.028,.028,.028,1.3
DX120016,MYBDX1200165,KHAZANAH 0% 03.09.2032,02-DEC-2019,3.931,3.903,3.875,60.867,61.081,61.295,12.509,162.618,0,0,0,.019,.02,.019,0
VQ062353,MYBVQ0623538,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.2% 27.12.2019,02-DEC-2019,3.324,3.277,3.23,100.324,100.328,100.331,.068,.009,0,0,0,-.039,-.039,-.04,1.7
VR062354,MYBVR0623544,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.3% 26.06.2020,02-DEC-2019,3.4,3.348,3.296,102.718,102.748,102.777,.537,.562,0,0,0,-.039,-.039,-.04,0
VR062355,MYBVR0623551,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,02-DEC-2019,3.482,3.43,3.378,105.071,105.127,105.183,.986,1.499,0,0,0,-.039,-.039,-.039,0
VS062356,MYBVS0623567,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.5% 25.06.2021,02-DEC-2019,3.54,3.488,3.436,107.473,107.555,107.638,1.425,2.846,0,0,0,-.038,-.038,-.038,0
VS062357,MYBVS0623575,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.6% 27.12.2021,02-DEC-2019,3.597,3.545,3.493,109.882,109.992,110.101,1.85,4.569,0,0,0,-.038,-.037,-.038,0
VR062348,MYBVR0623486,SWAKPOWER SUKUK MUSYARAKAH 7.80% 26.06.2020,02-DEC-2019,3.358,3.306,3.254,102.464,102.494,102.524,.538,.563,0,0,0,-.035,-.036,-.036,0
VS062350,MYBVS0623500,SWAKPOWER SUKUK MUSYARAKAH 8.0% 25.06.2021,02-DEC-2019,3.493,3.441,3.389,106.794,106.876,106.958,1.431,2.861,0,0,0,-.034,-.034,-.035,0
VS062351,MYBVS0623518,SWAKPOWER SUKUK MUSYARAKAH 8.10% 24.12.2021,02-DEC-2019,3.545,3.493,3.441,108.969,109.078,109.186,1.851,4.565,0,0,0,-.034,-.034,-.035,0
PS070014,MYBPS0700144,CAGAMASMBS 4.170% 27.05.2022 - Tranche 2007-1-i/6,02-DEC-2019,3.676,3.637,3.598,101.168,101.261,101.354,2.353,6.282,-.003,-.001,.001,.003,-.002,-.007,2
