STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
MX070003,MYBMX0700034,MGS 3/2007 3.502% 31.05.2027,03-AUG-2020,2.245,2.232,2.219,107.914,108,108.085,6.057,42.314,-.039,-.039,-.039,.25,.25,.25,5
MO170004,MYBMO1700040,MGS 4/2017 3.899% 16.11.2027,03-AUG-2020,2.239,2.226,2.213,111.1,111.193,111.285,6.349,46.86,-.039,-.039,-.039,.265,.266,.265,4.7
MS130005,MYBMS1300057,MGS 5/2013 3.733% 15.06.2028,03-AUG-2020,2.41,2.397,2.384,109.427,109.525,109.622,6.829,54.009,.002,.002,.002,-.026,-.025,-.026,4.7
MX080003,MYBMX0800032,MGS 3/2008 5.248% 15.09.2028,03-AUG-2020,2.474,2.456,2.438,120.282,120.429,120.576,6.666,53.371,-.031,-.031,-.031,.228,.229,.229,3.3
MO190002,MYBMO1900020,MGS 2/2019 3.885% 15.08.2029,03-AUG-2020,2.547,2.534,2.521,110.739,110.85,110.961,7.546,67.277,-.024,-.024,-.024,.199,.2,.2,5
MX100003,MYBMX1000038,MGS 3/2010 4.498% 15.04.2030,03-AUG-2020,2.611,2.598,2.585,116.075,116.195,116.317,7.92,74.736,-.024,-.024,-.024,.206,.205,.206,4.7
MX110004,MYBMX1100044,MGS 4/2011 4.232% 30.06.2031,03-AUG-2020,2.722,2.709,2.696,114.168,114.3,114.432,8.856,92.954,-.002,-.002,-.002,.013,.013,.013,4
MX120004,MYBMX1200042,MGS 4/2012 4.127% 15.04.2032,03-AUG-2020,2.91,2.892,2.874,111.99,112.18,112.37,9.311,103.972,-.014,-.014,-.014,.139,.14,.139,3.3
MX130004,MYBMX1300040,MGS 4/2013 3.844% 15.04.2033,03-AUG-2020,3,2.987,2.974,108.856,109,109.144,10.036,120.914,-.001,-.001,-.001,0,.001,.001,4.3
MT180003,MYBMT1800039,MGS 3/2018 4.642% 07.11.2033,03-AUG-2020,3.015,3.002,2.989,117.678,117.834,117.99,10.095,124.736,-.007,-.007,-.007,.081,.081,.081,4.3
MS190004,MYBMS1900047,MGS 4/2019 3.828% 05.07.2034,03-AUG-2020,2.97,2.957,2.944,109.724,109.88,110.036,10.809,140.695,-.003,-.003,-.003,.029,.03,.029,5
MY150004,MYBMY1500043,MGS 4/2015 4.254% 31.05.2035,03-AUG-2020,3.19,3.172,3.154,112.483,112.711,112.938,11.143,152.397,-.004,-.004,-.004,.038,.039,.038,3.3
MX170003,MYBMX1700033,MGS 3/2017 4.762% 07.04.2037,03-AUG-2020,3.275,3.257,3.239,118.985,119.241,119.499,11.82,177.088,-.005,-.005,-.005,.054,.053,.054,3.7
MX180004,MYBMX1800049,MGS 4/2018 4.893% 08.06.2038,03-AUG-2020,3.303,3.29,3.277,121.302,121.5,121.697,12.415,196.432,-.074,-.074,-.074,1.096,1.099,1.1,4
MY190005,MYBMY1900052,MGS 5/2019 3.757% 22.05.2040,03-AUG-2020,3.205,3.192,3.179,108.037,108.236,108.436,13.862,243.597,-.003,-.003,-.003,.037,.036,.037,4.7
MZ130007,MYBMZ1300078,MGS 7/2013 4.935% 30.09.2043,03-AUG-2020,3.648,3.63,3.612,120.008,120.325,120.642,14.44,281.363,-.004,-.004,-.004,.064,.065,.064,3.3
MZ160002,MYBMZ1600022,MGS 2/2016 4.736% 15.03.2046,03-AUG-2020,3.681,3.663,3.645,117.402,117.733,118.066,15.444,327.383,-.004,-.004,-.004,.071,.071,.071,3.7
MZ180005,MYBMZ1800051,MGS 5/2018 4.921% 06.07.2048,03-AUG-2020,3.745,3.732,3.719,120.26,120.515,120.771,16.248,366.134,-.004,-.004,-.004,.077,.077,.078,4.7
MZ200001,MYBMZ2000016,MGS 1/2020 4.065% 15.06.2050,03-AUG-2020,3.582,3.564,3.546,108.814,109.162,109.514,17.004,404.324,-.003,-.003,-.003,.058,.056,.059,3.7
PZ00197S,MYBPZ00197S6,BPIMB RM500 Million 7.500% 30.10.2025,03-AUG-2020,2.51,2.451,2.392,112.968,113.138,113.308,2.502,10.242,-.001,-.001,-.001,-.048,-.048,-.049,0
DZ012851,MYBDZ0128511,TENAGA IBONDS 0.00000% 13.12.2021,03-AUG-2020,2.325,2.26,2.195,106.353,106.444,106.534,1.297,2.36,-.001,-.001,-.001,-.049,-.05,-.051,0
DZ021250,MYBDZ0212505,GDC PUTRA 0.00000% 02.12.2022,03-AUG-2020,2.606,2.541,2.476,110.43,110.586,110.742,2.145,5.867,-.001,-.001,-.001,-.045,-.046,-.047,0
GN100060,MYBGN1000601,PROFIT-BASED GII 6/2010 30.11.2020,03-AUG-2020,1.776,1.756,1.736,100.71,100.717,100.724,.322,.207,.012,.012,.012,-.028,-.028,-.028,3
GN110025,MYBGN1100252,PROFIT-BASED GII 3/2011 30.04.2021,03-AUG-2020,1.787,1.772,1.757,101.749,101.76,101.771,.724,.888,-.026,-.026,-.026,-.006,-.006,-.006,4.3
GN11025A,MYBGN11025A9,PROFIT-BASED GII 3/2011 30.04.2021,03-AUG-2020,1.797,1.772,1.747,101.741,101.76,101.779,.724,.888,-.026,-.026,-.026,-.006,-.006,-.006,2.3
GO120037,MYBGO1200373,PROFIT-BASED GII 4/2012 15.11.2022,03-AUG-2020,1.946,1.921,1.896,103.893,103.95,104.007,2.175,5.928,-.018,-.018,-.018,.022,.022,.021,2
GO12037A,MYBGO12037A2,PROFIT-BASED GII 4/2012 15.11.2022,03-AUG-2020,1.951,1.921,1.891,103.882,103.95,104.018,2.175,5.928,-.018,-.018,-.018,.022,.022,.021,1.3
GO130033,MYBGO1300330,PROFIT-BASED GII 2/2013 31.10.2023,03-AUG-2020,2.025,2.01,1.995,104.581,104.629,104.678,3.041,11.089,-.008,-.008,-.008,.009,.009,.01,4
GS12059A,MYBGS12059A2,PROFIT-BASED GII 5/2012 15.06.2027,03-AUG-2020,2.342,2.312,2.282,109.821,110.021,110.222,6.036,42.237,-.023,-.023,-.023,.139,.139,.14,1.7
GS120059,MYBGS1200598,PROFIT-BASED GII 5/2012 15.06.2027,03-AUG-2020,2.332,2.312,2.292,109.888,110.021,110.155,6.036,42.237,-.023,-.023,-.023,.139,.139,.139,3
GT130001,MYBGT1300016,PROFIT-BASED GII 1/2013 08.08.2028,03-AUG-2020,2.523,2.503,2.483,109.722,109.874,110.027,6.821,54.736,-.025,-.025,-.025,.174,.174,.174,3.7
VS060699,MYBVS0606992,JEV IMTN 0% 12.11.2020,03-AUG-2020,2.669,2.588,2.507,101.724,101.747,101.77,.273,.149,-.003,-.004,-.005,-.067,-.068,-.068,2.3
VQ070898,MYBVQ0708982,JEV IMTN 0% 12.11.2020,03-AUG-2020,2.679,2.588,2.497,101.816,101.841,101.867,.273,.149,-.003,-.004,-.005,-.071,-.072,-.073,0
VR061774,MYBVR0617744,JEV IMTN 0% 12.11.2020,03-AUG-2020,2.679,2.588,2.497,101.762,101.787,101.813,.273,.149,-.003,-.004,-.005,-.069,-.07,-.071,0
VQ080767,MYBVQ0807677,JEV IMTN 0% 12.11.2020,03-AUG-2020,2.679,2.588,2.497,101.829,101.855,101.881,.273,.149,-.003,-.004,-.005,-.072,-.073,-.073,0
VR070345,MYBVR0703452,JEV IMTN 0% 12.11.2020,03-AUG-2020,2.679,2.588,2.497,101.802,101.828,101.854,.273,.149,-.003,-.004,-.005,-.071,-.071,-.072,0
VS061776,MYBVS0617767,JEV IMTN 0% 12.05.2021,03-AUG-2020,2.734,2.643,2.552,104.952,105.024,105.097,.743,.929,-.002,-.003,-.004,-.067,-.068,-.068,0
VQ080768,MYBVQ0807685,JEV IMTN 0% 12.05.2021,03-AUG-2020,2.734,2.643,2.552,105.142,105.215,105.287,.743,.928,-.002,-.003,-.004,-.07,-.07,-.071,0
VR070899,MYBVR0708998,JEV IMTN 0% 12.05.2021,03-AUG-2020,2.729,2.643,2.557,105.07,105.139,105.207,.743,.929,-.002,-.003,-.004,-.069,-.069,-.069,1.7
VR070346,MYBVR0703460,JEV IMTN 0% 12.05.2021,03-AUG-2020,2.734,2.643,2.552,105.028,105.101,105.173,.743,.929,-.002,-.003,-.004,-.069,-.068,-.069,0
VR080769,MYBVR0807691,JEV IMTN 0% 12.11.2021,03-AUG-2020,2.879,2.788,2.697,108.281,108.401,108.521,1.194,2.062,-.001,-.002,-.003,-.068,-.068,-.068,0
VR070900,MYBVR0709004,JEV IMTN 0% 12.11.2021,03-AUG-2020,2.879,2.788,2.697,108.157,108.277,108.397,1.194,2.063,-.001,-.002,-.003,-.067,-.067,-.066,0
VS061777,MYBVS0617775,JEV IMTN 0% 12.11.2021,03-AUG-2020,2.869,2.788,2.707,107.984,108.09,108.197,1.195,2.065,-.001,-.002,-.003,-.065,-.066,-.065,2.3
VS070347,MYBVS0703476,JEV IMTN 0% 12.11.2021,03-AUG-2020,2.879,2.788,2.697,108.095,108.215,108.335,1.195,2.064,-.001,-.002,-.003,-.066,-.066,-.066,0
VR080770,MYBVR0807709,JEV IMTN 0% 12.05.2022,03-AUG-2020,2.964,2.873,2.782,111.38,111.548,111.717,1.627,3.574,0,-.001,-.002,-.068,-.068,-.066,0
VS070901,MYBVS0709010,JEV IMTN 0% 12.05.2022,03-AUG-2020,2.964,2.873,2.782,111.209,111.377,111.545,1.628,3.577,0,-.001,-.002,-.067,-.066,-.065,0
VS070348,MYBVS0703484,JEV IMTN 0% 12.05.2022,03-AUG-2020,2.964,2.873,2.782,111.123,111.291,111.459,1.628,3.579,0,-.001,-.002,-.066,-.066,-.065,0
VT070349,MYBVT0703490,JEV IMTN 0% 11.11.2022,03-AUG-2020,3.044,2.953,2.862,114.059,114.275,114.491,2.042,5.43,0,-.001,-.002,-.065,-.064,-.063,0
VS080771,MYBVS0807715,JEV IMTN 0% 11.11.2022,03-AUG-2020,3.044,2.953,2.862,114.385,114.602,114.819,2.04,5.421,0,-.001,-.002,-.067,-.065,-.064,0
VS070902,MYBVS0709028,JEV IMTN 0% 11.11.2022,03-AUG-2020,3.044,2.953,2.862,114.168,114.384,114.601,2.041,5.427,0,-.001,-.002,-.065,-.064,-.063,0
VS080772,MYBVS0807723,JEV IMTN 0% 12.05.2023,03-AUG-2020,3.113,3.032,2.951,117.37,117.607,117.844,2.442,7.611,0,-.001,-.002,-.065,-.063,-.061,2
VT070903,MYBVT0709034,JEV IMTN 0% 12.05.2023,03-AUG-2020,3.123,3.032,2.941,117.077,117.343,117.609,2.445,7.621,0,-.001,-.002,-.064,-.062,-.06,0
VT080773,MYBVT0807739,JEV IMTN 0% 10.11.2023,03-AUG-2020,3.194,3.108,3.022,120.189,120.486,120.784,2.822,10.049,0,-.001,-.002,-.063,-.061,-.059,1.7
VT070904,MYBVT0709042,JEV IMTN 0% 10.11.2023,03-AUG-2020,3.199,3.108,3.017,119.863,120.178,120.493,2.825,10.063,0,-.001,-.002,-.063,-.06,-.058,0
VT080774,MYBVT0807747,JEV IMTN 0% 10.05.2024,03-AUG-2020,3.25,3.159,3.068,123.05,123.414,123.78,3.194,12.789,0,-.001,-.002,-.062,-.06,-.057,0
VU080775,MYBVU0807752,JEV IMTN 0% 12.11.2024,03-AUG-2020,3.311,3.22,3.129,125.854,126.269,126.686,3.558,15.818,0,-.001,-.002,-.061,-.058,-.055,0
VT050520,MYBVT0505200,S POWER IMTN 5663D 19.11.2020 ClassA(T1),03-AUG-2020,3.465,3.355,3.245,105.395,105.43,105.465,.289,.225,-.005,-.005,-.005,-.198,-.2,-.201,2.7
VS060854,MYBVS0608543,S POWER IMTN 0% 19.05.2021,03-AUG-2020,3.647,3.527,3.407,112.979,113.083,113.187,.737,.925,-.005,-.005,-.005,-.172,-.173,-.175,0
VU050519,MYBVU0505190,S POWER IMTN 6028D 19.11.2021 ClassA(T1),03-AUG-2020,3.833,3.723,3.613,122.913,123.074,123.235,1.144,1.958,-.003,-.003,-.003,-.185,-.185,-.187,2.7
PT050003,MYBPT0500039,CAGAMAS MBS 5.27%  MORT-BACKED SUKUKMUSYK 2005-A 6,03-AUG-2020,2.331,2.266,2.201,100.026,100.026,100.027,.009,0,-.025,-.025,-.025,-.031,-.033,-.033,0
PT050030,MYBPT0500302,CMBS 2005-2 5.650% 11.12.2020,03-AUG-2020,2.448,2.388,2.328,101.127,101.148,101.169,.349,.21,-.002,-.002,-.002,-.034,-.035,-.036,1.7
PY050031,MYBPY0500310,CMBS 2005-2 5.920% 12.12.2025,03-AUG-2020,2.91,2.85,2.79,114.881,115.202,115.525,4.624,24.55,0,0,0,-.028,-.029,-.029,1.3
DS052767,MYBDS0527675,SPRINT 0% 29.12.2020,03-AUG-2020,3.378,3.258,3.138,101.16,101.208,101.257,.398,.354,-.002,-.002,-.002,-.031,-.032,-.033,0
VI150273,MYBVI1502738,RANTAU IMTN 0% 03.12.2020 - Tranche No 9,03-AUG-2020,2.266,2.211,2.156,100.668,100.686,100.704,.331,.219,-.01,-.01,-.01,-.018,-.019,-.02,2.7
VK150210,MYBVK1502106,RANTAU IMTN 0% 19.10.2022 - Tranche No 8,03-AUG-2020,2.458,2.398,2.338,104.513,104.646,104.778,2.079,5.496,-.01,-.01,-.01,0,0,-.001,1.7
VS140056,MYBVS1400569,RANTAU IMTN 0% 26.03.2029 - MTN 6,03-AUG-2020,2.937,2.882,2.827,117.166,117.625,118.087,7.007,59.151,-.04,-.04,-.04,.314,.315,.316,2.3
VX110056,MYBVX1100565,RANTAU IMTN 0% 12.05.2031 - MTN 5,03-AUG-2020,3.117,3.062,3.007,117.571,118.123,118.679,8.447,86.516,-.06,-.06,-.06,.585,.587,.591,2.3
VS170003,MYBVS1700034,RANTAU IMTN 0% 16.01.2032 - Tranche No 10,03-AUG-2020,3.168,3.108,3.048,117.478,118.111,118.748,8.939,96.588,-.06,-.06,-.06,.615,.619,.622,1.7
VI170040,MYBVI1700407,BPMB IMTN 4.28% 02.03.2022 - Issue No 10,03-AUG-2020,2.535,2.48,2.425,102.687,102.773,102.859,1.502,3.064,0,0,0,-.018,-.019,-.02,2.3
VN160330,MYBVN1603304,BPMB IMTN 4.50% 04.11.2026 - Issue No 7,03-AUG-2020,2.868,2.818,2.768,109.277,109.577,109.878,5.428,34.668,0,0,0,-.015,-.015,-.016,3.7
VN170041,MYBVN1700415,BPMB IMTN 4.62% 02.03.2027 - Issue No 11,03-AUG-2020,2.898,2.848,2.798,110.249,110.564,110.881,5.62,37.513,0,0,0,-.015,-.016,-.016,3.3
VS160331,MYBVS1603311,BPMB IMTN 4.75% 04.11.2031 - Issue No 8,03-AUG-2020,3.351,3.286,3.221,113.02,113.674,114.332,8.785,93.641,0,0,0,-.011,-.011,-.012,0
VS170042,MYBVS1700422,BPMB IMTN 4.98% 02.03.2032 - Issue No 12,03-AUG-2020,3.363,3.308,3.253,115.403,115.976,116.552,8.851,96.43,0,0,0,-.011,-.012,-.013,2.7
VW160332,MYBVW1603321,BPMB IMTN 4.95% 02.11.2035 - Issue No 9,03-AUG-2020,3.596,3.541,3.486,115.78,116.485,117.196,10.933,150.684,-.001,-.001,-.001,.004,.004,.004,2
VK140222,MYBVK1402224,BPMB GG IMTN 4.19% 10.09.2021 - ISSUE NO 3,03-AUG-2020,2.11,2.061,2.012,102.255,102.309,102.363,1.062,1.678,-.001,-.001,-.001,-.02,-.021,-.022,2
VN140223,MYBVN1402236,BPMB GG IMTN 4.38% 12.09.2024 -  ISSUE NO 4,03-AUG-2020,2.414,2.355,2.296,107.644,107.884,108.125,3.716,16.498,.004,-.001,-.006,-.035,-.016,.005,0
VS140224,MYBVS1402243,BPMB GG IMTN 4.75% 12.09.2029 - ISSUE NO 5,03-AUG-2020,2.916,2.867,2.818,114.575,114.998,115.423,7.401,65.741,-.012,-.012,-.012,.088,.088,.088,2.3
VX140225,MYBVX1402250,BPMB GG IMTN 4.85% 12.09.2034 - ISSUE NO 6,03-AUG-2020,3.306,3.247,3.188,117.294,118.026,118.763,10.381,134.561,-.057,-.057,-.057,.692,.697,.702,0
US060068,MYBUS0600682,BPMB MTN 5477D 23.4.2021-MTN 2,03-AUG-2020,2.411,2.356,2.301,102.757,102.797,102.837,.697,.838,0,0,0,-.041,-.042,-.043,2.3
UK160011,MYBUK1600118,BPMB GG MTN 2555D 20.1.2023 - ISSUE NO 5,03-AUG-2020,2.252,2.193,2.134,105.401,105.546,105.692,2.331,6.732,-.002,-.002,-.002,-.018,-.019,-.019,0
US160012,MYBUS1600129,BPMB GG MTN 5479D 22.1.2031 - ISSUE NO 6,03-AUG-2020,3.014,2.965,2.916,118.427,118.912,119.399,8.326,83.189,-.024,-.024,-.024,.22,.221,.222,2
DK140001,MYBDK1400010,KHAZANAH 0% 24.02.2021,03-AUG-2020,2.031,1.964,1.897,98.877,98.914,98.95,.553,.58,.004,.004,.004,.02,.019,.018,2
DL130003,MYBDL1300036,KHAZANAH 0% 08.03.2021,03-AUG-2020,2.036,1.969,1.902,98.803,98.842,98.881,.589,.638,.004,.004,.004,.02,.019,.018,2.3
DS070572,MYBDS0705727,KHAZANAH 0% 15.06.2022,03-AUG-2020,2.184,2.117,2.05,96.028,96.147,96.266,1.846,4.322,-.001,-.001,-.001,.024,.024,.023,2.7
DN120017,MYBDN1200174,KHAZANAH 0% 02.09.2022,03-AUG-2020,2.2,2.138,2.076,95.555,95.677,95.799,2.056,5.245,-.001,-.001,-.001,.025,.024,.024,3.7
DS081080,MYBDS0810808,KHAZANAH 0% 14.08.2023,03-AUG-2020,2.298,2.236,2.174,93.308,93.481,93.655,2.998,10.47,-.001,-.001,-.001,.026,.025,.025,3
DS090052,MYBDS0900526,KHAZANAH 0% 20.03.2024,03-AUG-2020,2.362,2.295,2.228,91.835,92.056,92.277,3.586,14.634,-.001,-.001,-.001,.027,.026,.025,2.7
DS090198,MYBDS0901987,KHAZANAH 0% 27.08.2024,03-AUG-2020,2.399,2.337,2.275,90.757,90.983,91.21,4.02,18.148,-.001,-.001,-.001,.028,.027,.026,3
DS120018,MYBDS1200181,KHAZANAH 0% 12.10.2027,03-AUG-2020,2.702,2.635,2.568,82.449,82.842,83.237,7.097,53.868,-.002,-.002,-.002,.035,.035,.035,2.7
DX120016,MYBDX1200165,KHAZANAH 0% 03.09.2032,03-AUG-2020,3.148,3.071,2.994,68.568,69.199,69.836,11.898,147.425,-.05,-.05,-.05,.43,.434,.437,0
VR062355,MYBVR0623551,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,03-AUG-2020,2.503,2.431,2.359,102.273,102.302,102.33,.387,.3,.001,-.002,-.005,-.064,-.063,-.064,0
VS062356,MYBVS0623567,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.5% 25.06.2021,03-AUG-2020,2.59,2.518,2.446,105.182,105.248,105.314,.863,1.18,.001,-.002,-.005,-.064,-.062,-.06,0
VS062357,MYBVS0623575,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.6% 27.12.2021,03-AUG-2020,2.702,2.63,2.558,108.039,108.143,108.247,1.323,2.448,.002,-.001,-.004,-.065,-.061,-.057,0
VS062350,MYBVS0623500,SWAKPOWER SUKUK MUSYARAKAH 8.0% 25.06.2021,03-AUG-2020,2.542,2.47,2.398,104.787,104.853,104.919,.864,1.182,.001,-.002,-.005,-.059,-.057,-.055,0
VS062351,MYBVS0623518,SWAKPOWER SUKUK MUSYARAKAH 8.10% 24.12.2021,03-AUG-2020,2.65,2.578,2.506,107.389,107.492,107.595,1.318,2.431,.002,-.001,-.004,-.06,-.056,-.053,0
PS070014,MYBPS0700144,CAGAMASMBS 4.170% 27.05.2022 - Tranche 2007-1-i/6,03-AUG-2020,2.651,2.586,2.521,102.681,102.797,102.914,1.733,3.515,-.001,-.001,-.001,-.013,-.015,-.015,0
PX070015,MYBPX0700151,CAGAMASMBS 4.340% 28.05.2027 - Tranche 2007-1-i/7,03-AUG-2020,3.055,3,2.945,107.879,108.232,108.586,5.892,39.452,0,0,0,-.012,-.012,-.012,2.3
DT070576,MYBDT0705766,LEKAS 0% 12.06.2023,03-AUG-2020,20.474,20.054,19.634,57.288,57.916,58.552,2.597,7.927,-.011,-.011,-.011,.138,.138,.137,0
DU070575,MYBDU0705756,LEKAS 0% 12.06.2024,03-AUG-2020,20.882,20.462,20.042,46.474,47.162,47.861,3.5,13.836,-.003,-.003,-.003,.105,.105,.105,0
DV070574,MYBDV0705747,LEKAS 0% 12.06.2025,03-AUG-2020,21.375,20.955,20.535,37.286,37.98,38.689,4.397,21.326,-.006,-.006,-.006,.093,.092,.093,0
VP081154,MYBVP0811549,CAGAMAS IMTN 6% 07.08.2020,03-AUG-2020,1.981,1.95,1.919,100.049,100.049,100.05,.012,0,-.007,-.007,-.007,-.043,-.044,-.044,0
VE190164,MYBVE1901640,CAGAMAS IMTN 3.400% 10.08.2020,03-AUG-2020,1.971,1.95,1.929,100.029,100.029,100.03,.021,.001,-.007,-.007,-.007,-.015,-.015,-.015,2.3
VN100276,MYBVN1002762,CAGAMAS IMTN 4.360% 03.09.2020,03-AUG-2020,2.011,1.98,1.949,100.187,100.189,100.192,.081,.013,-.004,-.004,-.004,-.025,-.025,-.025,0
VP081320,MYBVP0813206,CAGAMAS IMTN 5.900% 09.10.2020,03-AUG-2020,2.037,2.011,1.985,100.694,100.699,100.704,.182,.066,-.004,-.004,-.004,-.041,-.041,-.042,1.7
VE190225,MYBVE1902259,CAGAMAS IMTN 3.300% 19.10.2020,03-AUG-2020,2.042,2.011,1.98,100.258,100.265,100.272,.209,.087,-.004,-.004,-.004,-.013,-.013,-.013,0
VK130260,MYBVK1302606,CAGAMAS IMTN 4.150% 28.10.2020,03-AUG-2020,2.032,2.011,1.99,100.489,100.494,100.499,.233,.109,-.004,-.004,-.004,-.022,-.022,-.022,2
VG170371,MYBVG1703710,CAGAMAS IMTN 4.020% 03.11.2020,03-AUG-2020,2.06,2.029,1.998,100.478,100.486,100.494,.247,.122,-.002,-.002,-.002,-.021,-.021,-.021,0
