STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
ML170002,MYBML1700020,MGS 2/2017 4.059% 30.09.2024,02-NOV-2020,1.902,1.891,1.88,108.088,108.131,108.174,3.62,15.463,-.036,-.036,-.036,.123,.123,.122,4
MK180001,MYBMK1800012,MGS 1/2018 3.882% 14.03.2025,02-NOV-2020,2.021,2.005,1.989,107.737,107.807,107.876,4.012,18.857,-.044,-.044,-.044,.18,.18,.18,3.3
MY050003,MYBMY0500036,MGS 3/2005 4.837% 15.07.2025,02-NOV-2020,2.063,2.037,2.011,112.364,112.488,112.612,4.195,20.915,-.049,-.049,-.049,.214,.214,.213,1.7
MO150001,MYBMO1500010,MGS 1/2015 3.955% 15.09.2025,02-NOV-2020,2.016,2.005,1.994,108.947,109,109.054,4.428,22.883,-.05,-.05,-.05,.23,.23,.23,5
MS110003,MYBMS1100036,MGS 3/2011 4.392% 15.04.2026,02-NOV-2020,2.148,2.132,2.116,111.485,111.572,111.659,4.88,27.759,-.042,-.042,-.042,.213,.213,.212,3
ML190001,MYBML1900018,MGS 1/2019 3.906% 15.07.2026,02-NOV-2020,2.151,2.14,2.129,109.364,109.426,109.488,5.086,30.204,-.036,-.036,-.036,.185,.185,.185,4.3
MX060002,MYBMX0600028,MGS 2/2006 4.709% 15.09.2026,02-NOV-2020,2.318,2.297,2.276,113.043,113.166,113.29,5.156,31.187,-.031,-.031,-.031,.162,.162,.163,2.3
MO160003,MYBMO1600034,MGS 3/2016 3.900% 30.11.2026,02-NOV-2020,2.236,2.225,2.214,109.403,109.468,109.534,5.36,33.664,-.026,-.026,-.026,.14,.139,.14,4.3
MS120002,MYBMS1200026,MGS 2/2012 3.892% 15.03.2027,02-NOV-2020,2.43,2.409,2.388,108.573,108.702,108.832,5.64,36.886,-.02,-.02,-.02,.113,.112,.113,2.3
MX070003,MYBMX0700034,MGS 3/2007 3.502% 31.05.2027,02-NOV-2020,2.326,2.315,2.304,107.131,107.2,107.27,5.803,39.193,-.017,-.017,-.017,.1,.1,.1,5
MO170004,MYBMO1700040,MGS 4/2017 3.899% 16.11.2027,02-NOV-2020,2.426,2.415,2.404,109.475,109.55,109.625,6.092,43.554,-.031,-.031,-.031,.2,.2,.201,4.7
MS130005,MYBMS1300057,MGS 5/2013 3.733% 15.06.2028,02-NOV-2020,2.511,2.5,2.489,108.422,108.502,108.582,6.576,50.502,-.015,-.015,-.015,.101,.102,.102,4.3
MX080003,MYBMX0800032,MGS 3/2008 5.248% 15.09.2028,02-NOV-2020,2.525,2.509,2.493,119.316,119.442,119.568,6.559,51.066,-.017,-.017,-.017,.113,.113,.113,3.7
MO190002,MYBMO1900020,MGS 2/2019 3.885% 15.08.2029,02-NOV-2020,2.645,2.634,2.623,109.659,109.75,109.84,7.442,64.75,-.013,-.013,-.013,.099,.1,.099,5
MX100003,MYBMX1000038,MGS 3/2010 4.498% 15.04.2030,02-NOV-2020,2.734,2.723,2.712,114.602,114.7,114.799,7.811,71.961,.038,.038,.038,-.353,-.354,-.354,4
MO200002,MYBMO2000028,MGS 2/2020 2.632% 15.04.2031,02-NOV-2020,2.628,2.612,2.596,100.035,100.18,100.326,9.053,93.503,-.014,-.014,-.014,.13,.13,.13,3
MX110004,MYBMX1100044,MGS 4/2011 4.232% 30.06.2031,02-NOV-2020,2.813,2.802,2.791,112.992,113.1,113.209,8.597,88.342,-.011,-.011,-.011,.101,.101,.101,4
MX120004,MYBMX1200042,MGS 4/2012 4.127% 15.04.2032,02-NOV-2020,2.893,2.877,2.861,111.957,112.123,112.289,9.236,101.213,-.014,-.014,-.014,.138,.138,.138,3.7
MX130004,MYBMX1300040,MGS 4/2013 3.844% 15.04.2033,02-NOV-2020,3.112,3.101,3.09,107.502,107.62,107.738,9.943,117.601,-.012,-.012,-.012,.118,.119,.119,4
MT180003,MYBMT1800039,MGS 3/2018 4.642% 07.11.2033,02-NOV-2020,3.144,3.128,3.112,115.903,116.089,116.275,9.823,119.255,-.01,-.01,-.01,.108,.108,.108,3.7
MS190004,MYBMS1900047,MGS 4/2019 3.828% 05.07.2034,02-NOV-2020,3.108,3.097,3.086,107.972,108.1,108.228,10.514,134.369,-.009,-.009,-.009,.099,.1,.1,5
MY150004,MYBMY1500043,MGS 4/2015 4.254% 31.05.2035,02-NOV-2020,3.425,3.404,3.383,109.447,109.7,109.954,10.833,145.624,-.011,-.011,-.011,.132,.132,.133,2.3
MX170003,MYBMX1700033,MGS 3/2017 4.762% 07.04.2037,02-NOV-2020,3.445,3.429,3.413,116.414,116.633,116.853,11.748,173.363,-.018,-.018,-.018,.238,.238,.238,3
MX180004,MYBMX1800049,MGS 4/2018 4.893% 08.06.2038,02-NOV-2020,3.625,3.609,3.593,116.383,116.611,116.84,12.035,187.306,-.022,-.022,-.022,.297,.298,.299,3.7
MY190005,MYBMY1900052,MGS 5/2019 3.757% 22.05.2040,02-NOV-2020,3.457,3.446,3.435,104.24,104.4,104.559,13.421,231.693,-.027,-.027,-.027,.399,.4,.399,4.7
MZ130007,MYBMZ1300078,MGS 7/2013 4.935% 30.09.2043,02-NOV-2020,3.958,3.942,3.926,114.634,114.897,115.161,14.271,273.828,-.027,-.027,-.027,.452,.453,.455,3.3
MZ160002,MYBMZ1600022,MGS 2/2016 4.736% 15.03.2046,02-NOV-2020,3.967,3.951,3.935,112.224,112.5,112.776,15.26,318.746,-.021,-.021,-.021,.36,.361,.362,3
MZ180005,MYBMZ1800051,MGS 5/2018 4.921% 06.07.2048,02-NOV-2020,4.005,3.989,3.973,115.226,115.521,115.816,15.742,349.768,.004,.004,.004,-.08,-.08,-.08,3.3
MZ200001,MYBMZ2000016,MGS 1/2020 4.065% 15.06.2050,02-NOV-2020,3.908,3.897,3.886,102.746,102.942,103.138,16.168,374.849,-.027,-.027,-.027,.489,.491,.491,4.3
PZ00197S,MYBPZ00197S6,BPIMB RM500 Million 7.500% 30.10.2025,02-NOV-2020,2.363,2.325,2.287,114.647,114.767,114.887,2.745,10.896,-.011,-.011,-.011,-.005,-.005,-.005,0
DZ012851,MYBDZ0128511,TENAGA IBONDS 0.00000% 13.12.2021,02-NOV-2020,2.113,2.065,2.017,105.444,105.499,105.553,1.051,1.663,-.012,-.011,-.01,-.026,-.027,-.029,0
DZ021250,MYBDZ0212505,GDC PUTRA 0.00000% 02.12.2022,02-NOV-2020,2.4,2.352,2.304,109.789,109.892,109.995,1.901,4.763,-.002,-.001,0,-.033,-.036,-.039,0
GN100060,MYBGN1000601,PROFIT-BASED GII 6/2010 30.11.2020,02-NOV-2020,1.558,1.532,1.506,100.183,100.185,100.187,.076,.012,-.001,-.001,-.001,-.02,-.02,-.02,2.7
GN110025,MYBGN1100252,PROFIT-BASED GII 3/2011 30.04.2021,02-NOV-2020,1.45,1.434,1.418,101.328,101.336,101.344,.488,.477,-.001,-.001,-.001,-.022,-.022,-.022,4
GN11025A,MYBGN11025A9,PROFIT-BASED GII 3/2011 30.04.2021,02-NOV-2020,1.465,1.434,1.403,101.32,101.336,101.351,.488,.477,-.001,-.001,-.001,-.022,-.022,-.022,1.7
GO120037,MYBGO1200373,PROFIT-BASED GII 4/2012 15.11.2022,02-NOV-2020,1.754,1.723,1.692,103.872,103.935,103.999,1.932,4.811,-.006,-.006,-.006,-.003,-.003,-.003,1.7
GO12037A,MYBGO12037A2,PROFIT-BASED GII 4/2012 15.11.2022,02-NOV-2020,1.759,1.723,1.687,103.862,103.935,104.009,1.932,4.811,-.006,-.006,-.006,-.002,-.003,-.003,0
GO130033,MYBGO1300330,PROFIT-BASED GII 2/2013 31.10.2023,02-NOV-2020,1.876,1.85,1.824,104.688,104.766,104.843,2.846,9.715,-.009,-.009,-.009,.015,.015,.015,2.7
GS12059A,MYBGS12059A2,PROFIT-BASED GII 5/2012 15.06.2027,02-NOV-2020,2.412,2.381,2.35,109.045,109.244,109.443,5.786,39.166,-.021,-.021,-.021,.128,.128,.128,1.7
GS120059,MYBGS1200598,PROFIT-BASED GII 5/2012 15.06.2027,02-NOV-2020,2.407,2.381,2.355,109.077,109.244,109.41,5.786,39.166,-.021,-.021,-.021,.128,.128,.128,2.7
GT130001,MYBGT1300016,PROFIT-BASED GII 1/2013 08.08.2028,02-NOV-2020,2.667,2.646,2.625,108.389,108.543,108.697,6.686,52.115,-.032,-.032,-.032,.222,.223,.224,3.3
VS060699,MYBVS0606992,JEV IMTN 0% 12.11.2020,02-NOV-2020,2.519,2.443,2.367,100.174,100.177,100.179,.027,.001,-.007,-.007,-.007,-.053,-.052,-.053,0
VQ080767,MYBVQ0807677,JEV IMTN 0% 12.11.2020,02-NOV-2020,2.519,2.443,2.367,100.185,100.187,100.189,.027,.001,-.007,-.007,-.007,-.055,-.056,-.057,0
VQ070898,MYBVQ0708982,JEV IMTN 0% 12.11.2020,02-NOV-2020,2.509,2.443,2.377,100.184,100.186,100.188,.027,.001,-.007,-.007,-.007,-.055,-.056,-.056,2
VR070345,MYBVR0703452,JEV IMTN 0% 12.11.2020,02-NOV-2020,2.509,2.443,2.377,100.183,100.185,100.187,.027,.001,-.007,-.007,-.007,-.054,-.055,-.055,2.3
VR061774,MYBVR0617744,JEV IMTN 0% 12.11.2020,02-NOV-2020,2.519,2.443,2.367,100.178,100.181,100.183,.027,.001,-.007,-.007,-.007,-.054,-.054,-.054,0
VQ080768,MYBVQ0807685,JEV IMTN 0% 12.05.2021,02-NOV-2020,2.606,2.53,2.454,103.585,103.626,103.667,.499,.505,-.001,-.001,-.001,-.054,-.054,-.055,0
VR070346,MYBVR0703460,JEV IMTN 0% 12.05.2021,02-NOV-2020,2.606,2.53,2.454,103.507,103.548,103.589,.499,.506,-.001,-.001,-.001,-.053,-.053,-.054,0
VS061776,MYBVS0617767,JEV IMTN 0% 12.05.2021,02-NOV-2020,2.591,2.53,2.469,103.463,103.496,103.529,.499,.506,-.001,-.001,-.001,-.052,-.052,-.053,3
VR070899,MYBVR0708998,JEV IMTN 0% 12.05.2021,02-NOV-2020,2.596,2.53,2.464,103.538,103.574,103.609,.499,.506,-.001,-.001,-.001,-.054,-.054,-.055,2.3
VS061777,MYBVS0617775,JEV IMTN 0% 12.11.2021,02-NOV-2020,2.695,2.629,2.563,106.646,106.716,106.785,.952,1.424,-.001,-.001,-.001,-.05,-.051,-.052,2.7
VR070900,MYBVR0709004,JEV IMTN 0% 12.11.2021,02-NOV-2020,2.706,2.63,2.554,106.785,106.866,106.946,.951,1.422,-.001,-.001,-.001,-.052,-.052,-.053,0
VS070347,MYBVS0703476,JEV IMTN 0% 12.11.2021,02-NOV-2020,2.706,2.63,2.554,106.735,106.815,106.896,.952,1.423,-.001,-.001,-.001,-.051,-.052,-.052,0
VR080769,MYBVR0807691,JEV IMTN 0% 12.11.2021,02-NOV-2020,2.706,2.63,2.554,106.886,106.966,107.047,.951,1.421,-.001,-.001,-.001,-.052,-.053,-.053,0
VS070901,MYBVS0709010,JEV IMTN 0% 12.05.2022,02-NOV-2020,2.797,2.721,2.645,109.951,110.072,110.193,1.385,2.727,-.001,-.001,-.001,-.05,-.051,-.051,0
VR080770,MYBVR0807709,JEV IMTN 0% 12.05.2022,02-NOV-2020,2.797,2.721,2.645,110.1,110.221,110.341,1.384,2.725,-.001,-.001,-.001,-.051,-.051,-.052,0
VS070348,MYBVS0703484,JEV IMTN 0% 12.05.2022,02-NOV-2020,2.797,2.721,2.645,109.877,109.998,110.118,1.386,2.729,-.001,-.001,-.001,-.05,-.05,-.051,0
VT070349,MYBVT0703490,JEV IMTN 0% 11.11.2022,02-NOV-2020,2.888,2.812,2.736,112.91,113.071,113.232,1.8,4.381,-.001,-.001,-.001,-.048,-.048,-.049,0
VS070902,MYBVS0709028,JEV IMTN 0% 11.11.2022,02-NOV-2020,2.888,2.812,2.736,113.008,113.168,113.33,1.799,4.379,-.001,-.001,-.001,-.048,-.049,-.049,0
VS080771,MYBVS0807715,JEV IMTN 0% 11.11.2022,02-NOV-2020,2.888,2.812,2.736,113.203,113.364,113.525,1.798,4.374,-.001,-.001,-.001,-.049,-.05,-.051,0
VT070903,MYBVT0709034,JEV IMTN 0% 12.05.2023,02-NOV-2020,2.954,2.878,2.802,116.068,116.27,116.473,2.203,6.381,-.001,-.001,-.001,-.047,-.048,-.048,0
VS080772,MYBVS0807723,JEV IMTN 0% 12.05.2023,02-NOV-2020,2.949,2.878,2.807,116.323,116.512,116.702,2.201,6.373,-.001,-.001,-.001,-.048,-.048,-.049,1.3
VT070904,MYBVT0709042,JEV IMTN 0% 10.11.2023,02-NOV-2020,3.014,2.938,2.862,119.028,119.271,119.515,2.585,8.646,-.001,-.001,-.001,-.045,-.046,-.047,0
VT080773,MYBVT0807739,JEV IMTN 0% 10.11.2023,02-NOV-2020,3.009,2.938,2.867,119.331,119.558,119.786,2.582,8.633,0,0,0,-.049,-.05,-.051,1.7
VT080774,MYBVT0807747,JEV IMTN 0% 10.05.2024,02-NOV-2020,3.059,2.983,2.907,122.343,122.629,122.915,2.955,11.201,-.001,-.001,-.001,-.045,-.045,-.046,0
VU080775,MYBVU0807752,JEV IMTN 0% 12.11.2024,02-NOV-2020,3.121,3.045,2.969,125.278,125.607,125.936,3.32,14.062,-.001,-.001,-.001,-.044,-.043,-.044,0
VT050520,MYBVT0505200,S POWER IMTN 5663D 19.11.2020 ClassA(T1),02-NOV-2020,3.356,3.241,3.126,100.854,100.86,100.866,.045,.024,-.004,-.004,-.004,-.15,-.151,-.152,1.7
VS060854,MYBVS0608543,S POWER IMTN 0% 19.05.2021,02-NOV-2020,3.582,3.462,3.342,109.02,109.09,109.16,.495,.507,-.003,-.003,-.003,-.13,-.132,-.133,0
VU050519,MYBVU0505190,S POWER IMTN 6028D 19.11.2021 ClassA(T1),02-NOV-2020,3.804,3.694,3.584,118.665,118.793,118.921,.901,1.343,-.002,-.002,-.002,-.139,-.14,-.141,2.7
PT050030,MYBPT0500302,CMBS 2005-2 5.650% 11.12.2020,02-NOV-2020,2.146,2.103,2.06,100.374,100.379,100.383,.107,.023,-.011,-.01,-.009,-.027,-.028,-.029,1.3
PY050031,MYBPY0500310,CMBS 2005-2 5.920% 12.12.2025,02-NOV-2020,2.8,2.752,2.704,114.806,115.053,115.3,4.439,22.588,-.001,0,.001,-.017,-.023,-.028,0
DS052767,MYBDS0527675,SPRINT 0% 29.12.2020,02-NOV-2020,3.265,3.145,3.025,100.462,100.481,100.5,.153,.099,-.006,-.006,-.006,-.024,-.024,-.025,0
VI150273,MYBVI1502738,RANTAU IMTN 0% 03.12.2020 - Tranche No 9,02-NOV-2020,1.998,1.96,1.922,100.192,100.195,100.198,.085,.014,-.009,-.008,-.007,-.017,-.018,-.019,2.3
VK150210,MYBVK1502106,RANTAU IMTN 0% 19.10.2022 - Tranche No 8,02-NOV-2020,2.36,2.317,2.274,104.211,104.295,104.38,1.875,4.514,-.001,0,.001,-.016,-.018,-.02,1.7
VS140056,MYBVS1400569,RANTAU IMTN 0% 26.03.2029 - MTN 6,02-NOV-2020,2.955,2.917,2.879,116.585,116.893,117.202,6.91,56.844,-.001,0,.001,-.007,-.015,-.023,2.7
VX110056,MYBVX1100565,RANTAU IMTN 0% 12.05.2031 - MTN 5,02-NOV-2020,3.167,3.124,3.081,116.744,117.165,117.587,8.194,82.203,.014,.015,.016,-.148,-.158,-.169,1.3
VS170003,MYBVS1700034,RANTAU IMTN 0% 16.01.2032 - Tranche No 10,02-NOV-2020,3.261,3.218,3.175,116.207,116.646,117.088,8.677,91.889,.02,.021,.022,-.214,-.226,-.238,1.7
VI170040,MYBVI1700407,BPMB IMTN 4.28% 02.03.2022 - Issue No 10,02-NOV-2020,2.345,2.307,2.269,102.519,102.57,102.62,1.286,2.313,-.001,0,.001,-.015,-.016,-.018,2.3
VN160330,MYBVN1603304,BPMB IMTN 4.50% 04.11.2026 - Issue No 7,02-NOV-2020,2.913,2.875,2.837,108.686,108.904,109.123,5.181,31.931,-.001,0,.001,-.004,-.011,-.017,2.3
VN170041,MYBVN1700415,BPMB IMTN 4.62% 02.03.2027 - Issue No 11,02-NOV-2020,2.943,2.905,2.867,109.619,109.85,110.081,5.486,35.376,-.001,0,.001,-.006,-.012,-.018,2.3
VS160331,MYBVS1603311,BPMB IMTN 4.75% 04.11.2031 - Issue No 8,02-NOV-2020,3.264,3.216,3.168,113.646,114.123,114.603,8.553,89.481,-.001,0,.001,.001,-.009,-.019,0
VS170042,MYBVS1700422,BPMB IMTN 4.98% 02.03.2032 - Issue No 12,02-NOV-2020,3.284,3.246,3.208,115.935,116.326,116.719,8.804,94.158,-.001,0,.001,0,-.011,-.021,2.3
VW160332,MYBVW1603321,BPMB IMTN 4.95% 02.11.2035 - Issue No 9,02-NOV-2020,3.596,3.553,3.51,115.592,116.136,116.682,10.686,145.238,-.002,-.001,0,.019,.007,-.007,1.7
VK140222,MYBVK1402224,BPMB GG IMTN 4.19% 10.09.2021 - ISSUE NO 3,02-NOV-2020,1.867,1.839,1.811,101.956,101.98,102.004,.836,1.117,-.002,-.002,-.002,-.017,-.018,-.018,2.7
VN140223,MYBVN1402236,BPMB GG IMTN 4.38% 12.09.2024 -  ISSUE NO 4,02-NOV-2020,2.203,2.165,2.127,108.009,108.156,108.303,3.547,14.936,-.013,-.013,-.013,.033,.033,.033,0
VS140224,MYBVS1402243,BPMB GG IMTN 4.75% 12.09.2029 - ISSUE NO 5,02-NOV-2020,2.851,2.823,2.795,114.771,115.008,115.245,7.311,63.38,-.011,-.011,-.011,.08,.081,.081,2
VX140225,MYBVX1402250,BPMB GG IMTN 4.85% 12.09.2034 - ISSUE NO 6,02-NOV-2020,3.364,3.326,3.288,116.349,116.809,117.271,10.327,131.695,-.012,-.012,-.012,.137,.138,.138,0
US060068,MYBUS0600682,BPMB MTN 5477D 23.4.2021-MTN 2,02-NOV-2020,2.223,2.18,2.137,101.905,101.926,101.946,.468,.438,-.001,0,.001,-.033,-.033,-.035,1.3
UK160011,MYBUK1600118,BPMB GG MTN 2555D 20.1.2023 - ISSUE NO 5,02-NOV-2020,1.997,1.959,1.921,105.431,105.516,105.6,2.088,5.535,-.002,-.002,-.002,-.015,-.015,-.016,0
US160012,MYBUS1600129,BPMB GG MTN 5479D 22.1.2031 - ISSUE NO 6,02-NOV-2020,2.999,2.966,2.933,118.193,118.513,118.833,8.08,79.036,-.011,-.011,-.011,.094,.094,.094,1.3
DK140001,MYBDK1400010,KHAZANAH 0% 24.02.2021,02-NOV-2020,1.719,1.701,1.683,99.473,99.478,99.484,.307,.188,-.001,-.001,-.001,.014,.014,.014,2
DL130003,MYBDL1300036,KHAZANAH 0% 08.03.2021,02-NOV-2020,1.724,1.706,1.688,99.401,99.408,99.414,.347,.241,-.001,-.001,-.001,.014,.015,.014,2
DS070572,MYBDS0705727,KHAZANAH 0% 15.06.2022,02-NOV-2020,1.874,1.856,1.838,97.03,97.058,97.086,1.602,3.358,.001,.001,.001,.013,.013,.013,2
DN120017,MYBDN1200174,KHAZANAH 0% 02.09.2022,02-NOV-2020,1.888,1.875,1.862,96.614,96.637,96.66,1.816,4.197,0,0,0,.015,.015,.015,3
DS081080,MYBDS0810808,KHAZANAH 0% 14.08.2023,02-NOV-2020,1.993,1.975,1.957,94.635,94.681,94.728,2.754,8.946,-.009,-.009,-.009,.039,.038,.038,2.7
DS090052,MYBDS0900526,KHAZANAH 0% 20.03.2024,02-NOV-2020,2.077,2.054,2.031,93.25,93.322,93.394,3.348,12.865,-.013,-.013,-.013,.056,.057,.057,1.3
DS090198,MYBDS0901987,KHAZANAH 0% 27.08.2024,02-NOV-2020,2.134,2.116,2.098,92.218,92.281,92.344,3.776,16.13,-.014,-.014,-.014,.065,.065,.065,2
DS120018,MYBDS1200181,KHAZANAH 0% 12.10.2027,02-NOV-2020,2.618,2.6,2.582,83.479,83.582,83.685,6.853,50.351,-.011,-.011,-.011,.078,.078,.078,2
DX120016,MYBDX1200165,KHAZANAH 0% 03.09.2032,02-NOV-2020,3.206,3.178,3.15,68.63,68.854,69.079,11.65,141.468,-.013,-.013,-.013,.122,.122,.122,0
VR062355,MYBVR0623551,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,02-NOV-2020,2.229,2.169,2.109,100.864,100.873,100.882,.142,.04,-.014,-.012,-.01,-.048,-.049,-.05,0
VS062356,MYBVS0623567,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.5% 25.06.2021,02-NOV-2020,2.361,2.301,2.241,103.901,103.94,103.98,.618,.697,-.014,-.012,-.01,-.039,-.042,-.043,0
VS062357,MYBVS0623575,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.6% 27.12.2021,02-NOV-2020,2.501,2.441,2.381,106.868,106.939,107.01,1.079,1.741,-.013,-.011,-.009,-.032,-.035,-.038,0
VS062350,MYBVS0623500,SWAKPOWER SUKUK MUSYARAKAH 8.0% 25.06.2021,02-NOV-2020,2.313,2.253,2.193,103.614,103.654,103.693,.619,.698,-.014,-.012,-.01,-.037,-.038,-.04,0
VS062351,MYBVS0623518,SWAKPOWER SUKUK MUSYARAKAH 8.10% 24.12.2021,02-NOV-2020,2.449,2.389,2.329,106.321,106.392,106.462,1.074,1.726,-.013,-.011,-.009,-.03,-.032,-.035,0
PS070014,MYBPS0700144,CAGAMASMBS 4.170% 27.05.2022 - Tranche 2007-1-i/6,02-NOV-2020,2.438,2.39,2.342,102.653,102.728,102.803,1.505,2.693,-.007,-.006,-.005,-.003,-.005,-.006,0
PX070015,MYBPX0700151,CAGAMASMBS 4.340% 28.05.2027 - Tranche 2007-1-i/7,02-NOV-2020,2.953,2.91,2.867,108.254,108.522,108.79,5.708,36.964,.004,.005,.006,-.034,-.041,-.048,1.7
DT070576,MYBDT0705766,LEKAS 0% 12.06.2023,02-NOV-2020,17.967,17.547,17.127,63.831,64.476,65.13,2.399,6.857,-.009,-.009,-.009,.104,.102,.102,0
DU070575,MYBDU0705756,LEKAS 0% 12.06.2024,02-NOV-2020,18.519,18.099,17.679,52.769,53.507,54.257,3.31,12.472,-.004,-.004,-.004,.083,.083,.083,0
DV070574,MYBDV0705747,LEKAS 0% 12.06.2025,02-NOV-2020,19.047,18.627,18.207,43.231,44.003,44.79,4.217,19.708,-.003,-.003,-.003,.07,.07,.07,0
VG170371,MYBVG1703710,CAGAMAS IMTN 4.020% 03.11.2020,02-NOV-2020,1.782,1.73,1.678,99.997,99.997,99.997,0,0,0,0,0,-.018,-.018,-.019,0
VI150271,MYBVI1502712,CAGAMAS IMTN 4.450% 25.11.2020,02-NOV-2020,1.772,1.73,1.688,100.156,100.158,100.161,.059,.007,0,0,0,-.021,-.022,-.022,2
VE190279,MYBVE1902796,CAGAMAS IMTN 3.300% 30.11.2020,02-NOV-2020,1.782,1.73,1.678,100.108,100.112,100.116,.073,.011,0,0,0,-.013,-.013,-.013,0
VK130347,MYBVK1303471,CAGAMAS IMTN 4.350% 18.12.2020,02-NOV-2020,1.794,1.742,1.69,100.314,100.321,100.327,.124,.031,0,0,0,-.021,-.021,-.022,0
VE190291,MYBVE1902911,CAGAMAS IMTN 3.290% 23.12.2020,02-NOV-2020,1.794,1.742,1.69,100.204,100.211,100.218,.138,.038,0,0,0,-.012,-.012,-.013,0
VG180094,MYBVG1800946,CAGAMAS IMTN 4.170% 23.03.2021,02-NOV-2020,1.824,1.782,1.74,100.906,100.923,100.939,.388,.301,0,0,0,-.019,-.019,-.02,2
VG180101,MYBVG1801019,CAGAMAS IMTN 4.170% 29.03.2021,02-NOV-2020,1.824,1.782,1.74,100.945,100.962,100.979,.404,.326,0,0,0,-.019,-.019,-.02,2.7
VP090114,MYBVP0901142,CAGAMAS IMTN 5.370% 30.03.2021,02-NOV-2020,1.829,1.782,1.735,101.436,101.455,101.475,.407,.331,0,0,0,-.029,-.03,-.03,1.7
VN110042,MYBVN1100426,CAGAMAS IMTN 4.650% 07.04.2021,02-NOV-2020,1.843,1.791,1.739,101.192,101.214,101.236,.426,.362,0,0,0,-.022,-.023,-.024,0
VP090748,MYBVP0907487,CAGAMAS IMTN 5.380% 19.07.2021,02-NOV-2020,1.855,1.803,1.751,102.471,102.508,102.545,.69,.825,0,0,0,-.028,-.029,-.03,0
